"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474387","FPKM.SRR8474398","FPKM.SRR8474408","FPKM.SRR8474419","FPKM.SRR8474439","..files.lung_mean_female","..files.lung_mean_male","Remark","Organism","Tissue","GEO_accession"
"906","ENSRNOG00000032437","+","Pard3","chr19",60311259,60311343,NA,NA,0.000131450695395,0.011148742913,"1.0,1.0","1.0,0.962,0.9","SE","19","Pard3",10.9759939657493,6.32103282874664,6.01953656909961,10.5938171868083,4.08938143389171,5.05445900149566,13.9454219906521,NA,"rat","lung","GSE125483"
"907","ENSRNOG00000032463","-","Rap1a","chr2",208208042,208208099,208210808,208210877,0.000245616251351,0.00827747759895,"0.979,0.967","1.0,0.983,0.99","MXE","2","Rap1a",80.325699,66.927582,78.952309,75.333374,125.990646,102.4714775,111.2933275,NA,"rat","lung","GSE125483"
"908","ENSRNOG00000032768","-","Stxbp4","chr10",78027261,78027319,78063350,78063484,0.000468054624664,0.0128162457295,"0.712,0.759","0.589,0.549,0.429","MXE","10","Stxbp4",4.03765262113503,3.38520617455969,4.11301234011742,4.50737353737769,1.39492171350294,2.75396702681018,5.96511616653621,NA,"rat","lung","GSE125483"
"909","ENSRNOG00000032776","+","Srp54a","chr6",76028636,76028807,NA,NA,8.02507282849e-10,1.17385591311e-06,"0.981,1.0","0.971,0.923,0.913","SE","6","Srp54a",33.216484,35.123226,43.289421,32.891464,38.372223,40.830822,50.615587,NA,"rat","lung","GSE125483"
"910","ENSRNOG00000032930","-","Trim26","chr20",2208385,2208403,NA,NA,0.000245895696678,0.0168722278028,"0.0,0.0","0.0,0.0,0.076","SE","20","Trim26",6.44642123759791,5.09615838702551,4.46879314701747,8.88331014520988,5.14259368969673,4.8056934183571,10.2129448849167,NA,"rat","lung","GSE125483"
"911","ENSRNOG00000033280","+","Pam","chr9",111167822,111167876,111173103,111173307,4.73693567982e-06,0.000504803713122,"0.658,0.688","0.685,0.67,1.0","MXE","9","Pam",61.3177782022628,37.2235949160381,47.6961818171894,67.6336635119095,54.4120792223104,51.0541305197499,83.0875183151052,NA,"rat","lung","GSE125483"
"912","ENSRNOG00000033444","-","F10","chr16",81806465,81806586,NA,NA,9.86333792358e-05,0.00944980834841,"0.855,1.0","1.0,1.0,1.0","SE","16","F10",0.34635,8.065891,5.561551,0.097107,1.832756,3.6971535,4.254674,NA,"rat","lung","GSE125483"
"913","ENSRNOG00000033498","-","Cib1","chr1",142018136,142018245,NA,NA,5.03389935091e-06,0.00112255955525,"0.994,0.986","0.995,0.97,0.939","SE","1","Cib1",56.64053,88.619301,62.077774,48.711792,92.705818,77.391796,96.9858115,NA,"rat","lung","GSE125483"
"914","ENSRNOG00000033508","+","Mink1","chr10",57234522,57234525,NA,NA,1.93962355824e-05,0.000863132483417,"0.97,0.878","0.841,0.836,0.848","A3SS","10","Mink1",67.9170660995448,50.9092012501484,36.6542930075203,64.5112630306748,28.073060459529,32.3636767335246,91.668765190184,NA,"rat","lung","GSE125483"
"915","ENSRNOG00000033508","+","Mink1","chr10",57233074,57233185,NA,NA,5.96238428353e-05,0.00669047814473,"0.891,0.811","0.728,0.829,0.706","SE","10","Mink1",67.9170660995448,50.9092012501484,36.6542930075203,64.5112630306748,28.073060459529,32.3636767335246,91.668765190184,NA,"rat","lung","GSE125483"
"916","ENSRNOG00000033581","+","AABR07044388.2","chr20",4450010,4450301,NA,NA,0.000213683646112,0.0153971269015,"0.961,1.0","0.881,0.912,0.55","SE","20","AABR07044388.2",24.3129699725403,10.7756625462161,7.08981442827888,15.668597399609,9.81389790347203,8.45185616587545,25.3786149591827,NA,"rat","lung","GSE125483"
"917","ENSRNOG00000033581","+","AABR07044388.2","chr20",4477214,4477541,NA,NA,8.23888121226e-06,0.00156708367058,"0.814,0.96","0.99,1.0,0.964","SE","20","AABR07044388.2",24.3129699725403,10.7756625462161,7.08981442827888,15.668597399609,9.81389790347203,8.45185616587545,25.3786149591827,NA,"rat","lung","GSE125483"
"918","ENSRNOG00000033593","-","Osbpl9","chr5",128718769,128718860,NA,NA,1.0502801149e-05,0.00181124306748,"0.961,1.0","0.899,0.872,0.688","SE","5","Osbpl9",69.2183439354343,61.1140991568025,76.2748989093005,65.4909026087625,63.4248043289777,69.8498516191391,97.9116728504997,NA,"rat","lung","GSE125483"
"919","ENSRNOG00000033593","-","Osbpl9","chr5",128723557,128723596,NA,NA,2.16446915877e-05,0.00321784414937,"0.986,1.0","0.961,0.948,0.917","SE","5","Osbpl9",69.2183439354343,61.1140991568025,76.2748989093005,65.4909026087625,63.4248043289777,69.8498516191391,97.9116728504997,NA,"rat","lung","GSE125483"
"920","ENSRNOG00000033593","-","Osbpl9","chr5",128714470,128714630,NA,NA,0.000486194041448,0.026759292477,"0.993,1.0","0.981,0.975,0.966","SE","5","Osbpl9",69.2183439354343,61.1140991568025,76.2748989093005,65.4909026087625,63.4248043289777,69.8498516191391,97.9116728504997,NA,"rat","lung","GSE125483"
"921","ENSRNOG00000033663","+","P4ha2","chr10",39444671,39444768,39445145,39445297,0.00165966208391,0.0270801223287,"0.42,0.354","0.436,0.496,0.55","MXE","10","P4ha2",24.5066661944901,18.0568182401316,17.1381749444901,30.0898120703125,30.8166445250822,23.9774097347861,36.3266482524671,NA,"rat","lung","GSE125483"
"922","ENSRNOG00000033940","+","Adgrl4","chr2",256720221,256720455,NA,NA,2.55877097288e-10,4.1368929704e-07,"0.119,0.078","0.107,0.066,0.002","SE","2","Adgrl4",32.0382843827493,14.2710343504043,13.3770221307278,32.1518346010782,18.6067845876011,15.9919033591644,39.2305766671159,NA,"rat","lung","GSE125483"
"923","ENSRNOG00000034022","-","Taf2","chr7",94747371,94747513,NA,NA,0.000262515756547,0.0175019525525,"1.0,1.0","1.0,0.864,0.863","SE","7","Taf2",8.383262,8.087259,7.63648,8.811667,8.203523,7.9200015,12.641094,NA,"rat","lung","GSE125483"
"924","ENSRNOG00000034025","-","Ptprj","chr3",79258966,79258975,79259950,79259992,4.64522605382e-05,0.00257973610285,"1.0,1.0","1.0,1.0,0.756","MXE","3","Ptprj",12.6907354663564,13.8016179590426,12.6282357329787,13.650034474734,8.07628595744681,10.3522608452128,20.0711939500665,NA,"rat","lung","GSE125483"
"925","ENSRNOG00000034084","-","Ggct","chr4",85189374,85189520,NA,NA,6.77311595554e-06,0.0013581935158,"0.979,0.967","0.973,0.838,0.818","SE","4","Ggct",8.495661,9.978712,14.216749,8.589085,13.71946,13.9681045,13.531729,NA,"rat","lung","GSE125483"
"926","ENSRNOG00000036576","-","Zdhhc6","chr1",276305269,276305429,NA,NA,6.47020010902e-08,3.3474227284e-05,"1.0,1.0","0.934,0.97,0.908","SE","1","Zdhhc6",20.8809190552941,23.7385286605882,27.5867215994118,19.68541871,20.7233898635294,24.1550557314706,32.1524332129411,NA,"rat","lung","GSE125483"
"927","ENSRNOG00000036576","-","Zdhhc6","chr1",276305269,276305432,NA,NA,2.93286239739e-09,3.03469137983e-06,"1.0,1.0","0.906,0.957,0.795","SE","1","Zdhhc6",20.8809190552941,23.7385286605882,27.5867215994118,19.68541871,20.7233898635294,24.1550557314706,32.1524332129411,NA,"rat","lung","GSE125483"
"928","ENSRNOG00000036964","-","Ralgapa2","chr3",140567061,140567120,NA,NA,8.71092092978e-05,0.00870015840199,"1.0,1.0","0.947,1.0,0.838","SE","3","Ralgapa2",5.623505,7.390265,6.076182,6.888969,0.903101,3.4896415,9.9513695,NA,"rat","lung","GSE125483"
"929","ENSRNOG00000036964","-","Ralgapa2","chr3",140567061,140567120,NA,NA,0.00048418773439,0.0267207792974,"1.0,1.0","0.814,0.908,0.873","SE","3","Ralgapa2",5.623505,7.390265,6.076182,6.888969,0.903101,3.4896415,9.9513695,NA,"rat","lung","GSE125483"
"930","ENSRNOG00000037310","-","Riiad1","chr2",195711771,195711848,NA,NA,2.91046901024e-08,1.77338562687e-05,"1.0,0.887","0.815,0.681,0.672","SE","2","Riiad1",5.48928,7.631057,6.922771,4.297777,9.02943,7.9761005,8.709057,NA,"rat","lung","GSE125483"
"931","ENSRNOG00000037310","-","Riiad1","chr2",195705093,195705219,NA,NA,6.02245468162e-06,0.00127695785003,"1.0,1.0","0.875,1.0,0.856","SE","2","Riiad1",5.48928,7.631057,6.922771,4.297777,9.02943,7.9761005,8.709057,NA,"rat","lung","GSE125483"
"932","ENSRNOG00000037508","+","Hscb","chr12",51882758,51882903,51886698,51886746,2.79472001097e-11,3.17643714664e-08,"0.927,0.9","0.756,0.798,0.594","MXE","12","Hscb",24.212492,21.060925,23.211176,18.572651,27.9307,25.570938,31.923034,NA,"rat","lung","GSE125483"
"933","ENSRNOG00000037508","+","Hscb","chr12",51886698,51886746,NA,NA,1.54002953573e-05,0.00246260024736,"1.0,0.982","0.953,0.972,0.953","SE","12","Hscb",24.212492,21.060925,23.211176,18.572651,27.9307,25.570938,31.923034,NA,"rat","lung","GSE125483"
"934","ENSRNOG00000037508","+","Hscb","chr12",51882758,51882903,NA,NA,8.16816392302e-10,1.17385591311e-06,"1.0,1.0","1.0,0.938,0.923","SE","12","Hscb",24.212492,21.060925,23.211176,18.572651,27.9307,25.570938,31.923034,NA,"rat","lung","GSE125483"
"935","ENSRNOG00000037580","-","Psmd8","chr1",88120120,88120286,88121786,88121889,0.000192982302544,0.00704564091603,"0.289,0.375","0.419,0.424,0.55","MXE","1","Psmd8",54.864368,70.332405,65.204498,51.358253,88.797073,77.0007855,88.277513,NA,"rat","lung","GSE125483"
"936","ENSRNOG00000037595","+","Gpbp1l1","chr5",135416251,135416538,135424281,135424354,1.44702113238e-05,0.00116440904591,"0.633,0.563","0.555,0.454,0.007","MXE","5","Gpbp1l1",29.6516574790997,21.6573921688103,23.9525922427653,33.4757344485531,20.0469040996785,21.9997481712219,42.3923920482315,NA,"rat","lung","GSE125483"
"937","ENSRNOG00000037638","+","Timm50","chr1",85475579,85475881,NA,NA,0.000213002627163,0.00103047216925,"0.073,0.083","0.114,0.092,0.0","RI","1","Timm50",16.4853279155995,20.8811673428405,16.420684943539,15.9990411350407,19.0095376426077,17.7151112930733,26.6827681967403,NA,"rat","lung","GSE125483"
"938","ENSRNOG00000037835","+","Catip","chr9",81645272,81645298,NA,NA,0.00111168976846,0.0252512390264,"0.948,1.0","0.868,1.0,0.693","A5SS","9","Catip",5.82478283090379,4.72077416472303,3.19006500327988,5.1634769941691,4.22934328826531,3.7097041457726,7.85451699489796,NA,"rat","lung","GSE125483"
"939","ENSRNOG00000038868","-","Iqcb1","chr11",66846521,66846670,NA,NA,0.000979650444844,0.0422359961787,"0.867,1.0","1.0,1.0,0.978","SE","11","Iqcb1",4.799346,3.622829,3.885361,4.258185,4.445206,4.1652835,6.34018,NA,"rat","lung","GSE125483"
"940","ENSRNOG00000039076","+","Spaca6","chr1",59713478,59713502,NA,NA,0.000149037692173,0.0122390699084,"1.0,1.0","1.0,0.599,0.662","SE","1","Spaca6",8.842648,6.369204,7.182491,8.583409,7.428025,7.305258,11.8976305,NA,"rat","lung","GSE125483"
"941","ENSRNOG00000039234","+","Zscan21","chr12",19268006,19268721,NA,NA,0.00108218044628,0.0454470736371,"0.91,1.0","0.838,0.887,0.656","SE","12","Zscan21",16.423216,12.13511,12.393728,16.011379,13.353277,12.8735025,22.2848525,NA,"rat","lung","GSE125483"
"942","ENSRNOG00000039582","+","RGD1561161","chr2",45182964,45186525,45192461,45192635,0.000156442626068,0.00616853274586,"0.471,0.507","0.371,0.457,0.02","MXE","2","RGD1561161",4.68906948920937,2.80555218717398,2.59674189260509,5.63638959097883,2.03928511966861,2.31801350613685,6.56550563368109,NA,"rat","lung","GSE125483"
"943","ENSRNOG00000039582","+","RGD1561161","chr2",45182964,45186525,NA,NA,8.00235010666e-05,0.00814979498264,"1.0,0.728","0.714,0.836,0.082","SE","2","RGD1561161",4.68906948920937,2.80555218717398,2.59674189260509,5.63638959097883,2.03928511966861,2.31801350613685,6.56550563368109,NA,"rat","lung","GSE125483"
"944","ENSRNOG00000039807","+","Fam193b","chr17",9613029,9613261,NA,NA,0.000430419658625,0.0245244399324,"0.966,1.0","0.976,0.847,0.325","SE","17","Fam193b",43.4112339914005,32.2435508246314,26.7322673817568,39.2509625565111,37.0123628679361,31.8723151248464,57.4528736862715,NA,"rat","lung","GSE125483"
"945","ENSRNOG00000039807","+","Fam193b","chr17",9611268,9611511,NA,NA,0.000631176454138,0.0316420009993,"0.947,1.0","0.974,0.831,0.557","SE","17","Fam193b",43.4112339914005,32.2435508246314,26.7322673817568,39.2509625565111,37.0123628679361,31.8723151248464,57.4528736862715,NA,"rat","lung","GSE125483"
"946","ENSRNOG00000039815","-","Zfp512","chr6",26298507,26298632,26299287,26299371,0.00032364391054,0.0101981182015,"0.601,0.669","0.678,0.604,0.997","MXE","6","Zfp512",14.129001,11.427158,12.77459,14.955943,14.661792,13.718191,20.256051,NA,"rat","lung","GSE125483"
"947","ENSRNOG00000040108","+","RGD1565355","chr4",14186482,14186556,14236256,14236330,0.000640384466382,0.0157511379092,"0.919,0.872","0.939,0.956,0.952","MXE","4","RGD1565355",36.166339341439,41.3166094542179,42.9684287341139,36.9972001146803,31.9637845901131,37.4661066621135,57.2400744551686,NA,"rat","lung","GSE125483"
"948","ENSRNOG00000040108","+","RGD1565355","chr4",14040642,14040763,NA,NA,1.56619162084e-12,5.78774926398e-09,"1.0,0.721","0.357,0.0,0.014","SE","4","RGD1565355",36.166339341439,41.3166094542179,42.9684287341139,36.9972001146803,31.9637845901131,37.4661066621135,57.2400744551686,NA,"rat","lung","GSE125483"
"949","ENSRNOG00000040108","+","RGD1565355","chr4",14005453,14005725,NA,NA,0.000310480317514,0.0196850609153,"1.0,0.554","0.768,0.293,0.037","SE","4","RGD1565355",36.166339341439,41.3166094542179,42.9684287341139,36.9972001146803,31.9637845901131,37.4661066621135,57.2400744551686,NA,"rat","lung","GSE125483"
"950","ENSRNOG00000040108","+","RGD1565355","chr4",14005453,14005725,14040642,14040763,5.80425899088e-06,0.000558199834172,"0.324,0.324","0.857,1.0,0.737","MXE","4","RGD1565355",36.166339341439,41.3166094542179,42.9684287341139,36.9972001146803,31.9637845901131,37.4661066621135,57.2400744551686,NA,"rat","lung","GSE125483"
"951","ENSRNOG00000040122","+","Myoz1","chr15",4082882,4083048,NA,NA,0.000389851192908,0.022713222203,"1.0,1.0","1.0,1.0,0.474","SE","15","Myoz1",1.80570110625,1.286368509375,0.9418148,2.98021393125,2.7062384,1.8240266,3.0361417734375,NA,"rat","lung","GSE125483"
"952","ENSRNOG00000042152","-","Gipc2","chr2",257336672,257336853,257347373,257347559,1.99137186113e-05,0.00138935439712,"0.576,0.536","0.618,0.587,0.995","MXE","2","Gipc2",34.366024,23.954929,33.886311,33.211811,62.045162,47.9657365,45.766382,NA,"rat","lung","GSE125483"
"953","ENSRNOG00000042326","-","Smpdl3b","chr5",150938908,150939122,NA,NA,3.34610127184e-06,0.000808115468459,"0.958,1.0","0.738,0.847,0.72","SE","5","Smpdl3b",2.431004,5.137914,4.388451,2.164085,2.629986,3.5092185,4.8665015,NA,"rat","lung","GSE125483"
"954","ENSRNOG00000042355","+","Tarbp2","chr7",144123743,144123846,NA,NA,0.000361625743164,0.0219531406445,"0.969,1.0","0.878,1.0,0.833","SE","7","Tarbp2",14.720705,17.333405,13.306299,13.947579,15.363947,14.335123,23.0008445,NA,"rat","lung","GSE125483"
"955","ENSRNOG00000042355","+","Tarbp2","chr7",144123743,144123846,NA,NA,2.38668278629e-06,0.000611274359562,"0.907,1.0","0.742,0.712,0.796","SE","7","Tarbp2",14.720705,17.333405,13.306299,13.947579,15.363947,14.335123,23.0008445,NA,"rat","lung","GSE125483"
"956","ENSRNOG00000042355","+","Tarbp2","chr7",144122419,144122589,NA,NA,0.000263690208358,0.0175350599224,"0.989,1.0","0.942,1.0,0.876","SE","7","Tarbp2",14.720705,17.333405,13.306299,13.947579,15.363947,14.335123,23.0008445,NA,"rat","lung","GSE125483"
"957","ENSRNOG00000042519","-","Peak1","chr8",60917719,60920949,NA,NA,0.000251608993794,0.0171032491741,"1.0,1.0","0.891,1.0,0.306","SE","8","Peak1",4.686205,5.039371,4.401707,6.65379,1.224673,2.81319,8.189683,NA,"rat","lung","GSE125483"
"958","ENSRNOG00000042758","-","Tmem243","chr4",21904363,21904468,21905488,21905539,0.00158243499875,0.0265006444379,"0.38,0.385","0.483,0.443,0.461","MXE","4","Tmem243",66.445641,65.194901,85.797798,78.195267,114.674889,100.2363435,104.9179045,NA,"rat","lung","GSE125483"
"959","ENSRNOG00000042889","+","Alpg","chr9",94179297,94179470,NA,NA,0.000592150143302,0.0302722132548,"1.0,1.0","1.0,0.368,0.449","SE","9","Alpg",0.625966,0.521634,0.278739,0.610781,0.290191,0.284465,0.8791905,NA,"rat","lung","GSE125483"
"960","ENSRNOG00000042977","-","Mtx1","chr2",188524104,188524197,NA,NA,0.000279091564662,0.0182311631179,"0.98,1.0","0.986,0.954,0.946","SE","2","Mtx1",18.4795534454508,22.7393234112804,22.8698383318238,18.796676648415,20.753672303417,21.8117553176204,30.0077767525731,NA,"rat","lung","GSE125483"
"961","ENSRNOG00000043182","-","Sept6","chrX",123527925,123527999,123532968,123533013,0.00354977872836,0.0457411030259,"0.802,1.0","0.604,0.801,0.361","MXE","X","Sept6",4.54935392385057,9.78373735057471,7.38491213103448,3.15547609741379,3.50267835143678,5.44379524123563,8.74428368591953,NA,"rat","lung","GSE125483"
"962","ENSRNOG00000045655","-","Tbcb","chr1",88683009,88683106,NA,NA,0.00123750679107,0.049630737475,"1.0,1.0","0.551,1.0,1.0","SE","1","Tbcb",27.442057,28.174135,24.908602,21.570089,48.950119,36.9293605,38.5931405,NA,"rat","lung","GSE125483"
"963","ENSRNOG00000045785","+","LOC100359687","chr8",56470876,56470988,NA,NA,0.000846195283044,0.038605607728,"1.0,1.0","1.0,1.0,0.786","SE","8","LOC100359687",7.52620351727358,12.0083275107376,10.4021843865546,6.46513508776844,13.5850687637722,11.9936265751634,12.9998330578898,NA,"rat","lung","GSE125483"
"964","ENSRNOG00000045854","-","Zfp277","chr6",60260663,60260774,60266159,60266251,2.11985968362e-05,0.00139542607908,"0.695,0.718","0.761,0.708,0.998","MXE","6","Zfp277",22.287678,19.52009,23.318447,19.185207,33.40958,28.3640135,30.4964875,NA,"rat","lung","GSE125483"
"965","ENSRNOG00000045913","-","Prdm16","chr5",171668402,171668577,NA,NA,0.000184043326448,0.0139613864181,"1.0,1.0","1.0,0.435,0.698","SE","5","Prdm16",2.55136246232455,1.0825961023147,1.55871948473282,2.94908068185176,0.826404,1.19256174236641,3.29151962324551,NA,"rat","lung","GSE125483"
"966","ENSRNOG00000045941","+","Susd6","chr6",104467469,104467622,NA,NA,4.88621854701e-05,0.0057980138245,"0.091,0.034","0.038,0.038,0.015","SE","6","Susd6",42.7949678699239,33.1483884213198,27.4315501021574,42.9197750958122,8.48043488673858,17.955992494448,59.431565693528,NA,"rat","lung","GSE125483"
"967","ENSRNOG00000045941","+","Susd6","chr6",104469432,104469556,NA,NA,0.000394518447481,0.0229334903358,"1.0,1.0","1.0,0.267,0.378","SE","6","Susd6",42.7949678699239,33.1483884213198,27.4315501021574,42.9197750958122,8.48043488673858,17.955992494448,59.431565693528,NA,"rat","lung","GSE125483"
"968","ENSRNOG00000046028","-","Haus6","chr5",104963062,104963256,104966198,104966369,0.000362985398753,0.0109255834144,"0.304,0.385","0.491,0.469,0.623","MXE","5","Haus6",2.234125,2.821235,2.949109,2.244624,1.318426,2.1337675,3.649992,NA,"rat","lung","GSE125483"
"969","ENSRNOG00000046256","-","Ralgapa1","chr6",76491314,76492176,NA,NA,3.52187098628e-05,0.00458975816124,"0.994,1.0","0.99,1.0,0.881","SE","6","Ralgapa1",20.8762487656587,18.5196248833693,26.6388792667387,23.474685575054,8.38642958153348,17.5126544241361,31.435279612041,NA,"rat","lung","GSE125483"
"970","ENSRNOG00000046353","-","LOC501406","chr1",38585688,38585784,NA,NA,0.000100511635121,0.00951786672988,"1.0,1.0","0.347,1.0,0.743","SE","1","LOC501406",2.426763,1.830249,2.527615,2.942309,2.378774,2.4531945,3.5996605,NA,"rat","lung","GSE125483"
"971","ENSRNOG00000046530","+","Zdhhc16","chr1",261186869,261187003,NA,NA,0.000128459817145,0.0109669919139,"1.0,1.0","1.0,1.0,0.833","SE","1","Zdhhc16",14.116695,15.526678,15.217042,13.40373,17.466867,16.3419545,21.5235515,NA,"rat","lung","GSE125483"
"972","ENSRNOG00000047137","-","Erbin","chr2",33886334,33886541,NA,NA,0.000220912504449,0.0156993534755,"0.985,1.0","0.986,0.984,0.936","SE","2","Erbin",61.1208,34.335026,43.652699,57.862385,30.089651,36.871175,76.6591055,NA,"rat","lung","GSE125483"
"973","ENSRNOG00000047137","-","Erbin","chr2",33889462,33889579,NA,NA,1.64288101367e-06,0.000456968237222,"1.0,1.0","0.818,1.0,0.927","SE","2","Erbin",61.1208,34.335026,43.652699,57.862385,30.089651,36.871175,76.6591055,NA,"rat","lung","GSE125483"
"974","ENSRNOG00000047218","-","Clic5","chr9",19166883,19167009,19323878,19323988,2.10991386349e-05,0.00139542607908,"0.675,0.743","0.692,0.679,1.0","MXE","9","Clic5",227.406097760293,115.07200626813,120.43934068046,302.475987873563,104.887998033438,112.663669356949,322.477045950993,NA,"rat","lung","GSE125483"
"975","ENSRNOG00000047246","-","Chtf8","chr19",39080840,39080958,39081224,39081280,0.000216224011503,0.00764943222323,"0.291,0.383","0.455,0.421,0.567","MXE","19","Chtf8",38.228107,39.984341,31.539789,37.285591,35.207359,33.373574,57.7490195,NA,"rat","lung","GSE125483"
"976","ENSRNOG00000047280","-","Cttn","chr1",217618965,217619076,NA,NA,1.0718637089e-10,2.31058086849e-07,"1.0,1.0","0.985,0.022,0.012","SE","1","Cttn",22.3999755173701,20.2323302937123,21.1544162067183,24.4706410577089,16.9826313405111,19.0685237736147,33.5514734343957,NA,"rat","lung","GSE125483"
"977","ENSRNOG00000047300","+","Bdkrb2","chr6",129424987,129425204,NA,NA,0.00111467350032,0.0463151647116,"0.775,1.0","0.198,1.0,0.348","SE","6","Bdkrb2",1.54730925854131,1.05080295856554,1.18256821904531,1.40964627332203,1.03523971892416,1.10890396898473,2.00387924521444,NA,"rat","lung","GSE125483"
"978","ENSRNOG00000047319","-","Caprin2","chr4",183344172,183344295,NA,NA,0.000199083917582,0.0146720876923,"1.0,1.0","0.908,1.0,0.9","SE","4","Caprin2",5.46373780362342,4.75181641151731,6.22029642801682,5.62307835360725,3.96961816725979,5.09495729763831,7.91931628437399,NA,"rat","lung","GSE125483"
"979","ENSRNOG00000047611","+","Top1","chr3",156709930,156710045,156711690,156711818,0.000370960473841,0.0110810390027,"0.2,0.25","0.23,0.284,0.001","MXE","3","Top1",31.5132312792793,28.1303096396396,34.3568972054912,38.2529302333762,17.6419845585586,25.9994408820249,48.9482355761476,NA,"rat","lung","GSE125483"
"980","ENSRNOG00000047756","-","Mef2a","chr1",128314930,128314983,NA,NA,6.54473431799e-05,0.00703403956073,"1.0,1.0","0.982,0.966,0.93","SE","1","Mef2a",29.2959618152398,21.7119826272433,25.8631149532215,32.4390010314798,14.0994546819653,19.9812848175934,41.7234727369814,NA,"rat","lung","GSE125483"
"981","ENSRNOG00000047768","+","Lamb2","chr8",117278860,117279135,NA,NA,2.1093055369e-07,2.51710460737e-06,"0.317,0.363","0.253,0.346,0.0","RI","8","Lamb2",112.201908954931,66.5871120691291,62.3133906994239,127.681409986784,49.1971729361234,55.7552818177736,153.235215505422,NA,"rat","lung","GSE125483"
"982","ENSRNOG00000047768","+","Lamb2","chr8",117268529,117268615,117268739,117268912,2.15705080557e-05,0.00139542607908,"0.156,0.164","0.231,0.216,0.281","MXE","8","Lamb2",112.201908954931,66.5871120691291,62.3133906994239,127.681409986784,49.1971729361234,55.7552818177736,153.235215505422,NA,"rat","lung","GSE125483"
"983","ENSRNOG00000048152","+","Myo1b","chr9",54751237,54751324,NA,NA,0.000972612151187,0.0420079313799,"0.011,0.035","1.0,1.0,0.081","SE","9","Myo1b",35.213028,20.813219,25.013151,36.369598,12.550631,18.781891,46.1979225,NA,"rat","lung","GSE125483"
"984","ENSRNOG00000048567","-","Ankmy1","chr9",100057769,100058242,100065133,100065277,0.00072689142454,0.0166635632963,"0.348,0.349","0.46,0.387,1.0","MXE","9","Ankmy1",2.031181,1.642768,1.594143,1.609183,0.62119,1.1076665,2.641566,NA,"rat","lung","GSE125483"
"985","ENSRNOG00000048848","-","Ccdc9","chr1",78215640,78215687,NA,NA,1.66725228833e-05,0.0025671715592,"0.995,0.976","0.954,0.978,0.961","SE","1","Ccdc9",63.753883,51.841625,50.209347,60.319344,58.905666,54.5575065,87.957426,NA,"rat","lung","GSE125483"
"986","ENSRNOG00000048881","-","LOC680910","chr12",20485350,20485734,NA,NA,1.68406177892e-10,3.11166500694e-07,"0.674,0.714","1.0,1.0,1.0","SE","12","LOC680910",8.4572,10.678032,10.718542,5.987704,11.263173,10.9908575,12.561468,NA,"rat","lung","GSE125483"
"987","ENSRNOG00000048891","+","Prr14l","chr14",83228689,83228848,83236399,83236920,1.59368349162e-06,0.000209463133582,"0.0,0.0","0.205,0.312,0.755","MXE","14","Prr14l",4.843166,4.965422,4.22696,5.002,2.748953,3.4879565,7.405294,NA,"rat","lung","GSE125483"
"988","ENSRNOG00000049007","-","LOC100911313","chr3",112608048,112608124,NA,NA,2.03064058901e-08,1.3468874553e-05,"1.0,0.964","0.547,0.0,0.225","SE","3","LOC100911313",7.23575,0,5.905551,6.797276,9.530434,7.7179925,7.016513,NA,"rat","lung","GSE125483"
"989","ENSRNOG00000049221","-","Kdm4b","chr9",10669044,10669146,NA,NA,0.000901306621087,0.0397800620139,"0.916,0.946","0.865,0.863,0.798","SE","9","Kdm4b",8.88510333006316,6.68355210684048,5.15574523236124,9.28886758150786,3.33549154696949,4.24561838966537,12.4287615092057,NA,"rat","lung","GSE125483"
"990","ENSRNOG00000049223","-","Vipas39","chr6",111280574,111280602,NA,NA,0.000295711738,0.018934334749,"0.963,1.0","0.9,0.954,0.891","SE","6","Vipas39",19.396954,21.695887,21.7623767578216,17.8455153904983,18.125216,19.9437963789108,29.4691781952491,NA,"rat","lung","GSE125483"
"991","ENSRNOG00000049223","-","Vipas39","chr6",111279600,111279674,111280574,111280602,0.00242247714864,0.0346286539842,"0.349,0.311","0.165,0.331,0.159","MXE","6","Vipas39",19.396954,21.695887,21.7623767578216,17.8455153904983,18.125216,19.9437963789108,29.4691781952491,NA,"rat","lung","GSE125483"
"992","ENSRNOG00000050059","+","AABR07035776.1","chr12",21937323,21937527,NA,NA,0.000118164730185,0.0104122620405,"0.061,1.0","1.0,1.0,1.0","SE","12","AABR07035776.1",0,28.640427,1.053895,5.546681,0,0.5269475,17.093554,NA,"rat","lung","GSE125483"
"993","ENSRNOG00000050190","+","Eng","chr3",11716565,11716712,NA,NA,9.96209004178e-09,1.78321411748e-07,"0.122,0.15","0.138,0.16,0.0","RI","3","Eng",222.822015081552,110.13920367412,93.5775100194015,223.020457411707,91.3121655340348,92.4448377767181,277.990838083689,NA,"rat","lung","GSE125483"
"994","ENSRNOG00000050231","+","Gng12","chr4",97685530,97685583,NA,NA,4.80955072435e-08,2.64709485399e-05,"0.926,0.904","0.958,0.975,0.993","SE","4","Gng12",32.876438,42.491253,38.7188,57.689369,20.421595,29.5701975,66.52853,NA,"rat","lung","GSE125483"
