"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474391","FPKM.SRR8474403","FPKM.SRR8474413","FPKM.SRR8474423","FPKM.SRR8474434","..files.thyroid_mean_female","..files.thyroid_mean_male"
"693","ENSRNOG00000024907","+","Tnrc6b","chr7",122095080,122095239,NA,NA,0.000763706421479,0.0221457622806,"1.0,1.0","1.0,0.635,1.0","SE","7","Tnrc6b",2.96354160656951,4.6450600278948,3.39507583747011,2.92263024399408,4.04296840868724,3.71902212307868,5.2656159392292
"694","ENSRNOG00000025231","-","Lrrc29","chr19",37269511,37270458,NA,NA,0.00178140572846,0.0372096552647,"1.0,1.0","1.0,0.0,1.0","SE","19","Lrrc29",0.549972,0.640167,0.857792,0.52669,0.798966,0.828379,0.8584145
"695","ENSRNOG00000025285","+","Gfm2","chr2",27965712,27965773,NA,NA,0.00115912313994,0.0283187095028,"1.0,1.0","1.0,0.893,0.933","SE","2","Gfm2",6.41812416648013,6.23158208813654,6.83571419977616,6.60064784415221,7.03224677476217,6.93398048726917,9.62517704938444
"696","ENSRNOG00000025378","-","Ccdc155","chr1",101186464,101186521,NA,NA,0.00184472451072,0.0380374495421,"1.0,0.357","0.689,0.137,0.357","SE","1","Ccdc155",0.784076,0.555274,0.904201,0.596358,0.284596,0.5943985,0.967854
"697","ENSRNOG00000025494","-","Nsun7","chr14",43530710,43530834,NA,NA,0.00192746732569,0.0393644598821,"1.0,1.0","1.0,0.917,0.938","SE","14","Nsun7",3.370059,4.840289,3.037385,3.848192,4.997391,4.017388,6.02927
"698","ENSRNOG00000025496","+","Usp7","chr10",7016478,7016579,NA,NA,0.00108126401627,0.0272351324569,"1.0,1.0","1.0,0.952,1.0","SE","10","Usp7",23.720341,31.927523,19.222027,24.420488,23.968939,21.595483,40.034176
"699","ENSRNOG00000025497","-","Fbxl6","chr7",117602551,117602798,NA,NA,0.00135846156448,0.0312856120372,"1.0,0.964","0.971,0.812,1.0","SE","7","Fbxl6",7.073989,7.292061,13.321072,6.838555,12.293901,12.8074865,10.6023025
"700","ENSRNOG00000025702","+","Kdm2b","chr12",39150163,39150277,NA,NA,0.000184754563161,0.00856807623959,"1.0,1.0","1.0,0.806,0.852","SE","12","Kdm2b",3.548124,4.865599,5.097814,3.497448,5.052703,5.0752585,5.9555855
"701","ENSRNOG00000026059","+","Paqr6","chr2",187738400,187738548,NA,NA,0.000237498784957,0.0102724221938,"0.288,0.133","0.145,0.0,0.149","SE","2","Paqr6",3.26084070118223,3.38210518548716,5.01933130656339,4.15090236037505,6.56868988381574,5.79401059518957,5.39692412352222
"702","ENSRNOG00000026243","-","Ap2a1","chr1",100899684,100899750,NA,NA,0.000416852421655,0.0145101456237,"0.11,0.043","0.319,0.117,0.209","SE","1","Ap2a1",20.717403,18.937681,26.842901,17.938663,25.978769,26.410835,28.7968735
"703","ENSRNOG00000026299","-","Mysm1","chr5",113931267,113931291,NA,NA,0.0012810181646,0.0302499252619,"0.428,0.199","1.0,0.885,0.529","SE","5","Mysm1",3.637417,5.260841,2.474428,3.634495,2.935259,2.7048435,6.2663765
"704","ENSRNOG00000026432","+","Syt7","chr1",226466997,226467129,226471435,226471804,0.000379270772089,0.00743257498139,"0.419,0.508","0.709,0.943,0.756","MXE","1","Syt7",6.03390190923379,7.94343719096267,5.38204635717092,5.52595008840864,9.62857045736739,7.50530840726915,9.75164459430255
"705","ENSRNOG00000026517","+","Vrk3","chr1",100758277,100758339,100761973,100762113,0.00352532365044,0.0440061478757,"0.141,0.162","0.124,0.047,0.133","MXE","1","Vrk3",27.374352,30.233925,37.398018,27.70389,40.226402,38.81221,42.6560835
"706","ENSRNOG00000026686","-","Ddx4","chr2",44458189,44458319,NA,NA,0.000730531127943,0.0216461666162,"1.0,1.0","1.0,0.489,1.0","SE","2","Ddx4",0.410521,1.336377,0.630376,0.497473,0.616,0.623188,1.1221855
"707","ENSRNOG00000026942","-","RGD1311595","chr1",247960352,247960553,NA,NA,0.000142039652169,0.00712750535845,"1.0,1.0","1.0,0.343,0.742","SE","1","RGD1311595",2.64369,3.478644,2.262638,2.534183,3.072466,2.667552,4.3282585
"708","ENSRNOG00000026963","-","Hsp90b1","chr7",27229249,27229640,NA,NA,0,0,"0.019,0.012","0.082,0.0,0.09","RI","7","Hsp90b1",953.121287811268,1290.64776649014,1300.26447439155,975.739564983099,1142.14683990423,1221.20565714789,1609.75430964225
"709","ENSRNOG00000026979","+","AABR07069466.1","chr8",23433078,23433222,NA,NA,0.000810611149034,0.0226865159488,"0.93,1.0","1.0,0.541,0.92","SE","8","AABR07069466.1",2.617471,3.144974,4.535627,2.550184,4.739838,4.6377325,4.1563145
"710","ENSRNOG00000027012","+","Usp54","chr15",4173366,4173486,NA,NA,0.00196257677189,0.0398282167641,"1.0,0.848","0.665,0.756,0.779","SE","15","Usp54",7.02888695909358,8.37744911271336,5.6063208852266,7.05791995409064,8.58025737992937,7.09328913257798,11.2321280129488
"711","ENSRNOG00000027091","-","Kctd18","chr9",64865883,64865936,NA,NA,0.000546307505514,0.0174140600889,"1.0,1.0","1.0,0.616,1.0","SE","9","Kctd18",4.14078736641329,6.87487063682432,6.05807406306306,4.36499162176239,6.16755163668356,6.11281284987331,7.6903248125
"712","ENSRNOG00000027161","-","RGD1359158","chr1",239223082,239223189,NA,NA,0.00132140565496,0.0308632309884,"0.933,1.0","0.905,0.855,0.842","SE","1","RGD1359158",7.102425,9.171699,9.803323,7.496418,9.132688,9.4680055,11.885271
"713","ENSRNOG00000027259","-","AABR07029661.1","chr10",43505489,43505695,NA,NA,0.00146562149809,0.0324560743615,"1.0,0.932","0.958,0.701,0.856","SE","10","AABR07029661.1",9.593891,9.617095,9.64151,9.295762,11.405564,10.523537,14.253374
"714","ENSRNOG00000027259","-","AABR07029661.1","chr10",43509011,43509133,43512008,43512112,0.000123109883737,0.00316947602641,"0.636,0.478","0.694,0.965,0.721","MXE","10","AABR07029661.1",9.593891,9.617095,9.64151,9.295762,11.405564,10.523537,14.253374
"715","ENSRNOG00000027376","+","Il17rc","chr4",145431428,145431473,NA,NA,0.000362898772722,0.0133387778045,"0.746,0.817","0.824,0.966,0.897","SE","4","Il17rc",9.957435,8.840821,15.013615,9.265265,16.187136,15.6003755,14.0317605
"716","ENSRNOG00000027730","+","Nxpe1","chr8",52753010,52753807,NA,NA,0.00232406643333,0.0454413354681,"0.968,1.0","1.0,0.658,1.0","SE","8","Nxpe1",4.24974659722222,9.06316965020576,10.0893755246914,5.09867404835391,7.70573465792181,8.89755509130661,9.20579514789095
"717","ENSRNOG00000027730","+","Nxpe1","chr8",52756885,52756947,NA,NA,0.000749585174702,0.0220225895287,"0.969,1.0","1.0,0.85,1.0","SE","8","Nxpe1",4.24974659722222,9.06316965020576,10.0893755246914,5.09867404835391,7.70573465792181,8.89755509130661,9.20579514789095
"718","ENSRNOG00000027808","-","Lilra5","chr1",73656585,73656636,NA,NA,0.00190986396274,0.0391918729479,"0.411,1.0","1.0,1.0,1.0","SE","1","Lilra5",0.398123591858597,0.567401971076593,0.84306745259775,0.531816430637386,1.01709504338511,0.93008124799143,0.748670996786288
"719","ENSRNOG00000027839","-","Ptk2b","chr15",42837042,42837168,NA,NA,1.00019231786e-07,3.21211762881e-05,"0.711,0.922","1.0,1.0,1.0","SE","15","Ptk2b",5.10308297381134,6.94452750877193,10.2870221439105,5.43650194965675,9.97275974980931,10.1298909468599,8.74205621612001
"720","ENSRNOG00000027860","-","Ggnbp2","chr10",72171307,72171433,NA,NA,0.00083783201774,0.0232960824673,"0.064,0.06","0.051,0.017,0.04","SE","10","Ggnbp2",21.33722808981,28.0588832075993,27.1502412784111,22.5705648214162,26.8470999229706,26.9986706006909,35.9833380594128
"721","ENSRNOG00000027935","+","Lrrc34","chr2",116387851,116388007,NA,NA,0.000726263393732,0.0215962489719,"0.842,1.0","1.0,0.702,0.19","SE","2","Lrrc34",1.083903,3.894807,2.686888,0.689838,3.712235,3.1995615,2.834274
"722","ENSRNOG00000027940","+","Plppr3","chr7",12662187,12662414,NA,NA,0.00246185794682,0.00670644061375,"0.059,0.042","0.0,0.0,0.017","RI","7","Plppr3",2.38336759003436,7.3157016628866,9.04275696563574,1.98612214639175,6.00657250790378,7.52466473676976,5.84259569965636
"723","ENSRNOG00000027940","+","Plppr3","chr7",12661409,12661543,NA,NA,2.10165218562e-13,4.74372921897e-12,"0.485,0.454","0.037,0.0,0.294","RI","7","Plppr3",2.38336759003436,7.3157016628866,9.04275696563574,1.98612214639175,6.00657250790378,7.52466473676976,5.84259569965636
"724","ENSRNOG00000028014","-","Cryzl1","chr11",31855505,31855617,NA,NA,0.000790636079091,0.0223611909445,"1.0,0.97","0.923,0.931,0.889","SE","11","Cryzl1",6.166073,7.513612,6.670628,6.186371,9.716925,8.1937765,9.933028
"725","ENSRNOG00000028219","-","Tmem209","chr4",57822270,57822407,NA,NA,0.00167514592343,0.0356691979208,"1.0,1.0","0.808,0.886,1.0","SE","4","Tmem209",8.92222719708694,9.20805865908056,8.18150706599909,7.76956362312244,9.64042085025034,8.91096395812471,12.949924739645
"726","ENSRNOG00000028426","-","Mcf2l","chr16",81845893,81845968,NA,NA,0.000440387962087,0.0149662004258,"0.031,0.015","0.182,0.078,0.029","SE","16","Mcf2l",4.20935683670497,8.17909758617899,7.03026381404758,4.25550637465609,7.45952068490047,7.24489224947403,8.32198039877002
"727","ENSRNOG00000028448","+","Elovl1","chr5",137258803,137258960,NA,NA,1.12400562446e-06,9.34699414025e-06,"0.113,0.124","0.151,0.0,0.134","RI","5","Elovl1",11.0793736945588,11.4790077864655,15.8015465765889,11.6721964791952,19.7000354741655,17.7507910253772,17.1152889801097
"728","ENSRNOG00000028460","-","Lrrc8e","chr12",2563402,2563545,NA,NA,0.00246960398202,0.0476344335631,"1.0,1.0","1.0,0.433,1.0","SE","12","Lrrc8e",4.289297,4.447615,4.076777,3.744465,5.264223,4.6705,6.2406885
"729","ENSRNOG00000028594","+","Ifnar1","chr11",31648741,31648931,NA,NA,0.00101889972758,0.0262153803813,"0.059,0.174","0.062,0.045,0.055","SE","11","Ifnar1",8.32595371617323,12.5305014526548,12.3752600910203,8.24983826988011,14.6971433765598,13.5362017337901,14.5531467193541
"730","ENSRNOG00000028891","+","Cyp2t1","chr1",83966740,83966890,NA,NA,1.87561604034e-05,0.00168490654925,"1.0,0.972","0.927,0.87,0.984","SE","1","Cyp2t1",9.25706687619047,9.24567695238095,15.6286006592593,10.0039719111111,12.5339155608466,14.0812581100529,14.2533578698413
"731","ENSRNOG00000029195","+","Uba7","chr8",116758429,116758504,NA,NA,8.42930991651e-05,0.00508370493838,"1.0,1.0","1.0,0.85,1.0","SE","8","Uba7",3.40035108084719,4.3130253791847,5.72313270667274,3.09811898610795,5.98078179093601,5.85195724880437,5.40574772306992
"732","ENSRNOG00000029212","-","Vcan","chr2",18544062,18546960,NA,NA,0.000338665362586,0.0131234667093,"1.0,1.0","1.0,0.0,1.0","SE","2","Vcan",0.261384074612655,0.210983842465161,0.323331936639834,0.217836058339825,0.15749558417727,0.240413760408552,0.345101987708821
"733","ENSRNOG00000029826","-","Cep164","chr8",50086342,50086489,NA,NA,9.28540910761e-06,0.000986155161151,"1.0,1.0","0.289,0.303,1.0","SE","8","Cep164",2.194819,4.098679,1.879452,2.055002,4.50157874117647,3.19051537058823,4.17425
"734","ENSRNOG00000029922","-","Tpk1","chr4",73004333,73004406,NA,NA,0.00194641527746,0.0396883343718,"1.0,1.0","1.0,0.846,1.0","SE","4","Tpk1",1.915702,2.322145,2.471759,1.550519,1.679711,2.075735,2.894183
"735","ENSRNOG00000030183","+","Plod2","chr8",100040203,100040266,NA,NA,5.84514705015e-06,0.000755598562442,"0.572,0.564","0.265,0.255,0.391","SE","8","Plod2",10.2856035397603,17.6076076143791,15.325312295207,9.98004123366013,16.0837696102941,15.7045409527506,18.9366261938998
"736","ENSRNOG00000030210","+","Fndc1","chr1",47626051,47626246,NA,NA,0.000406800076559,0.0143264299593,"1.0,1.0","0.375,1.0,0.762","SE","1","Fndc1",7.525866,3.339256,7.342833,6.902784,6.732033,7.037433,8.883953
"737","ENSRNOG00000030210","+","Fndc1","chr1",47651573,47651762,NA,NA,0.00027588884154,0.0113229011451,"1.0,1.0","1.0,0.741,0.79","SE","1","Fndc1",7.525866,3.339256,7.342833,6.902784,6.732033,7.037433,8.883953
"738","ENSRNOG00000030245","+","Tango2","chr11",86837576,86837730,NA,NA,1.67936485435e-05,0.00154009521721,"1.0,1.0","1.0,0.748,0.99","SE","11","Tango2",22.4843163408663,21.6448191625863,21.5111169899561,23.1280837583176,20.3461538035154,20.9286353967357,33.6286096308851
"739","ENSRNOG00000030245","+","Tango2","chr11",86839186,86839291,NA,NA,2.34057316122e-05,0.00200446685527,"1.0,1.0","1.0,0.753,0.985","SE","11","Tango2",22.4843163408663,21.6448191625863,21.5111169899561,23.1280837583176,20.3461538035154,20.9286353967357,33.6286096308851
"740","ENSRNOG00000030266","+","Plekhg2","chr1",85395115,85395132,NA,NA,0.00192394688861,0.039355130145,"1.0,1.0","1.0,0.885,1.0","SE","1","Plekhg2",1.46954167990226,3.12757697266341,4.16177932422114,1.72776964981674,4.05573672113622,4.10875802267868,3.16244415119121
"741","ENSRNOG00000030355","+","Mroh1","chr7",117512893,117513082,NA,NA,3.97503301276e-05,0.00295163434,"0.982,0.962","0.96,0.866,0.95","SE","7","Mroh1",19.5935904353906,20.7443763826217,24.8801979214992,18.573110506433,32.2021806826403,28.5411893020697,29.4555386622227
"742","ENSRNOG00000030654","+","Man2c1","chr8",61812963,61813087,NA,NA,4.49433020788e-06,0.000614193253728,"1.0,1.0","0.97,0.915,0.978","SE","8","Man2c1",27.5692716045721,25.7474746197096,31.9944682397281,24.4774584742045,35.3395381337658,33.667003186747,38.8971023492431
"743","ENSRNOG00000030790","-","Ctnnd1","chr3",72024076,72024148,72026302,72026591,5.63491022557e-05,0.00170384314478,"0.4,0.304","0.287,0.052,0.224","MXE","3","Ctnnd1",27.8251036096904,40.9002752314939,29.1498464212651,26.9435645625841,42.4200858573351,35.7849661393001,47.8344717018842
"744","ENSRNOG00000031032","-","Hmgn3","chr8",90628678,90629214,NA,NA,0.00306812084215,0.00781875956548,"0.374,0.291","0.399,0.007,0.423","RI","8","Hmgn3",20.4729389093505,33.0872605389008,31.4868651413276,23.9983570949322,33.2034636745182,32.3451644079229,38.7792782715917
"745","ENSRNOG00000031211","+","Acsm5","chr1",189243748,189243968,NA,NA,0.000649418493409,0.0200539181883,"0.947,0.705","1.0,1.0,0.931","SE","1","Acsm5",3.4948276644555,2.85155809425097,6.59753697899392,4.25692876451078,5.29834933803206,5.94794315851299,5.30165726160863
"746","ENSRNOG00000031211","+","Acsm5","chr1",189247092,189247303,NA,NA,0.00152956466296,0.0334163055449,"0.955,0.748","1.0,1.0,0.919","SE","1","Acsm5",3.4948276644555,2.85155809425097,6.59753697899392,4.25692876451078,5.29834933803206,5.94794315851299,5.30165726160863
"747","ENSRNOG00000031211","+","Acsm5","chr1",189254024,189254104,NA,NA,0.000317781412534,0.0125474487068,"1.0,1.0","0.879,0.893,1.0","SE","1","Acsm5",3.4948276644555,2.85155809425097,6.59753697899392,4.25692876451078,5.29834933803206,5.94794315851299,5.30165726160863
"748","ENSRNOG00000031325","+","Abi1","chr17",90011303,90011318,NA,NA,8.83903934656e-06,0.000986155161151,"0.0,0.0","0.0,0.211,0.0","SE","17","Abi1",10.5199417096237,20.4454547052947,19.7947148155178,11.9902516000666,17.7061513513154,18.7504330834166,21.4778240074925
"749","ENSRNOG00000031475","+","Col16a1","chr5",148272266,148272311,NA,NA,7.60298447333e-05,0.00467310710739,"1.0,1.0","1.0,0.892,0.953","SE","5","Col16a1",4.070748,7.613033,9.149162,3.835283,11.259669,10.2044155,7.759532
"750","ENSRNOG00000031851","+","Ndufa4l2","chr7",70822369,70822458,NA,NA,5.34836464405e-06,0.000701072369566,"0.795,0.743","1.0,1.0,1.0","SE","7","Ndufa4l2",0.854544,1.809408,6.486439,1.539593,3.728031,5.107235,2.1017725
"751","ENSRNOG00000031890","-","Ncam1","chr8",53883715,53883745,NA,NA,0.000670121179966,0.0203989968669,"0.0,0.0","0.0,0.166,0.219","SE","8","Ncam1",1.73643018697717,1.65386571376894,1.08909536084106,1.51699904838345,1.20949770382094,1.149296532331,2.45364747456478
"752","ENSRNOG00000032258","-","Swt1","chr13",68771836,68771932,NA,NA,0.0178919620317,0.0392629166807,"1.0,1.0","1.0,0.0,1.0","RI","13","Swt1",4.843001,7.45798926175591,6.747365,5.667856,6.810966,6.7791655,8.98442313087796
"753","ENSRNOG00000032437","+","Pard3","chr19",60351948,60351957,NA,NA,0.00333412696961,0.0410097617262,"0.262,0.0","0.165,0.505,0.202","A5SS","19","Pard3",3.03516310933293,3.93629506700568,2.71597649341909,3.43229700493569,4.036527843105,3.37625216826204,5.20187759063715
"754","ENSRNOG00000032472","-","Adgrg2","chrX",36935337,36935490,NA,NA,0.0001330578148,0.00683704275568,"0.955,0.923","0.88,0.844,0.801","SE","X","Adgrg2",8.55166761458333,18.1381840052083,23.4865996328125,9.067886484375,26.167205796875,24.8269027148437,17.8788690520833
"755","ENSRNOG00000032574","-","Scrib","chr7",117106583,117106658,NA,NA,4.66167171531e-09,2.49515978562e-06,"0.053,0.011","0.15,0.098,0.175","SE","7","Scrib",10.992503,13.065354,13.777221,10.124707,18.024815,15.901018,17.091282
"756","ENSRNOG00000032575","+","Ocel1","chr16",19768454,19768571,NA,NA,0.00684188877417,0.0158489204531,"0.23,0.212","0.186,0.024,0.27","RI","16","Ocel1",8.7297278552321,6.95251698505114,13.6349902800944,7.70824288276947,12.0123108811959,12.8236505806452,11.6952438615264
"757","ENSRNOG00000032788","+","Dysf","chr4",115759129,115759222,NA,NA,2.86486954558e-05,0.00231459837626,"1.0,0.858","0.331,0.491,0.51","SE","4","Dysf",8.67807016101944,12.6786543697702,10.2898681103418,7.98299641249263,10.8368966786977,10.5633823945197,14.6698604716411
"758","ENSRNOG00000032788","+","Dysf","chr4",115789928,115789967,NA,NA,7.20089010087e-07,0.000144535365993,"0.0,0.09","0.819,0.321,0.819","SE","4","Dysf",8.67807016101944,12.6786543697702,10.2898681103418,7.98299641249263,10.8368966786977,10.5633823945197,14.6698604716411
"759","ENSRNOG00000032930","-","Trim26","chr20",2208385,2208403,NA,NA,2.27085996233e-05,0.00195781658229,"0.0,0.0","0.166,0.275,0.0","SE","20","Trim26",5.36722270777264,6.2964393842137,6.21783378750753,3.19483043362121,5.52785847198233,5.87284612974493,7.42924626280378
"760","ENSRNOG00000033134","+","Mef2c","chr2",11780888,11781032,NA,NA,0.00156838602572,0.0340329170378,"1.0,1.0","0.856,0.88,0.928","SE","2","Mef2c",10.6004404751201,11.2223055619284,6.67877845961866,9.96814989676019,2.3801087842195,4.52944362191908,15.8954479669043
"761","ENSRNOG00000033262","-","Reep6","chr7",12242014,12242095,NA,NA,2.67474662701e-05,0.00217467058042,"0.02,0.123","0.516,0.197,0.483","SE","7","Reep6",4.718001,2.818852,7.612644,3.818172,5.044819,6.3287315,5.6775125
"762","ENSRNOG00000033280","+","Pam","chr9",111132205,111132520,NA,NA,9.88098491916e-15,2.11551887119e-11,"0.021,0.007","0.097,0.02,0.1","SE","9","Pam",26.3455781709011,51.5624781845971,48.4354846202858,24.9811304100834,65.1387082715363,56.787096445911,51.4445933827908
"763","ENSRNOG00000033397","-","Adamts20","chr7",135480145,135480275,NA,NA,0.00011630992998,0.00622548900218,"1.0,1.0","1.0,0.462,0.809","SE","7","Adamts20",0.562699937931034,0.866421181724138,0.224774278275862,0.799555674137931,0.154017813103448,0.189396045689655,1.11433839689655
"764","ENSRNOG00000033498","-","Cib1","chr1",142020216,142020251,NA,NA,0.000165966964914,0.00807580163366,"0.97,1.0","0.974,0.835,0.97","SE","1","Cib1",47.346874,33.965797,55.106529,47.013058,60.417313,57.761921,64.1628645
"765","ENSRNOG00000033498","-","Cib1","chr1",142018136,142018245,NA,NA,0.000966931416352,0.0254012289866,"0.989,1.0","0.992,0.945,0.989","SE","1","Cib1",47.346874,33.965797,55.106529,47.013058,60.417313,57.761921,64.1628645
"766","ENSRNOG00000033593","-","Osbpl9","chr5",128714470,128714630,NA,NA,1.03107686944e-06,0.000189217335212,"1.0,0.979","1.0,0.904,0.945","SE","5","Osbpl9",25.4404532344351,37.570193622598,34.9421444788624,26.4548382874712,35.116305405073,35.0292249419677,44.7327425722521
"767","ENSRNOG00000033593","-","Osbpl9","chr5",128718769,128718860,NA,NA,0.00171770997187,0.0362326802933,"0.962,1.0","1.0,0.808,1.0","SE","5","Osbpl9",25.4404532344351,37.570193622598,34.9421444788624,26.4548382874712,35.116305405073,35.0292249419677,44.7327425722521
"768","ENSRNOG00000033940","+","Adgrl4","chr2",256720221,256720455,NA,NA,7.63063709774e-07,0.000150804867935,"0.143,0.091","0.097,0.007,0.091","SE","2","Adgrl4",3.437981,9.09882990835579,4.7699943477089,3.711237,10.3385409218329,7.5542676347709,8.1240239541779
"769","ENSRNOG00000034221","+","Cfap126","chr13",89494131,89494194,NA,NA,2.68594313457e-09,1.64302978603e-06,"1.0,1.0","1.0,0.0,0.0","SE","13","Cfap126",1.62992,1.509127,0.920535,1.631825,1.371621,1.146078,2.385436
"770","ENSRNOG00000036601","+","Exoc6","chr1",256258687,256258733,NA,NA,0.00168414903228,0.0356904404378,"1.0,1.0","0.967,0.925,1.0","SE","1","Exoc6",9.383257,11.026795,8.632244,9.030285,8.888543,8.7603935,14.7201685
"771","ENSRNOG00000036841","-","Cbx5","chr7",144837298,144837398,NA,NA,2.48622494148e-06,0.000384795730099,"0.525,0.384","1.0,1.0,1.0","SE","7","Cbx5",8.16584479945615,10.224150646499,8.99949983004759,9.04176566553365,9.25545068728756,9.12747525866757,13.7158805557444
"772","ENSRNOG00000036866","-","Acer3","chr1",163209952,163210005,NA,NA,0.00161315579953,0.0347194930251,"0.956,0.916","0.775,0.634,0.947","SE","1","Acer3",4.593324,6.904538,6.178931,5.079255,6.599702,6.3893165,8.2885585
"773","ENSRNOG00000036960","-","Abcc9","chr4",176862403,176862442,NA,NA,0.00010144634142,0.00569897613438,"1.0,1.0","1.0,0.738,0.763","SE","4","Abcc9",8.31384419123173,9.55140628740431,6.79221653764788,9.28295019485038,7.06818656631872,6.9302015519833,13.5741003367432
"774","ENSRNOG00000036960","-","Abcc9","chr4",176811035,176811211,NA,NA,1.52637058548e-09,1.08931980784e-06,"0.119,0.065","0.519,0.218,0.54","SE","4","Abcc9",8.31384419123173,9.55140628740431,6.79221653764788,9.28295019485038,7.06818656631872,6.9302015519833,13.5741003367432
"775","ENSRNOG00000036980","+","Zgrf1","chr2",231932620,231932768,NA,NA,1.25207459731e-05,0.00127651986326,"1.0,1.0","1.0,0.256,0.493","SE","2","Zgrf1",0.402883,0.566952,0.426095,0.317402,0.393356,0.4097255,0.6436185
"776","ENSRNOG00000037124","-","Fam227b","chr3",118402742,118402841,NA,NA,0.00163434489128,0.0350497403562,"1.0,1.0","1.0,0.773,1.0","SE","3","Fam227b",1.715876,2.993631,1.810024,1.746799,2.45036,2.130192,3.228153
"777","ENSRNOG00000037446","+","Pxmp2","chr12",52456666,52456829,NA,NA,0.000352108683876,0.0133368698757,"1.0,0.944","0.94,0.881,0.953","SE","12","Pxmp2",19.3454662223439,15.6355269693319,21.8440907250821,21.3513535629792,18.0382294665936,19.9411600958379,28.1661733773275
"778","ENSRNOG00000037483","+","Ep400","chr12",51977087,51977195,NA,NA,9.36871573654e-07,0.000174421046886,"1.0,1.0","0.166,0.598,0.0","SE","12","Ep400",4.90509255837286,4.99742729843123,4.87853393378329,4.6383119782926,5.60082667274717,5.23968030326523,7.27041591754834
"779","ENSRNOG00000037638","+","Timm50","chr1",85475579,85475881,NA,NA,2.83517711308e-07,2.48865546593e-06,"0.047,0.058","0.037,0.0,0.056","RI","1","Timm50",26.1086925954598,16.6829304359721,34.0064670774156,25.1541331332945,25.6809313667055,29.8436992220606,33.9728780823632
"780","ENSRNOG00000038002","-","Ccdc62","chr12",38066476,38066593,NA,NA,0.0010983314797,0.0275569652114,"0.816,0.839","0.966,0.932,0.92","SE","12","Ccdc62",6.278015,10.955625,9.007221,6.518108,9.658616,9.3329185,11.875874
"781","ENSRNOG00000038025","+","Rpp38","chr17",78916025,78916193,NA,NA,3.00869778869e-07,7.57837878304e-05,"1.0,1.0","0.613,0.238,0.29","SE","17","Rpp38",5.215915,2.711693,2.912135,4.78436,3.352222,3.1321785,6.355984
"782","ENSRNOG00000038319","+","Akr1c19","chr17",69659479,69659601,NA,NA,0.000588981670022,0.0184538013003,"1.0,1.0","0.786,0.859,0.875","SE","17","Akr1c19",5.389548,5.096902,6.384445,6.012945,6.045919,6.215182,8.2496975
"783","ENSRNOG00000038686","-","Ap1s2","chrX",32343290,32343385,NA,NA,0.000196629490684,0.00895710084158,"0.485,0.329","0.806,0.62,0.642","SE","X","Ap1s2",10.3738323829302,14.1709482697398,11.362304237791,11.7832858945687,9.00995001597444,10.1861271268827,18.1640332736193
"784","ENSRNOG00000038999","+","RT1-A1","chr20",5351887,5352157,5414769,5415039,5.84089365826e-05,0.00170424297184,"0.031,0.0","0.0,0.0,0.0","MXE","20","RT1-A1",133.351704327827,149.971697692731,222.190450244861,127.879358500734,227.198298234214,224.694374239538,205.601380260646
"785","ENSRNOG00000038999","+","RT1-A1","chr20",5417144,5417174,5417368,5417416,5.11214477102e-05,0.00170384314478,"0.635,0.607","0.513,0.461,0.557","MXE","20","RT1-A1",133.351704327827,149.971697692731,222.190450244861,127.879358500734,227.198298234214,224.694374239538,205.601380260646
"786","ENSRNOG00000039076","+","Spaca6","chr1",59714375,59714485,NA,NA,0.00204975850365,0.0412562269814,"0.882,1.0","1.0,0.523,0.928","SE","1","Spaca6",3.958041,5.139778,6.012646,3.752028,6.33123,6.171938,6.4249235
"787","ENSRNOG00000039417","+","Dda1","chr16",19881279,19881331,NA,NA,0.00247334925991,0.0476351493145,"1.0,0.984","0.935,0.958,0.987","SE","16","Dda1",25.200153,18.659712,29.45846,24.423151,30.197517,29.8279885,34.141508
"788","ENSRNOG00000040108","+","RGD1565355","chr4",14186482,14186556,14236256,14236330,9.71158808927e-09,1.21398954638e-06,"0.986,0.86","1.0,1.0,0.996","MXE","4","RGD1565355",31.8838173402382,27.8326830016011,35.408772194336,31.4862453155209,28.3964503445412,31.9026112694386,45.6013728286801
"789","ENSRNOG00000040108","+","RGD1565355","chr4",14177519,14177589,14183071,14183141,0.00355266692675,0.0440061478757,"0.321,0.465","0.24,0.144,0.371","MXE","4","RGD1565355",31.8838173402382,27.8326830016011,35.408772194336,31.4862453155209,28.3964503445412,31.9026112694386,45.6013728286801
"790","ENSRNOG00000042355","+","Tarbp2","chr7",144124981,144125054,NA,NA,0.000772979916434,0.0222641614294,"1.0,1.0","1.0,0.923,0.98","SE","7","Tarbp2",12.012485,10.418513,16.230356,12.084409,15.975328,16.102842,17.2577035
"791","ENSRNOG00000042451","+","Ddx59","chr13",53309096,53309186,NA,NA,0.000432659542742,0.014760184614,"1.0,1.0","0.688,0.76,1.0","SE","13","Ddx59",2.26038646089385,2.7824457877095,3.566669,2.387484,2.938561,3.252615,3.71515812430168
"792","ENSRNOG00000042668","-","Msrb3","chr7",62929509,62929587,NA,NA,6.44697654159e-05,0.00418272023501,"1.0,1.0","0.807,0.83,0.976","SE","7","Msrb3",9.228258,11.387943,10.005435,10.588496,7.610007,8.807721,15.6023485
