"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474151","FPKM.SRR8474163","FPKM.SRR8474175","FPKM.SRR8474187","..files.adipose_mean_female","..files.adipose_mean_male","Remark","Organism","Tissue","GEO_accession"
"2519","ENSMFAG00000044114","-","ZCWPW1","chr3",44669791,44669870,NA,NA,0.000383328839188,0.00755098151124,"1.0,1.0","1.0,0.728","SE","3","ZCWPW1",5.17000432573674,3.8939977697446,4.29110224715128,1.88826384047151,2.89113080510806,4.73055328644401,NA,"Macaca_fascicularis","adipose","GSE125483"
"2520","ENSMFAG00000044114","-","ZCWPW1","chr3",44667126,44667123,NA,NA,0.000814008507581,0.00640418741506,"1.0,1.0","0.852,0.875","A3SS","3","ZCWPW1",5.17000432573674,3.8939977697446,4.29110224715128,1.88826384047151,2.89113080510806,4.73055328644401,NA,"Macaca_fascicularis","adipose","GSE125483"
"2521","ENSMFAG00000044115","+","REX1BD","chr19",19050861,19051066,NA,NA,1.9182805866e-07,2.55580542108e-05,"0.925,1.0","0.854,0.633","SE","19","REX1BD",66.7206628352668,36.6623363967517,42.9538880928074,27.2374847888631,31.9499105928074,54.8372754640371,NA,"Macaca_fascicularis","adipose","GSE125483"
"2522","ENSMFAG00000044115","+","REX1BD","chr19",19050861,19051066,19052301,19052381,1.71681067251e-07,8.39333693687e-06,"0.4,0.344","0.35,0.002","MXE","19","REX1BD",66.7206628352668,36.6623363967517,42.9538880928074,27.2374847888631,31.9499105928074,54.8372754640371,NA,"Macaca_fascicularis","adipose","GSE125483"
"2523","ENSMFAG00000044115","+","REX1BD","chr19",19050377,19050460,NA,NA,1.13626628839e-06,0.000103478302711,"0.863,1.0","0.709,0.718","SE","19","REX1BD",66.7206628352668,36.6623363967517,42.9538880928074,27.2374847888631,31.9499105928074,54.8372754640371,NA,"Macaca_fascicularis","adipose","GSE125483"
"2524","ENSMFAG00000044131","-","R3HDM4","chr19",660059,660115,NA,NA,0.0036701501495,0.0390338973358,"1.0,1.0","0.923,0.952","SE","19","R3HDM4",30.5707878899471,15.6408760513228,16.4406728962963,15.094042605291,15.3674593283069,23.5057303931217,NA,"Macaca_fascicularis","adipose","GSE125483"
"2525","ENSMFAG00000044145","-","KATNA1","chr4",55555791,55555926,55556447,55556582,0.00415099519845,0.029230017792,"0.429,0.25","0.167,0.0","MXE","4","KATNA1",10.3377889227723,10.1098933940594,7.81232356435644,9.87613432871287,9.99301386138614,9.07505624356437,NA,"Macaca_fascicularis","adipose","GSE125483"
"2526","ENSMFAG00000044154","+","PCBD2","chr6",133980018,133980150,NA,NA,0.00011050611058,0.00329080696948,"1.0,1.0","0.82,0.822","SE","6","PCBD2",2.283776,1.899837,4.251325,2.353645,2.126741,3.2675505,NA,"Macaca_fascicularis","adipose","GSE125483"
"2527","ENSMFAG00000044160","-","NTRK3","chr7",68332876,68332900,NA,NA,0.000268043436165,0.00593210883316,"1.0,1.0","0.851,0.749","SE","7","NTRK3",5.05541321961185,0.406959618488253,0.737256948672114,1.45525514657814,0.931107382533197,2.89633508414198,NA,"Macaca_fascicularis","adipose","GSE125483"
"2528","ENSMFAG00000044167","-","ZMPSTE24","chr1",187413777,187413921,NA,NA,0.000224194836967,0.00525240154645,"0.941,1.0","0.776,0.912","SE","1","ZMPSTE24",12.662048,20.25165,20.772055,26.968754,23.610202,16.7170515,NA,"Macaca_fascicularis","adipose","GSE125483"
"2529","ENSMFAG00000044170","-","FBLN5","chr7",156855139,156855266,156856794,156856917,1.089476725e-05,0.000267684789057,"0.76,0.721","0.67,0.999","MXE","7","FBLN5",60.0592780716867,48.3462568162651,95.2085344301205,144.533188363855,96.4397225900601,77.6339062509036,NA,"Macaca_fascicularis","adipose","GSE125483"
"2530","ENSMFAG00000044173","+","GPSM3","chr4",138702601,138702704,NA,NA,0.0035194163199,0.0378281212728,"1.0,0.874","0.811,0.927","SE","4","GPSM3",88.65226,11.099448,8.723842,4.528855,7.8141515,48.688051,NA,"Macaca_fascicularis","adipose","GSE125483"
"2531","ENSMFAG00000044177","-","HDAC7","chr11",46543703,46543814,NA,NA,4.69295206601e-05,0.00176834212859,"0.396,0.381","0.565,0.658","SE","11","HDAC7",23.4370722856963,19.634979699446,13.561938398892,12.2136457358348,15.9243127176404,18.4995053422941,NA,"Macaca_fascicularis","adipose","GSE125483"
"2532","ENSMFAG00000044191","-","CEPT1","chr1",115577302,115577387,NA,NA,0.000128249518345,0.00358220420574,"1.0,0.974","0.949,0.874","SE","1","CEPT1",21.9290111779539,16.036936440562,12.7840710345821,9.12225441246398,12.579595426513,17.356541106268,NA,"Macaca_fascicularis","adipose","GSE125483"
"2533","ENSMFAG00000044199","+","OCEL1","chr19",17547698,17547864,NA,NA,0.00266503769348,0.0305762114974,"1.0,0.954","1.0,0.91","SE","19","OCEL1",8.655479,9.352222,21.3886353625988,6.32618453555751,7.83920326777876,15.0220571812994,NA,"Macaca_fascicularis","adipose","GSE125483"
"2534","ENSMFAG00000044200","-","CD36","chr3",131530010,131530213,NA,NA,0,0,"0.19,0.341","0.102,0.024","SE","3","CD36",209.928375,852.27852393666,833.438747618042,790.566932965451,821.422728451055,521.683561309021,NA,"Macaca_fascicularis","adipose","GSE125483"
"2535","ENSMFAG00000044200","-","CD36","chr3",131534212,131534376,NA,NA,0,0,"0.16,0.263","0.117,0.019","SE","3","CD36",209.928375,852.27852393666,833.438747618042,790.566932965451,821.422728451055,521.683561309021,NA,"Macaca_fascicularis","adipose","GSE125483"
"2536","ENSMFAG00000044216","-","UBR5","chr8",103411044,103411200,103413582,103413667,0.00573620301659,0.0372220949253,"0.29,0.443","0.472,0.553","MXE","8","UBR5",8.97740796665319,8.52889731770412,8.30255145533549,9.17000212954729,8.84944972362571,8.63997971099434,NA,"Macaca_fascicularis","adipose","GSE125483"
"2537","ENSMFAG00000044217","-","TSN","chr12",10316363,10316479,10319073,10319170,0.00188278587892,0.0160012091232,"0.699,0.625","0.567,0.996","MXE","12","TSN",8.11647993195876,9.30563951185567,10.6328339443299,10.7979495118557,10.0517945118557,9.37465693814433,NA,"Macaca_fascicularis","adipose","GSE125483"
"2538","ENSMFAG00000044217","-","TSN","chr12",10319073,10319170,10320546,10320640,0.000753761354614,0.00789863840207,"0.245,0.16","0.295,0.41","MXE","12","TSN",8.11647993195876,9.30563951185567,10.6328339443299,10.7979495118557,10.0517945118557,9.37465693814433,NA,"Macaca_fascicularis","adipose","GSE125483"
"2539","ENSMFAG00000044226","+",NA,"chr2",141236432,141236966,141255093,141255978,0.00425685534563,0.0297704052033,"0.45,0.407","0.507,0.65","MXE","2","ENSMFAG00000044226",14.872969,7.365751,8.832865,6.595491,6.980621,11.852917,NA,"Macaca_fascicularis","adipose","GSE125483"
"2540","ENSMFAG00000044226","+",NA,"chr2",141255093,141255978,NA,NA,0.00127356596835,0.0176400211074,"1.0,1.0","1.0,0.735","SE","2","ENSMFAG00000044226",14.872969,7.365751,8.832865,6.595491,6.980621,11.852917,NA,"Macaca_fascicularis","adipose","GSE125483"
"2541","ENSMFAG00000044245","-","SSBP2","chr6",79716592,79716663,79720795,79720850,1.76746014853e-05,0.000391988764448,"0.899,0.931","0.954,0.994","MXE","6","SSBP2",27.4531668461538,24.7763686938309,23.5423688796649,30.4401628019802,27.6082657479055,25.4977678629093,NA,"Macaca_fascicularis","adipose","GSE125483"
"2542","ENSMFAG00000044245","-","SSBP2","chr6",79716592,79716663,NA,NA,2.36777535279e-05,0.001076047379,"1.0,1.0","0.959,0.915","SE","6","SSBP2",27.4531668461538,24.7763686938309,23.5423688796649,30.4401628019802,27.6082657479055,25.4977678629093,NA,"Macaca_fascicularis","adipose","GSE125483"
"2543","ENSMFAG00000044245","-","SSBP2","chr6",79785588,79785678,NA,NA,3.34508684974e-07,4.06076170758e-05,"1.0,1.0","0.808,0.915","SE","6","SSBP2",27.4531668461538,24.7763686938309,23.5423688796649,30.4401628019802,27.6082657479055,25.4977678629093,NA,"Macaca_fascicularis","adipose","GSE125483"
"2544","ENSMFAG00000044245","-","SSBP2","chr6",79762835,79762895,79785588,79785678,3.31975448464e-07,1.45261689477e-05,"0.223,0.112","0.073,0.015","MXE","6","SSBP2",27.4531668461538,24.7763686938309,23.5423688796649,30.4401628019802,27.6082657479055,25.4977678629093,NA,"Macaca_fascicularis","adipose","GSE125483"
"2545","ENSMFAG00000044245","-","SSBP2","chr6",79714528,79714607,NA,NA,0.00150552989521,0.0200363985329,"0.913,0.976","0.97,0.995","SE","6","SSBP2",27.4531668461538,24.7763686938309,23.5423688796649,30.4401628019802,27.6082657479055,25.4977678629093,NA,"Macaca_fascicularis","adipose","GSE125483"
"2546","ENSMFAG00000044255","-","LGMN","chr7",157710054,157710136,157711406,157711504,3.507485411e-07,1.51429836811e-05,"0.941,0.856","0.822,0.999","MXE","7","LGMN",43.446198807418,74.4031420779838,137.660331307656,42.0885389391346,58.2458405085592,90.553265057537,NA,"Macaca_fascicularis","adipose","GSE125483"
"2547","ENSMFAG00000044255","-","LGMN","chr7",157705453,157705520,NA,NA,0.000749343157076,0.0121393591446,"0.976,0.955","0.99,0.996","SE","7","LGMN",43.446198807418,74.4031420779838,137.660331307656,42.0885389391346,58.2458405085592,90.553265057537,NA,"Macaca_fascicularis","adipose","GSE125483"
"2548","ENSMFAG00000044265","+","ACAD10","chr11",115429610,115429784,NA,NA,0.00022462122169,0.00525240154645,"1.0,1.0","0.436,0.856","SE","11","ACAD10",5.042757,1.819252,24.389643,1.657531,1.7383915,14.7162,NA,"Macaca_fascicularis","adipose","GSE125483"
"2549","ENSMFAG00000044273","+","DRG2","chr16",18434807,18434812,NA,NA,0.00106195878541,0.00849567028328,"0.833,0.972","1.0,0.993","A5SS","16","DRG2",18.1081462078416,14.4931583433574,22.5089518233727,12.5388161606395,13.5159872519984,20.3085490156071,NA,"Macaca_fascicularis","adipose","GSE125483"
"2550","ENSMFAG00000044277","+","ELK3","chr11",99973901,99974024,NA,NA,9.98307292188e-06,0.000556906960518,"0.822,0.965","0.962,1.0","SE","11","ELK3",20.182823,49.795345,11.915665,28.737556,39.2664505,16.049244,NA,"Macaca_fascicularis","adipose","GSE125483"
"2551","ENSMFAG00000044283","-",NA,"chr15",44477883,44478047,NA,NA,0.000305125806267,0.00647672701982,"1.0,1.0","0.929,0.922","SE","15","ENSMFAG00000044283",31.8304708890707,11.4718219417539,21.4088941629581,11.4982700592277,11.4850460004908,26.6196825260144,NA,"Macaca_fascicularis","adipose","GSE125483"
"2552","ENSMFAG00000044283","-",NA,"chr15",44488610,44488740,NA,NA,0.001544003461,0.0203422707126,"1.0,1.0","0.938,0.909","SE","15","ENSMFAG00000044283",31.8304708890707,11.4718219417539,21.4088941629581,11.4982700592277,11.4850460004908,26.6196825260144,NA,"Macaca_fascicularis","adipose","GSE125483"
"2553","ENSMFAG00000044291","+","SLC11A1","chr12",108036086,108036209,108036984,108037104,0.000799514268474,0.00821319776396,"0.273,0.228","0.371,0.008","MXE","12","SLC11A1",5.410374,5.340257,16.329067,5.892543,5.6164,10.8697205,NA,"Macaca_fascicularis","adipose","GSE125483"
"2554","ENSMFAG00000044294","+","GXYLT2","chr2",128557544,128557676,NA,NA,0.00162468890736,0.021116784579,"1.0,1.0","1.0,0.874","SE","2","GXYLT2",2.613677,2.003658,4.600978,2.17704,2.090349,3.6073275,NA,"Macaca_fascicularis","adipose","GSE125483"
"2555","ENSMFAG00000044298","+","CAND2","chr2",143866158,143867661,NA,NA,0.000650590600922,0.0109162822915,"1.0,1.0","1.0,0.139","SE","2","CAND2",0.550900563402062,0.254738076460481,0.894516641924399,0.577108507216495,0.415923291838488,0.72270860266323,NA,"Macaca_fascicularis","adipose","GSE125483"
"2556","ENSMFAG00000044299","-","SLC44A1","chr15",32377616,32377759,NA,NA,0.000140732254366,0.00380484399321,"1.0,1.0","1.0,0.764","SE","15","SLC44A1",2.75876511326419,3.74788159306769,5.759759694869,4.13785639574236,3.94286899440502,4.25926240406659,NA,"Macaca_fascicularis","adipose","GSE125483"
"2557","ENSMFAG00000044300","-","NDRG1","chr8",134660170,134660206,NA,NA,1.82366384957e-05,0.000890053828655,"0.884,1.0","0.865,0.665","SE","8","NDRG1",32.2274624221385,8.88581539020796,40.0393984529229,36.567322213853,22.7265688020305,36.1334304375307,NA,"Macaca_fascicularis","adipose","GSE125483"
"2558","ENSMFAG00000044303","-","MRRF","chr15",14962473,14962565,NA,NA,2.85567677094e-05,0.00124628134939,"1.0,1.0","0.927,0.924","SE","15","MRRF",12.3347503006936,14.0338737025704,13.4762163488372,13.9707471175031,14.0023104100367,12.9054833247654,NA,"Macaca_fascicularis","adipose","GSE125483"
"2559","ENSMFAG00000044303","-","MRRF","chr15",14989232,14989444,NA,NA,0.000174452418775,0.00436670145883,"1.0,1.0","0.95,0.897","SE","15","MRRF",12.3347503006936,14.0338737025704,13.4762163488372,13.9707471175031,14.0023104100367,12.9054833247654,NA,"Macaca_fascicularis","adipose","GSE125483"
"2560","ENSMFAG00000044308","-","ZNF326","chr1",137295400,137295806,NA,NA,1.52310994608e-05,0.000759679221875,"1.0,1.0","0.822,0.773","SE","1","ZNF326",9.04738072625699,9.58477788115795,9.64377410462163,10.7903121239208,10.1875450025394,9.34557741543931,NA,"Macaca_fascicularis","adipose","GSE125483"
"2561","ENSMFAG00000044312","-","MDM1","chr11",67357835,67357865,NA,NA,5.31300944624e-05,0.00193853047363,"0.0,1.0","1.0,1.0","SE","11","MDM1",2.93281519684596,2.80689335877218,3.03881433793298,2.5528840363278,2.67988869754999,2.98581476738947,NA,"Macaca_fascicularis","adipose","GSE125483"
"2562","ENSMFAG00000044319","-","C5orf34","chr6",44110435,44110554,NA,NA,0.000106288588967,0.00321033339187,"0.237,0.157","0.04,0.043","SE","6","C5orf34",4.28581780195688,3.28531312810292,4.92766958362022,3.83714271190433,3.56122792000362,4.60674369278855,NA,"Macaca_fascicularis","adipose","GSE125483"
"2563","ENSMFAG00000044319","-","C5orf34","chr6",44097245,44097416,NA,NA,0.000253101012112,0.00570110733623,"1.0,1.0","1.0,0.86","SE","6","C5orf34",4.28581780195688,3.28531312810292,4.92766958362022,3.83714271190433,3.56122792000362,4.60674369278855,NA,"Macaca_fascicularis","adipose","GSE125483"
"2564","ENSMFAG00000044327","-","TIMD4","chr6",156336626,156336881,NA,NA,0.00393066928077,0.0413056839313,"1.0,1.0","1.0,0.898","SE","6","TIMD4",11.385473,1.049568,16.768892,1.338778,1.194173,14.0771825,NA,"Macaca_fascicularis","adipose","GSE125483"
"2565","ENSMFAG00000044327","-","TIMD4","chr6",156334777,156334855,156336626,156336881,0.000145588438954,0.00207671967107,"1.0,0.88","0.715,0.367","MXE","6","TIMD4",11.385473,1.049568,16.768892,1.338778,1.194173,14.0771825,NA,"Macaca_fascicularis","adipose","GSE125483"
"2566","ENSMFAG00000044334","+","ABLIM3","chr6",148581478,148581486,NA,NA,1.17444054482e-10,5.80059049576e-08,"0.729,0.721","1.0,1.0","SE","6","ABLIM3",10.4445508039773,33.1170303488231,6.59833579565747,19.6862761856737,26.4016532672484,8.52144329981738,NA,"Macaca_fascicularis","adipose","GSE125483"
"2567","ENSMFAG00000044339","-","MYO5A","chr7",29346940,29347021,NA,NA,3.66485309655e-07,4.31472530262e-05,"0.135,0.0","1.0,0.553","SE","7","MYO5A",3.1546574501385,2.31860551350416,6.16815232219529,2.79334990200831,2.55597770775623,4.6614048861669,NA,"Macaca_fascicularis","adipose","GSE125483"
"2568","ENSMFAG00000044357","+","VPS8","chr2",89553495,89553528,NA,NA,0.00451318029493,0.0458452237761,"1.0,0.0","1.0,1.0","SE","2","VPS8",7.13363794913793,5.13063688034483,7.71717303155172,5.02399231913793,5.07731459974138,7.42540549034483,NA,"Macaca_fascicularis","adipose","GSE125483"
"2569","ENSMFAG00000044360","+","TRMT6","chr10",56553872,56553975,NA,NA,3.498774651e-06,0.00026047862751,"0.745,0.862","1.0,1.0","SE","10","TRMT6",3.922761,2.625618,2.374393,2.497371,2.5614945,3.148577,NA,"Macaca_fascicularis","adipose","GSE125483"
"2570","ENSMFAG00000044364","+","LVRN","chr6",114904355,114904509,NA,NA,1.9638043273e-05,0.000946834229234,"1.0,0.928","0.815,0.553","SE","6","LVRN",8.677852,5.849988,69.902115,19.694685,12.7723365,39.2899835,NA,"Macaca_fascicularis","adipose","GSE125483"
"2571","ENSMFAG00000044371","+","SRP54","chr7",99027448,99027515,NA,NA,0.00024904149703,0.00561591349093,"0.891,0.912","0.972,0.972","SE","7","SRP54",9.31904828151746,10.5981951371733,10.9567539170715,12.0821229790655,11.3401590581194,10.1379010992945,NA,"Macaca_fascicularis","adipose","GSE125483"
"2572","ENSMFAG00000044373","+","IMMT","chr13",23256147,23256240,NA,NA,0.000168528257339,0.0042765629212,"1.0,1.0","1.0,0.882","SE","13","IMMT",16.3064665773012,14.7556054861483,33.8008122663092,14.4863265049151,14.6209659955317,25.0536394218052,NA,"Macaca_fascicularis","adipose","GSE125483"
"2573","ENSMFAG00000044373","+","IMMT","chr13",23256147,23256240,23262088,23262225,0,0,"0.251,0.258","0.08,0.0","MXE","13","IMMT",16.3064665773012,14.7556054861483,33.8008122663092,14.4863265049151,14.6209659955317,25.0536394218052,NA,"Macaca_fascicularis","adipose","GSE125483"
"2574","ENSMFAG00000044383","+",NA,"chr10",30278454,30278519,NA,NA,0.000257270631685,0.00576297598631,"1.0,1.0","1.0,0.445","SE","10","ENSMFAG00000044383",1.60614175293057,0.0804663706041479,1.09870396393147,0.957635513074842,0.519050941839495,1.35242285843102,NA,"Macaca_fascicularis","adipose","GSE125483"
"2575","ENSMFAG00000044426","+","C16orf86","chr20",55851061,55851282,NA,NA,0.000412114071589,0.00794035199779,"1.0,1.0","1.0,0.63","SE","20","C16orf86",3.873251,1.750292,5.328111,1.110067,1.4301795,4.600681,NA,"Macaca_fascicularis","adipose","GSE125483"
"2576","ENSMFAG00000044436","+","ERI3","chr1",183209111,183209187,NA,NA,0.000763803637602,0.0122889438946,"1.0,1.0","1.0,0.835","SE","1","ERI3",7.85907123993842,6.21186978645261,9.50695240400264,5.91929514625027,6.06558246635144,8.68301182197053,NA,"Macaca_fascicularis","adipose","GSE125483"
"2577","ENSMFAG00000044437","-","ACIN1","chr7",86798024,86798144,NA,NA,0.000144236652645,0.00387575088033,"0.839,0.891","0.584,0.649","SE","7","ACIN1",67.1436812631882,39.1195712426626,44.2256468108575,30.3424519240361,34.7310115833493,55.6846640370228,NA,"Macaca_fascicularis","adipose","GSE125483"
"2578","ENSMFAG00000044437","-","ACIN1","chr7",86777885,86777947,NA,NA,8.72678478038e-05,0.00281397120705,"1.0,1.0","1.0,0.511","SE","7","ACIN1",67.1436812631882,39.1195712426626,44.2256468108575,30.3424519240361,34.7310115833493,55.6846640370228,NA,"Macaca_fascicularis","adipose","GSE125483"
"2579","ENSMFAG00000044446","+","YY1AP1","chr1",96114921,96115093,NA,NA,0.00143221001801,0.0193219539405,"1.0,1.0","1.0,0.927","SE","1","YY1AP1",42.2905554955513,26.8246265206963,34.2327153965184,28.4213736386847,27.6230000796905,38.2616354460349,NA,"Macaca_fascicularis","adipose","GSE125483"
"2580","ENSMFAG00000044446","+","YY1AP1","chr1",96118866,96119011,96120540,96120691,0.00759200639215,0.0468246032339,"0.21,0.217","0.243,0.043","MXE","1","YY1AP1",42.2905554955513,26.8246265206963,34.2327153965184,28.4213736386847,27.6230000796905,38.2616354460349,NA,"Macaca_fascicularis","adipose","GSE125483"
"2581","ENSMFAG00000044446","+","YY1AP1","chr1",96118866,96119011,NA,NA,0.00206860127252,0.0251435628863,"1.0,1.0","1.0,0.602","SE","1","YY1AP1",42.2905554955513,26.8246265206963,34.2327153965184,28.4213736386847,27.6230000796905,38.2616354460349,NA,"Macaca_fascicularis","adipose","GSE125483"
"2582","ENSMFAG00000044472","-","TMEM176B","chr3",183494329,183494440,NA,NA,3.33863383832e-05,0.00139396567476,"1.0,1.0","1.0,0.89","SE","3","TMEM176B",38.5141603696498,15.5414436242357,13.2546000639244,15.8899049638688,15.7156742940522,25.8843802167871,NA,"Macaca_fascicularis","adipose","GSE125483"
"2583","ENSMFAG00000044476","-",NA,"chr10",56509415,56509635,NA,NA,1.34876331072e-05,0.000698528313097,"0.622,0.729","1.0,1.0","SE","10","ENSMFAG00000044476",1.71243665659732,1.89580135195212,2.05162960558564,1.26256185807922,1.57918160501567,1.88203313109148,NA,"Macaca_fascicularis","adipose","GSE125483"
"2584","ENSMFAG00000044492","-","FAM193B","chr6",177362723,177362922,177366589,177366977,0.000265078662786,0.003301248885,"0.521,0.491","0.621,0.688","MXE","6","FAM193B",38.1534008620042,23.3785850887116,21.9175732072284,15.8093955167801,19.5939903027459,30.0354870346163,NA,"Macaca_fascicularis","adipose","GSE125483"
"2585","ENSMFAG00000044495","-","PANK2","chr10",58564239,58564416,NA,NA,0.000162550159277,0.00416663382957,"1.0,0.985","0.973,0.915","SE","10","PANK2",14.6599501677344,15.9152803436226,13.7181997111241,11.7281059935935,13.821693168608,14.1890749394293,NA,"Macaca_fascicularis","adipose","GSE125483"
"2586","ENSMFAG00000044519","+",NA,"chr16",58736399,58736454,NA,NA,0.00372243986259,0.0395277436903,"1.0,1.0","1.0,0.783","SE","16","ENSMFAG00000044519",7.99455315027223,4.8743935600726,4.04387728747731,4.33641866787659,4.6054061139746,6.01921521887477,NA,"Macaca_fascicularis","adipose","GSE125483"
"2587","ENSMFAG00000044522","+",NA,"chr19",55541516,55541672,NA,NA,0.000160707792634,0.00415093469495,"1.0,1.0","1.0,0.043","SE","19","ENSMFAG00000044522",6.62348789759036,2.89790139156626,5.18217287951807,0.800244572289157,1.84907298192771,5.90283038855422,NA,"Macaca_fascicularis","adipose","GSE125483"
"2588","ENSMFAG00000044522","+",NA,"chr19",55541513,55541672,NA,NA,0.000120657728327,0.0034355288538,"1.0,1.0","1.0,0.035","SE","19","ENSMFAG00000044522",6.62348789759036,2.89790139156626,5.18217287951807,0.800244572289157,1.84907298192771,5.90283038855422,NA,"Macaca_fascicularis","adipose","GSE125483"
"2589","ENSMFAG00000044539","-","PTPN2","chr18",73759252,73759387,NA,NA,0.000157568581347,0.00411872766533,"1.0,1.0","1.0,0.89","SE","18","PTPN2",19.3800887726764,11.9831150108249,11.3320864483016,12.1646237081,12.0738693594624,15.356087610489,NA,"Macaca_fascicularis","adipose","GSE125483"
"2590","ENSMFAG00000044552","-","NDUFV3","chr3",3874569,3875664,NA,NA,3.001968509e-05,0.00128585184177,"0.326,0.215","0.249,0.038","SE","3","NDUFV3",17.5438037982168,12.7844806691694,24.3226263416236,11.7576652693571,12.2710729692632,20.9332150699202,NA,"Macaca_fascicularis","adipose","GSE125483"
"2591","ENSMFAG00000044552","-","NDUFV3","chr3",3874569,3875664,NA,NA,2.58217291993e-09,8.04446178901e-07,"1.0,1.0","0.759,0.421","SE","3","NDUFV3",17.5438037982168,12.7844806691694,24.3226263416236,11.7576652693571,12.2710729692632,20.9332150699202,NA,"Macaca_fascicularis","adipose","GSE125483"
"2592","ENSMFAG00000044552","-","NDUFV3","chr3",3880429,3880550,NA,NA,0.000543343382899,0.00960096291772,"1.0,1.0","0.914,0.966","SE","3","NDUFV3",17.5438037982168,12.7844806691694,24.3226263416236,11.7576652693571,12.2710729692632,20.9332150699202,NA,"Macaca_fascicularis","adipose","GSE125483"
"2593","ENSMFAG00000044561","-",NA,"chr20",5392559,5392661,5394588,5394669,6.11007582847e-05,0.0010198157491,"0.159,0.0","0.322,0.289","MXE","20","ENSMFAG00000044561",2.16527953496209,3.46692701095198,3.03159269839933,3.10230566512216,3.28461633803707,2.59843611668071,NA,"Macaca_fascicularis","adipose","GSE125483"
"2594","ENSMFAG00000044562","-","SYNRG","chr16",48988841,48988706,NA,NA,0.00716489795664,0.0377312771426,"1.0,1.0","1.0,0.644","A3SS","16","SYNRG",4.8347103720872,6.59209276935605,8.38356656677525,4.49450507980456,5.5432989245803,6.60913846943123,NA,"Macaca_fascicularis","adipose","GSE125483"
"2595","ENSMFAG00000044562","-","SYNRG","chr16",48966818,48966929,NA,NA,0.0013669079892,0.0187026262036,"1.0,0.609","1.0,1.0","SE","16","SYNRG",4.8347103720872,6.59209276935605,8.38356656677525,4.49450507980456,5.5432989245803,6.60913846943123,NA,"Macaca_fascicularis","adipose","GSE125483"
"2596","ENSMFAG00000044562","-","SYNRG","chr16",48966459,48966495,NA,NA,0.00106084416574,0.015477013225,"0.857,0.593","0.332,0.275","SE","16","SYNRG",4.8347103720872,6.59209276935605,8.38356656677525,4.49450507980456,5.5432989245803,6.60913846943123,NA,"Macaca_fascicularis","adipose","GSE125483"
"2597","ENSMFAG00000044567","-","EIF4A2","chr2",10665772,10665912,NA,NA,0.0013032064562,0.0179890461745,"0.702,0.739","0.772,0.804","SE","2","EIF4A2",324.870505736686,263.498093427022,401.035730215483,311.729788317061,287.613940872041,362.953117976085,NA,"Macaca_fascicularis","adipose","GSE125483"
"2598","ENSMFAG00000044577","+","WASHC4","chr11",108894314,108894381,NA,NA,4.26408257326e-06,0.000296727395562,"1.0,1.0","0.628,0.856","SE","11","WASHC4",12.081497,10.890848,8.74911,12.99955,11.945199,10.4153035,NA,"Macaca_fascicularis","adipose","GSE125483"
"2599","ENSMFAG00000044585","-","ARL13B","chr2",177934548,177934798,NA,NA,3.32106632909e-05,0.00138949572653,"1.0,1.0","0.83,0.729","SE","2","ARL13B",5.04882725376884,2.657906,2.33221324288107,2.246966,2.452436,3.69052024832495,NA,"Macaca_fascicularis","adipose","GSE125483"
"2600","ENSMFAG00000044589","-",NA,"chr7",20646668,20646737,NA,NA,0.000110476558212,0.00329080696948,"1.0,0.687","0.504,0.371","SE","7","ENSMFAG00000044589",1.28131173301359,0.527541659872102,3.47290082653877,0.607235420863309,0.567388540367705,2.37710627977618,NA,"Macaca_fascicularis","adipose","GSE125483"
"2601","ENSMFAG00000044611","+","PHF7","chr2",107700624,107700741,NA,NA,0.00146805216122,0.0196744250594,"0.45,1.0","1.0,1.0","SE","2","PHF7",8.54662822801591,7.50994199204596,10.1077927741935,7.89543970835174,7.70269085019885,9.32721050110471,NA,"Macaca_fascicularis","adipose","GSE125483"
"2602","ENSMFAG00000044611","+","PHF7","chr2",107701163,107701285,NA,NA,0.00147460571611,0.0197300008534,"0.567,0.554","1.0,0.771","SE","2","PHF7",8.54662822801591,7.50994199204596,10.1077927741935,7.89543970835174,7.70269085019885,9.32721050110471,NA,"Macaca_fascicularis","adipose","GSE125483"
"2603","ENSMFAG00000044611","+","PHF7","chr2",107700624,107700741,107701163,107701285,0.00175173237445,0.0151256251426,"0.332,0.551","0.303,0.152","MXE","2","PHF7",8.54662822801591,7.50994199204596,10.1077927741935,7.89543970835174,7.70269085019885,9.32721050110471,NA,"Macaca_fascicularis","adipose","GSE125483"
"2604","ENSMFAG00000044611","+","PHF7","chr2",107700046,107700153,NA,NA,0.000790521882209,0.0125462894254,"0.642,1.0","1.0,1.0","SE","2","PHF7",8.54662822801591,7.50994199204596,10.1077927741935,7.89543970835174,7.70269085019885,9.32721050110471,NA,"Macaca_fascicularis","adipose","GSE125483"
"2605","ENSMFAG00000044611","+","PHF7","chr2",107692531,107692623,NA,NA,0.00150594560825,0.0200363985329,"1.0,1.0","1.0,0.647","SE","2","PHF7",8.54662822801591,7.50994199204596,10.1077927741935,7.89543970835174,7.70269085019885,9.32721050110471,NA,"Macaca_fascicularis","adipose","GSE125483"
