,id,strand,symbol.x,chr.x,as_site1,as_site2,as_site3,as_site4,as_pvalue,IncLevel1,IncLevel2,as_type,FPKM.SRR8474229,FPKM.SRR8474240,FPKM.SRR8474258,FPKM.SRR8474281,FPKM.SRR8474290,female,m,..files.adrenal_mean_female,..files.adrenal_mean_male,Remark,Organism,Tissue,GEO_accession
794,ENSCAFG00000018549,-,MIER1,chr5,43589668,43589497,NA,NA,9.33E-05,"1.0,1.0,0.0","0.089,0.022",A5SS,4.411649203,10.94103352,7.188666055,9.737249655,12.68855762,"4.41164920336017,7.18866605460273,9.73724965523276","10.941033519776,12.6885576247812",7.112521638,7.876530382,NA,dog,adrenal,GSE125483
795,ENSCAFG00000018556,+,WDR78,chr5,43641380,43641536,NA,NA,0.000362959,"0.838,1.0,0.823","1.0,0.977",SE,2.693928957,6.883532,3.755282735,4.275575112,4.964329375,"2.69392895725866,3.75528273470892,4.27557511201179","6.883532,4.96432937509211",3.574928935,3.949287125,NA,dog,adrenal,GSE125483
796,ENSCAFG00000018575,-,EPB41L3,chr7,71780147,71780360,NA,NA,0.001978256,"0.908,0.959,0.556","0.818,0.304",RI,3.666918196,4.349885636,11.48521288,3.170082148,8.577627048,"3.66691819579988,11.4852128803788,3.17008214844554","4.34988563557752,8.57762704756022",6.107404408,4.309170894,NA,dog,adrenal,GSE125483
797,ENSCAFG00000018575,-,EPB41L3,chr7,71781085,71781208,71781719,71782454,0.000999528,"0.533,0.157,0.003","0.243,0.008",MXE,3.666918196,4.349885636,11.48521288,3.170082148,8.577627048,"3.66691819579988,11.4852128803788,3.17008214844554","4.34988563557752,8.57762704756022",6.107404408,4.309170894,NA,dog,adrenal,GSE125483
798,ENSCAFG00000018575,-,EPB41L3,chr7,71781719,71782454,NA,NA,1.79E-05,"0.071,0.296,0.001","0.066,0.011",SE,3.666918196,4.349885636,11.48521288,3.170082148,8.577627048,"3.66691819579988,11.4852128803788,3.17008214844554","4.34988563557752,8.57762704756022",6.107404408,4.309170894,NA,dog,adrenal,GSE125483
799,ENSCAFG00000018575,-,EPB41L3,chr7,71781085,71781208,71781719,71782454,0.000287107,"0.533,0.188,0.004","0.243,0.006",MXE,3.666918196,4.349885636,11.48521288,3.170082148,8.577627048,"3.66691819579988,11.4852128803788,3.17008214844554","4.34988563557752,8.57762704756022",6.107404408,4.309170894,NA,dog,adrenal,GSE125483
800,ENSCAFG00000018608,-,C7,chr4,68488706,68488845,NA,NA,2.63E-06,"0.98,0.952,0.937","0.908,0.848",SE,42.04676787,35.99174342,41.59429856,46.108844,28.28971377,"42.0467678727214,41.594298561849,46.1088440039062","35.9917434182943,28.2897137669271",43.24997015,21.4271524,NA,dog,adrenal,GSE125483
801,ENSCAFG00000018615,+,JAK1,chr5,45251881,45252089,NA,NA,0.001041829,"1.0,0.957,0.948","1.0,0.783",SE,33.2152356,51.73866364,38.67483133,47.31364351,47.72296413,"33.215235599233,38.6748313269415,47.3136435110259","51.7386636433365,47.7229641303931",39.73457015,33.15387592,NA,dog,adrenal,GSE125483
802,ENSCAFG00000018622,+,DAB2,chr4,69631974,69632037,69638624,69638787,2.05E-05,"0.286,0.299,0.402","0.552,0.444",MXE,131.3153294,245.3195106,163.2012896,227.9064183,183.1473135,"131.315329429569,163.201289550985,227.906418329095","245.319510630267,183.147313510097",174.1410124,142.8222747,NA,dog,adrenal,GSE125483
803,ENSCAFG00000018639,+,PTPRM,chr7,74454973,74454985,NA,NA,7.25E-06,"0.0,0.045,0.0","0.0,0.072",SE,6.628077369,5.995703027,11.22307263,6.628654426,9.976289092,"6.62807736922571,11.2230726332402,6.62865442594115","5.99570302745356,9.97628909156666",8.159934809,5.323997373,NA,dog,adrenal,GSE125483
804,ENSCAFG00000018711,+,RANBP3L,chr4,72272540,72272615,NA,NA,8.25E-06,"1.0,1.0,0.967","1.0,0.794",SE,0.571831,13.113672,8.183881,1.826554409,8.032722186,"0.571831,8.183881,1.82655440914867","13.113672,8.03272218551461",3.527422136,7.048798062,NA,dog,adrenal,GSE125483
805,ENSCAFG00000018770,+,RBMX2,chrX,101534057,101534173,NA,NA,2.28E-05,"1.0,1.0,1.0","1.0,0.818",SE,6.448968,11.127297,9.493827,8.065299,10.569037,"6.448968,9.493827,8.065299","11.127297,10.569037",8.002698,7.232111333,NA,dog,adrenal,GSE125483
806,ENSCAFG00000018773,-,NA,chrX,101560359,101560426,101563416,101563460,8.41E-05,"0.0,0.0,0.0","0.0,0.433",MXE,0.084785,0.098192,0.103308,0.075168,0.103411,"0.084785,0.103308,0.075168","0.098192,0.103411",0.087753667,0.067201,NA,dog,adrenal,GSE125483
807,ENSCAFG00000018846,-,SPIRE1,chr7,77894609,77894651,NA,NA,1.48E-06,"0.0,0.0,0.0","0.0,0.11",SE,1.79761497,2.360579451,2.542940317,2.619123796,2.985844047,"1.79761497042967,2.54294031743179,2.619123795785","2.36057945123346,2.98584404688776",2.319893028,1.782141166,NA,dog,adrenal,GSE125483
808,ENSCAFG00000018906,+,MYSM1,chr5,51056814,51056945,NA,NA,0.000488799,"1.0,1.0,1.0","1.0,0.813",SE,0.861339679,1.106444733,1.761354092,2.029644647,2.214363259,"0.861339678927681,1.76135409164589,2.02964464744389","1.1064447334788,2.21436325935162",1.550779473,1.106935998,NA,dog,adrenal,GSE125483
809,ENSCAFG00000018911,+,OMA1,chr5,51161636,51161765,NA,NA,3.63E-05,"1.0,1.0,1.0","1.0,0.448",SE,9.830766396,15.284719,12.930843,8.753594685,9.311549001,"9.83076639632278,12.930843,8.75359468539326","15.284719,9.31154900051073",10.50506803,8.198756,NA,dog,adrenal,GSE125483
810,ENSCAFG00000018928,+,MBD1,chr7,78642920,78643137,NA,NA,1.37E-05,"1.0,0.935,0.889","0.889,0.724",SE,15.98795226,15.43242655,13.73624052,11.27343997,15.923092,"15.9879522623157,13.736240519454,11.2734399681519","15.4324265511453,15.9230919959209",13.66587758,10.45183952,NA,dog,adrenal,GSE125483
811,ENSCAFG00000018928,+,MBD1,chr7,78630823,78631127,NA,NA,0.000111759,"1.0,0.924,0.853","0.855,0.587",SE,15.98795226,15.43242655,13.73624052,11.27343997,15.923092,"15.9879522623157,13.736240519454,11.2734399681519","15.4324265511453,15.9230919959209",13.66587758,10.45183952,NA,dog,adrenal,GSE125483
812,ENSCAFG00000018932,+,FHL1,chrX,106602389,106602589,NA,NA,2.51E-07,"0.162,0.206,0.04","0.106,0.031",SE,37.94902319,20.0584391,19.33878137,14.92410842,20.3336049,"37.9490231860465,19.3387813733389,14.9241084156977","20.0584391000831,20.3336048999169",24.07063766,13.46401467,NA,dog,adrenal,GSE125483
813,ENSCAFG00000018939,+,DROSHA,chr4,75786247,75786358,NA,NA,0.000293182,"1.0,1.0,0.973","1.0,0.871",SE,8.361766,12.84980551,10.54476556,7.82103048,10.98908124,"8.361766,10.5447655609078,7.82103048031496","12.8498055101899,10.9890812406207",8.909187347,7.946295584,NA,dog,adrenal,GSE125483
814,ENSCAFG00000018939,+,DROSHA,chr4,75780559,75780652,NA,NA,0.000658182,"1.0,1.0,0.978","1.0,0.897",SE,8.361766,12.84980551,10.54476556,7.82103048,10.98908124,"8.361766,10.5447655609078,7.82103048031496","12.8498055101899,10.9890812406207",8.909187347,7.946295584,NA,dog,adrenal,GSE125483
815,ENSCAFG00000018947,-,NUBP1,chr6,31909206,31909297,31909898,31909931,3.42E-05,"0.193,0.3,0.321","0.402,0.467",MXE,22.64237561,19.02198393,17.68580566,22.01829454,17.68535976,"22.6423756072176,17.6858056600418,22.0182945439331","19.0219839341004,17.6853597552301",20.7821586,12.23578123,NA,dog,adrenal,GSE125483
816,ENSCAFG00000019132,+,RPH3AL,chr9,45395166,45395341,NA,NA,3.34E-05,"1.0,0.921,1.0","1.0,0.811",SE,8.08865336,4.225523493,10.93426091,5.346857316,11.83566536,"8.08865336047431,10.9342609130435,5.34685731620553","4.22552349328063,11.8356653588933",8.123257197,5.353729617,NA,dog,adrenal,GSE125483
817,ENSCAFG00000019132,+,RPH3AL,chr9,45368730,45368817,NA,NA,0.000285362,"1.0,0.923,1.0","1.0,0.839",SE,8.08865336,4.225523493,10.93426091,5.346857316,11.83566536,"8.08865336047431,10.9342609130435,5.34685731620553","4.22552349328063,11.8356653588933",8.123257197,5.353729617,NA,dog,adrenal,GSE125483
818,ENSCAFG00000019201,-,MGRN1,chr6,36719573,36719664,NA,NA,7.46E-05,"0.116,0.196,0.005","0.111,0.005",SE,26.3024944,14.47949601,26.24337647,27.02427662,24.09669616,"26.3024943961094,26.2433764674373,27.0242766168593","14.4794960087398,24.0966961587257",26.52338249,12.85873072,NA,dog,adrenal,GSE125483
819,ENSCAFG00000019211,-,TMEM52,chr5,56905436,56905615,NA,NA,0.001159326,"1.0,1.0,1.0","1.0,0.284",SE,0.983957,0.235029,0.505632,0.27348,0.458377,"0.983957,0.505632,0.27348","0.235029,0.458377",0.587689667,0.231135333,NA,dog,adrenal,GSE125483
820,ENSCAFG00000019246,-,NFIC,chr20,55929141,55929333,NA,NA,3.99E-06,"0.072,0.052,0.002","0.011,0.001",SE,39.38971791,8.727065334,35.6522088,22.45984206,31.05829302,"39.3897179109458,35.6522088021254,22.4598420609989","8.72706533432519,31.058293021254",32.50058959,13.26178612,NA,dog,adrenal,GSE125483
821,ENSCAFG00000019256,+,ATAD3A,chr5,56594642,56594712,NA,NA,1.60E-07,"0.97,1.0,0.896","1.0,0.989",SE,25.426285,23.70833,17.379433,24.349989,25.233181,"25.426285,17.379433,24.349989","23.70833,25.233181",22.38523567,16.313837,NA,dog,adrenal,GSE125483
822,ENSCAFG00000019291,+,PUSL1,chr5,56484761,56484851,NA,NA,0.003969092,"0.166,0.058,0.0","0.0,0.0",RI,5.696774552,3.434104256,5.341676626,3.503924747,3.138303802,"5.69677455233564,5.34167662629758,3.50392474697232","3.43410425605536,3.13830380190311",4.847458642,2.190802686,NA,dog,adrenal,GSE125483
823,ENSCAFG00000019317,-,THOC6,chr6,38162079,38162176,NA,NA,0.005954698,"0.032,0.052,0.009","0.01,0.008",RI,29.8556758,24.43338284,28.14506973,19.22429473,23.24513572,"29.8556758002602,28.1450697312947,19.2242947293429","24.4333828392973,23.2451357228367",25.74168009,15.89283952,NA,dog,adrenal,GSE125483
824,ENSCAFG00000019358,-,PDPK1,chr6,38466248,38466291,NA,NA,0.000724453,"1.0,0.914,0.895","1.0,1.0",SE,3.594734441,5.050412235,4.974554088,6.364163917,5.248174248,"3.59473444050992,4.9745540878187,6.36416391713881","5.05041223477337,5.24817424822946",4.977817482,3.432862161,NA,dog,adrenal,GSE125483
825,ENSCAFG00000019361,+,KLHL17,chr5,56191128,56191296,NA,NA,0.000123173,"1.0,1.0,1.0","1.0,0.913",SE,14.944558,6.501088,12.250133,4.860682,10.909834,"14.944558,12.250133,4.860682","6.501088,10.909834",10.68512433,5.803640667,NA,dog,adrenal,GSE125483
826,ENSCAFG00000019362,-,L1CAM,chrX,121710540,121710552,NA,NA,3.59E-08,"0.0,0.0,0.0","0.0,0.298",SE,0.335631939,0.696151336,12.17458069,1.762087629,7.336928561,"0.335631938805531,12.1745806915269,1.76208762944984","0.696151335834069,7.33692856060606",4.75743342,2.677693299,NA,dog,adrenal,GSE125483
827,ENSCAFG00000019422,+,TNFRSF14,chr5,57413041,57413725,NA,NA,1.06E-06,"0.19,0.037,0.0","0.053,0.002",RI,7.238865643,1.716611324,3.810343657,2.61369354,4.179401612,"7.2388656432247,3.81034365694683,2.61369354030875","1.71661132418525,4.17940161234991",4.554300947,1.965337646,NA,dog,adrenal,GSE125483
828,ENSCAFG00000019431,+,NSMF,chr9,48290868,48290874,NA,NA,5.08E-07,"0.0,0.017,0.003","0.0,0.073",SE,41.29601026,15.11956064,35.95776387,27.10926008,31.72752422,"41.2960102566766,35.9577638738872,27.1092600816024","15.1195606409496,31.7275242181009",34.78767807,15.61569495,NA,dog,adrenal,GSE125483
829,ENSCAFG00000019439,+,NTHL1,chr6,38904233,38904305,NA,NA,9.44E-05,"0.225,0.318,0.0","0.199,0.0",RI,9.096234959,2.528711229,5.92108883,3.691860212,5.467336734,"9.09623495940722,5.92108882989691,3.69186021198454","2.52871122873711,5.46733673389175",6.236394667,2.665349321,NA,dog,adrenal,GSE125483
830,ENSCAFG00000019440,-,MECP2,chrX,121898766,121899111,NA,NA,0.000644112,"1.0,1.0,0.406","1.0,0.0",SE,14.38817967,8.243178616,11.82761813,11.37606556,11.01697415,"14.3881796685563,11.8276181341648,11.3760655642479","8.24317861602419,11.0169741545729",12.53062112,6.420050924,NA,dog,adrenal,GSE125483
831,ENSCAFG00000019449,-,SLC9A3R2,chr6,38906340,38906403,NA,NA,0.000622998,"0.976,0.984,0.963","1.0,0.989",SE,42.01194834,9.20576446,31.04669818,22.56471341,30.5641279,"42.011948337469,31.0466981761787,22.5647134069479","9.20576446029777,30.564127898263",31.87445331,13.25663079,NA,dog,adrenal,GSE125483
832,ENSCAFG00000019460,-,TUBB4B,chr9,48433987,48434068,NA,NA,3.25E-08,"0.115,0.046,0.0","0.017,0.0",RI,49.90894422,45.58766842,74.95744009,80.04105389,49.24310359,"49.9089442228479,74.9574400888978,80.0410538925986","45.5876684191472,49.2431035884956",68.3024794,31.61025734,NA,dog,adrenal,GSE125483
833,ENSCAFG00000019472,+,NA,chr6,38967450,38967558,38967812,38967986,3.46E-06,"0.218,0.219,0.062","0.112,0.056",MXE,2263.472231,1061.843571,1487.156899,1893.14762,2103.132526,"2263.47223086158,1487.156899489,1893.1476204489","1061.84357094955,2103.13252609314",1881.258917,1054.992032,NA,dog,adrenal,GSE125483
834,ENSCAFG00000019525,+,NPDC1,chr9,48600620,48600794,NA,NA,3.10E-05,"1.0,0.94,0.953","1.0,0.841",SE,16.128923,1.149154,18.757797,8.283505,17.173407,"16.128923,18.757797,8.283505","1.149154,17.173407",14.390075,6.107520333,NA,dog,adrenal,GSE125483
835,ENSCAFG00000019530,-,PAXX,chr9,48638330,48638408,NA,NA,0.000198654,"0.027,0.03,0.013","0.017,0.01",RI,145.9465185,62.67381923,115.7362263,87.72969687,112.3900359,"145.946518480505,115.736226330275,87.7296968715596","62.6738192293578,112.390035928899",116.4708139,58.35461839,NA,dog,adrenal,GSE125483
836,ENSCAFG00000019575,-,EGFL7,chr9,48881328,48881587,NA,NA,0.000534305,"0.067,0.077,0.007","0.125,0.011",RI,32.02371424,5.248459835,18.89933548,13.02058376,18.63376624,"32.0237142417449,18.899335482581,13.0205837606786","5.24845983459558,18.6337662387155",21.3145445,7.960742024,NA,dog,adrenal,GSE125483
837,ENSCAFG00000019575,-,EGFL7,chr9,48879061,48879126,48879779,48879944,4.67E-05,"0.62,0.639,0.631","0.492,0.505",MXE,32.02371424,5.248459835,18.89933548,13.02058376,18.63376624,"32.0237142417449,18.899335482581,13.0205837606786","5.24845983459558,18.6337662387155",21.3145445,7.960742024,NA,dog,adrenal,GSE125483
838,ENSCAFG00000019582,+,ATP6AP1,chrX,122138115,122138201,122138638,122138725,1.49E-08,"0.804,0.878,0.997","0.892,1.0",MXE,34.636761,30.615805,44.565155,35.335445,47.96151,"34.636761,44.565155,35.335445","30.615805,47.96151",38.17912033,26.19243833,NA,dog,adrenal,GSE125483
839,ENSCAFG00000019618,+,CIAO3,chr6,39852830,39853053,NA,NA,4.36E-11,"0.128,0.092,0.0","0.032,0.001",RI,25.00255214,13.07291696,21.62584144,15.7037734,21.356029,"25.0025521369327,21.6258414432707,15.7037733978873","13.0729169632238,21.3560290019562",20.77738899,11.47631532,NA,dog,adrenal,GSE125483
840,ENSCAFG00000019621,+,CCDC78,chr6,39858803,39858881,NA,NA,2.67E-07,"0.232,0.234,0.023","0.102,0.019",A3SS,37.07746584,17.63026837,26.12846365,16.76547788,26.29350692,"37.0774658382209,26.1284636534702,16.7654778807429","17.6302683655914,26.2935069203324",26.65713579,14.64125843,NA,dog,adrenal,GSE125483
841,ENSCAFG00000019621,+,CCDC78,chr6,39858264,39858749,NA,NA,1.81E-06,"0.99,1.0,0.986","0.953,0.884",SE,37.07746584,17.63026837,26.12846365,16.76547788,26.29350692,"37.0774658382209,26.1284636534702,16.7654778807429","17.6302683655914,26.2935069203324",26.65713579,14.64125843,NA,dog,adrenal,GSE125483
842,ENSCAFG00000019654,-,WDR90,chr6,39920626,39920735,NA,NA,0.000257403,"0.989,1.0,0.986","1.0,0.947",SE,58.95078906,19.65588177,36.32918976,39.71150232,41.68112868,"58.9507890622822,36.3291897612152,39.7115023182709","19.6558817695993,41.6811286783537",44.99716038,20.44567015,NA,dog,adrenal,GSE125483
843,ENSCAFG00000019655,+,METTL26,chr6,39933180,39933282,NA,NA,3.33E-16,"0.177,0.115,0.004","0.028,0.009",RI,66.02097208,30.0230247,68.41939295,57.80826287,60.70250963,"66.0209720792079,68.4193929529703,57.8082628679868","30.023024700495,60.7025096311881",64.08287597,30.24184478,NA,dog,adrenal,GSE125483
844,ENSCAFG00000019655,+,METTL26,chr6,39933361,39933439,NA,NA,4.06E-10,"0.173,0.137,0.007","0.069,0.012",RI,66.02097208,30.0230247,68.41939295,57.80826287,60.70250963,"66.0209720792079,68.4193929529703,57.8082628679868","30.023024700495,60.7025096311881",64.08287597,30.24184478,NA,dog,adrenal,GSE125483
845,ENSCAFG00000019666,+,PER3,chr5,61476812,61476986,NA,NA,3.61E-06,"0.182,0.172,0.022","0.156,0.0",SE,7.411267,7.191018,11.876835,3.984115,11.485416,"7.411267,11.876835,3.984115","7.191018,11.485416",7.757405667,6.225478,NA,dog,adrenal,GSE125483
846,ENSCAFG00000019675,-,DECR2,chr6,40112030,40112155,NA,NA,3.70E-08,"1.0,1.0,1.0","1.0,0.815",SE,7.45308468,3.226321677,5.696809967,4.581414739,4.440723156,"7.45308468038164,5.69680996660704,4.58141473941562","3.22632167680382,4.44072315563506",5.910436462,2.555681611,NA,dog,adrenal,GSE125483
847,ENSCAFG00000019678,+,ENTR1,chr9,49083696,49083846,NA,NA,1.77E-05,"1.0,1.0,1.0","1.0,0.824",SE,17.523361,25.241055,20.294903,19.450747,30.12263843,"17.523361,20.294903,19.450747","25.241055,30.1226384263614",19.08967033,18.45456448,NA,dog,adrenal,GSE125483
848,ENSCAFG00000019683,+,SNAPC4,chr9,49096317,49096482,NA,NA,2.42E-09,"1.0,1.0,0.89","1.0,0.997",SE,69.70742,18.548109,37.598362,124.915428,45.205318,"69.70742,37.598362,124.915428","18.548109,45.205318",77.40707,21.25114233,NA,dog,adrenal,GSE125483
849,ENSCAFG00000019687,-,FAM234A,chr6,40237657,40237870,NA,NA,6.49E-09,"0.13,0.079,0.0","0.0,0.0",RI,15.51334693,8.042216622,15.17966205,12.91512106,16.44913733,"15.5133469251929,15.1796620546796,12.9151210607179","8.04221662160349,16.4491373327742",14.53604335,8.163784651,NA,dog,adrenal,GSE125483
850,ENSCAFG00000019704,+,NA,chr20,57897792,57898211,NA,NA,0.00055345,"0.283,0.223,0.014","0.209,0.012",RI,16.21489971,2.274439943,13.24618912,10.48875272,11.22872655,"16.2148997111498,13.2461891236934,10.4887527209059","2.27443994320558,11.2287265505226",13.31661385,4.501055498,NA,dog,adrenal,GSE125483
851,ENSCAFG00000019809,+,GSTM3,chr6,42188731,42188807,NA,NA,0,"0.921,0.967,0.921","0.978,0.987",SE,100.8543465,138.5811618,98.17632389,58.83926807,154.2831242,"100.854346484927,98.1763238914729,58.8392680671835","138.581161764858,154.283124229974",85.95664615,97.62142866,NA,dog,adrenal,GSE125483
852,ENSCAFG00000019816,-,ZNF276,chr5,63852182,63852629,NA,NA,5.21E-05,"1.0,1.0,0.95","0.946,0.843",SE,36.09978869,20.02552452,25.03159219,23.4414219,24.73299162,"36.0997886876135,25.0315921943335,23.4414218953869","20.0255245183436,24.7329916160552",28.19093426,14.91950538,NA,dog,adrenal,GSE125483
853,ENSCAFG00000019829,-,ATXN7L2,chr6,42373331,42373703,NA,NA,1.44E-12,"0.124,0.111,0.0","0.065,0.0",RI,33.80115138,10.52818566,22.91673631,14.67935223,21.49781656,"33.8011513814295,22.9167363059452,14.6793522314629","10.5281856636607,21.4978165594522",23.79907997,10.67533407,NA,dog,adrenal,GSE125483
854,ENSCAFG00000019830,+,WDR5,chr9,50352503,50352639,NA,NA,0.003105481,"0.507,0.314,0.177","1.0,0.733",RI,33.72837726,27.16968528,21.93462735,22.53987852,28.64806581,"33.7283772593001,21.934627346652,22.5398785221824","27.1696852752825,28.6480658134472",26.06762771,18.60591703,NA,dog,adrenal,GSE125483
855,ENSCAFG00000019862,+,MRPS2,chr9,51212079,51212617,NA,NA,1.03E-05,"0.184,0.132,0.0","0.155,0.0",RI,24.95909492,10.81839294,21.27886204,9.685169905,17.95486567,"24.9590949210993,21.2788620416667,9.68516990514184","10.8183929361702,17.9548656675532",18.64104229,9.591086201,NA,dog,adrenal,GSE125483
856,ENSCAFG00000019872,-,CEL,chr9,51341737,51342341,NA,NA,2.39E-13,"0.09,0.07,0.0","0.004,0.001",RI,29.93290331,23.24167181,24.04571166,84.72551721,27.55119663,"29.9329033137671,24.045711657849,84.7255172143271","23.2416718094227,27.5511966346785",46.23471073,16.93095615,NA,dog,adrenal,GSE125483
857,ENSCAFG00000019884,-,ZC3H18,chr5,64755252,64755324,NA,NA,0.000562127,"0.0,0.038,0.034","0.099,0.084",SE,12.40058614,7.664086997,10.13849056,10.61575687,10.47287117,"12.4005861429529,10.1384905597498,10.6157568668751","7.66408699687291,10.4728711655126",11.05161119,6.045652721,NA,dog,adrenal,GSE125483
858,ENSCAFG00000019904,+,KLHDC4,chr5,65387805,65387966,NA,NA,0.000497428,"0.0,0.021,0.011","0.042,0.041",SE,13.56302126,10.63662978,12.57683187,13.26922299,14.42923508,"13.5630212642934,12.5768318667745,13.2692229897519","10.6366297783172,14.4292350803668",13.13635871,8.355288286,NA,dog,adrenal,GSE125483
859,ENSCAFG00000019941,-,EXOSC2,chr9,53272046,53272136,NA,NA,0.000566686,"0.953,0.878,0.933","0.905,1.0",SE,11.692696,13.358128,8.230667,10.236711,8.635119,"11.692696,8.230667,10.236711","13.358128,8.635119",10.053358,7.331082333,NA,dog,adrenal,GSE125483
860,ENSCAFG00000019941,-,EXOSC2,chr9,53272580,53272626,NA,NA,3.56E-05,"0.708,0.742,0.828","0.87,1.0",SE,11.692696,13.358128,8.230667,10.236711,8.635119,"11.692696,8.230667,10.236711","13.358128,8.635119",10.053358,7.331082333,NA,dog,adrenal,GSE125483
861,ENSCAFG00000019951,+,VAV3,chr6,43934503,43934640,NA,NA,0.000670943,"1.0,1.0,1.0","1.0,0.935",SE,2.911208193,5.354526321,3.977577902,5.225598709,6.630687419,"2.91120819251213,3.97757790224174,5.22559870926739","5.35452632146984,6.63068741945921",4.038128268,3.995071247,NA,dog,adrenal,GSE125483
862,ENSCAFG00000019956,-,WFDC1,chr5,68076526,68076610,68080966,68081150,1.05E-11,"0.929,0.902,0.963","0.93,0.998",MXE,28.15113009,15.32015324,31.48097227,33.90950586,22.0916283,"28.1511300943975,31.4809722732157,33.9095058626247","15.3201532356101,22.0916282993093",31.18053608,12.47059384,NA,dog,adrenal,GSE125483
863,ENSCAFG00000019956,-,WFDC1,chr5,68076526,68076610,NA,NA,0.001090833,"1.0,0.91,0.62","1.0,1.0",SE,28.15113009,15.32015324,31.48097227,33.90950586,22.0916283,"28.1511300943975,31.4809722732157,33.9095058626247","15.3201532356101,22.0916282993093",31.18053608,12.47059384,NA,dog,adrenal,GSE125483
864,ENSCAFG00000020008,+,SH3GLB2,chr9,54652257,54652320,54653298,54653448,5.15E-07,"0.908,0.881,0.991","0.942,0.987",MXE,22.47446565,17.79729051,27.46788355,16.82640727,24.6077343,"22.4744656514002,27.4678835472579,16.8264072677946","17.7972905105017,24.6077342990082",22.25625216,14.13500827,NA,dog,adrenal,GSE125483
865,ENSCAFG00000020008,+,SH3GLB2,chr9,54655157,54655498,NA,NA,0,"0.113,0.068,0.0","0.026,0.0",RI,22.47446565,17.79729051,27.46788355,16.82640727,24.6077343,"22.4744656514002,27.4678835472579,16.8264072677946","17.7972905105017,24.6077342990082",22.25625216,14.13500827,NA,dog,adrenal,GSE125483
866,ENSCAFG00000020071,+,ADAT1,chr5,75223202,75223388,NA,NA,0.000784366,"1.0,1.0,1.0","0.453,0.659",SE,4.668913706,4.598835536,3.496953341,5.50436342,3.911094697,"4.66891370613512,3.49695334137026,5.50436342014801","4.59883553568871,3.91109469706374",4.556743489,2.836643411,NA,dog,adrenal,GSE125483
867,ENSCAFG00000020100,-,TLCD4-RWDD3,chr6,54227306,54227509,NA,NA,8.42E-05,"1.0,1.0,1.0","1.0,0.472",SE,9.293168,22.357721,16.178549,15.398596,16.745298,"9.293168,16.178549,15.398596","22.357721,16.745298",13.62343767,13.03433967,NA,dog,adrenal,GSE125483
868,ENSCAFG00000020100,-,TLCD4-RWDD3,chr6,54172515,54172610,NA,NA,0.000395096,"1.0,0.943,0.916","1.0,0.972",SE,9.293168,22.357721,16.178549,15.398596,16.745298,"9.293168,16.178549,15.398596","22.357721,16.745298",13.62343767,13.03433967,NA,dog,adrenal,GSE125483
869,ENSCAFG00000020102,+,ALG14,chr6,54236152,54236267,NA,NA,0.000845254,"0.696,1.0,1.0","1.0,0.303",SE,5.569772747,8.318211314,5.657702726,3.278606412,7.002163411,"5.56977274662162,5.65770272635135,3.27860641216216","8.31821131418919,7.00216341081081",4.835360628,5.106791575,NA,dog,adrenal,GSE125483
870,ENSCAFG00000020134,-,LRSAM1,chr9,55892045,55892461,NA,NA,0.000177272,"0.013,0.208,0.006","0.096,0.001",RI,6.954689637,7.026249278,7.472721302,3.961374124,7.654722792,"6.95468963740771,7.47272130161334,3.96137412441892","7.0262492775499,7.65472279190593",6.129595021,4.893657356,NA,dog,adrenal,GSE125483
871,ENSCAFG00000020137,+,DDX19A,chr5,76316721,76317036,NA,NA,5.63E-05,"0.872,1.0,1.0","1.0,0.709",SE,16.96055204,23.84488892,17.11632578,20.23723865,19.19296466,"16.9605520437879,17.116325781588,20.2372386520707","23.8448889171722,19.1929646557636",18.10470549,14.34595119,NA,dog,adrenal,GSE125483
872,ENSCAFG00000020143,-,CCDC18,chr6,55849674,55849791,NA,NA,8.92E-05,"0.921,0.922,0.905","0.988,0.967",SE,14.28947002,19.98355634,16.49166911,11.35293772,12.35366641,"14.2894700247637,16.4916691096408,11.3529377190926","19.983556342155,12.3536664083176",14.04469228,10.77907425,NA,dog,adrenal,GSE125483
873,ENSCAFG00000020144,+,FCSK,chr5,76461977,76462201,NA,NA,0.000328825,"0.953,0.989,1.0","1.0,0.905",SE,12.443876,6.571174,10.224266,4.471498,9.669289,"12.443876,10.224266,4.471498","6.571174,9.669289",9.046546667,5.413487667,NA,dog,adrenal,GSE125483
874,ENSCAFG00000020147,-,MTF2,chr6,55958004,55958175,NA,NA,0.001056574,"1.0,1.0,0.984","0.897,0.945",SE,4.205146,8.685328137,6.572918,7.229424052,7.242908202,"4.205146,6.572918,7.22942405218618","8.68532813681241,7.24290820169252",6.002496017,5.309412113,NA,dog,adrenal,GSE125483
875,ENSCAFG00000020153,-,MTSS2,chr5,76628841,76629641,NA,NA,7.58E-08,"0.126,0.092,0.002","0.062,0.003",RI,22.89138273,8.314365412,22.67381665,32.64506107,26.78197254,"22.8913827276285,22.6738166548395,32.6450610680929","8.31436541168797,26.7819725416123",26.07008682,11.69877932,NA,dog,adrenal,GSE125483
876,ENSCAFG00000020154,+,GFI1,chr6,56384013,56384160,NA,NA,0.000112763,"0.796,1.0,1.0","1.0,0.838",SE,0.663640781,1.300750895,1.517899228,1.257061902,1.859748934,"0.66364078100911,1.51789922810091,1.25706190189208","1.30075089540995,1.85974893430273",1.146200637,1.053499943,NA,dog,adrenal,GSE125483
