"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474238","FPKM.SRR8474256","FPKM.SRR8474268","FPKM.SRR8474289","FPKM.SRR8474300","..files.thyroid_mean_female","..files.thyroid_mean_male","Remark","Organism","Tissue","GEO_accession"
"1549","ENSCAFG00000020008","+","SH3GLB2","chr9",54653298,54653448,NA,NA,7.21669875793e-05,0.00543398599784,"0.166,0.159,0.114","0.044,0.151","SE","9","SH3GLB2",34.2723242394983,46.9869486540257,48.4809772794632,40.9472552295799,35.2428281718203,41.2335189161805,27.4099256086153,NA,"Macaca_fascicularis","dog","GSE125483"
"1550","ENSCAFG00000020008","+","SH3GLB2","chr9",54655157,54655498,NA,NA,0,0,"0.067,0.076,0.055","0.0,0.047","RI","9","SH3GLB2",34.2723242394983,46.9869486540257,48.4809772794632,40.9472552295799,35.2428281718203,41.2335189161805,27.4099256086153,NA,"Macaca_fascicularis","dog","GSE125483"
"1551","ENSCAFG00000020021","-","TRMT13","chr6",49849961,49850034,49852148,49852316,0.00010050624219,0.0019574707469,"0.522,0.475,0.372","0.042,0.326","MXE","6","TRMT13",9.903423,6.406214,9.383253,9.225274,8.241014,9.50398333333333,4.88240933333333,NA,"Macaca_fascicularis","dog","GSE125483"
"1552","ENSCAFG00000020021","-","TRMT13","chr6",49839668,49840101,NA,NA,2.68766025624e-05,0.0026509288994,"0.961,0.905,0.921","0.542,0.814","SE","6","TRMT13",9.903423,6.406214,9.383253,9.225274,8.241014,9.50398333333333,4.88240933333333,NA,"Macaca_fascicularis","dog","GSE125483"
"1553","ENSCAFG00000020023","-","PHYHD1","chr9",54721203,54721266,54721350,54721406,0.000355425457252,0.00522758504383,"0.589,0.629,0.648","0.529,0.527","MXE","9","PHYHD1",109.762054,79.3492474950495,123.403061,94.903824,143.004608,109.356313,74.1179518316832,NA,"Macaca_fascicularis","dog","GSE125483"
"1554","ENSCAFG00000020030","+","KYAT1","chr9",54789719,54789867,NA,NA,6.78149902156e-06,0.0009121116184,"1.0,0.981,0.993","0.933,0.966","SE","9","KYAT1",42.3017097672163,31.3313981726479,37.757188,52.3833480184287,37.708942914161,44.1474152618817,23.0134470289363,NA,"Macaca_fascicularis","dog","GSE125483"
"1555","ENSCAFG00000020030","+","KYAT1","chr9",54762540,54762685,54784199,54784399,0.000404717231096,0.00579862101794,"0.38,0.302,0.293","0.09,0.263","MXE","9","KYAT1",42.3017097672163,31.3313981726479,37.757188,52.3833480184287,37.708942914161,44.1474152618817,23.0134470289363,NA,"Macaca_fascicularis","dog","GSE125483"
"1556","ENSCAFG00000020030","+","KYAT1","chr9",54762540,54762685,54786609,54786668,1.77954278521e-05,0.000486393831758,"0.132,0.083,0.097","0.0,0.103","MXE","9","KYAT1",42.3017097672163,31.3313981726479,37.757188,52.3833480184287,37.708942914161,44.1474152618817,23.0134470289363,NA,"Macaca_fascicularis","dog","GSE125483"
"1557","ENSCAFG00000020030","+","KYAT1","chr9",54786609,54786668,54789719,54789867,4.42692432816e-05,0.00098100643112,"0.022,0.067,0.056","0.149,0.082","MXE","9","KYAT1",42.3017097672163,31.3313981726479,37.757188,52.3833480184287,37.708942914161,44.1474152618817,23.0134470289363,NA,"Macaca_fascicularis","dog","GSE125483"
"1558","ENSCAFG00000020030","+","KYAT1","chr9",54789719,54789867,54792244,54792394,0.000306566692448,0.00466018758703,"0.316,0.331,0.365","0.073,0.292","MXE","9","KYAT1",42.3017097672163,31.3313981726479,37.757188,52.3833480184287,37.708942914161,44.1474152618817,23.0134470289363,NA,"Macaca_fascicularis","dog","GSE125483"
"1559","ENSCAFG00000020030","+","KYAT1","chr9",54786609,54786668,54789719,54789867,0.00225927573227,0.022574646896,"0.033,0.087,0.084","0.586,0.116","MXE","9","KYAT1",42.3017097672163,31.3313981726479,37.757188,52.3833480184287,37.708942914161,44.1474152618817,23.0134470289363,NA,"Macaca_fascicularis","dog","GSE125483"
"1560","ENSCAFG00000020030","+","KYAT1","chr9",54786609,54786668,54792244,54792394,0.00411916828845,0.0354106432521,"0.016,0.045,0.05","0.1,0.051","MXE","9","KYAT1",42.3017097672163,31.3313981726479,37.757188,52.3833480184287,37.708942914161,44.1474152618817,23.0134470289363,NA,"Macaca_fascicularis","dog","GSE125483"
"1561","ENSCAFG00000020041","+","ZDHHC12","chr9",54878774,54878911,NA,NA,0.000429268055788,0.0205371444089,"1.0,0.972,0.972","0.891,0.988","SE","9","ZDHHC12",21.91466,22.604156,24.489307,23.534235,20.77282,23.312734,14.458992,NA,"Macaca_fascicularis","dog","GSE125483"
"1562","ENSCAFG00000020042","-","MON1B","chr5",73980159,73980307,73980662,73981482,1.92398034421e-05,0.000521356847621,"0.406,0.424,0.461","0.002,0.419","MXE","5","MON1B",6.84786469220945,7.51269003256705,7.47695095817369,9.65788799744572,5.08836350989783,7.99423454927629,4.20035118082163,NA,"Macaca_fascicularis","dog","GSE125483"
"1563","ENSCAFG00000020049","-","SPTAN1","chr9",54972511,54972526,NA,NA,2.12152517776e-12,2.82491685045e-09,"0.0,0.0,0.187","0.343,0.195","SE","9","SPTAN1",88.583648189115,113.19019242579,97.8216579372113,91.1129908620647,110.456119412308,92.5060989961303,74.5487706126993,NA,"Macaca_fascicularis","dog","GSE125483"
"1564","ENSCAFG00000020071","+","ADAT1","chr5",75198489,75199093,NA,NA,3.91772199002e-05,0.00345473027537,"0.46,0.246,0.355","0.086,0.207","SE","5","ADAT1",4.04202198710909,3.25114007543566,3.32090020386727,3.71791986154213,3.25403216758176,3.69361401750616,2.16839074767247,NA,"Macaca_fascicularis","dog","GSE125483"
"1565","ENSCAFG00000020081","+","BCAR1","chr5",75486175,75486787,75492588,75492750,0.0063805394104,0.0490228142798,"0.429,0.433,0.454","0.052,0.455","MXE","5","BCAR1",14.1181097611444,16.1212666083389,16.1469581676647,17.2384442457308,17.4418688321135,15.83450405818,11.1877118134841,NA,"Macaca_fascicularis","dog","GSE125483"
"1566","ENSCAFG00000020082","-","DNM1","chr9",55254529,55254566,NA,NA,6.59946632497e-05,0.005079490974,"0.0,0.18,0.0","0.261,0.152","SE","9","DNM1",4.04481895221759,3.55386070815976,3.06028912962509,1.81122723989218,5.77263118010292,2.97211177391162,3.10883062942089,NA,"Macaca_fascicularis","dog","GSE125483"
"1567","ENSCAFG00000020134","-","LRSAM1","chr9",55892045,55892461,NA,NA,3.32353748744e-07,4.85869527926e-06,"0.053,0.038,0.045","0.002,0.0","RI","9","LRSAM1",7.19095862182116,7.25481928903473,8.08319684659557,6.94458330735576,6.58188716324856,7.40624625859083,4.61223548409443,NA,"Macaca_fascicularis","dog","GSE125483"
"1568","ENSCAFG00000020137","+","DDX19A","chr5",76316721,76317036,76323887,76323936,0.000757769559017,0.00951712724154,"0.264,0.299,0.337","0.028,0.29","MXE","5","DDX19A",23.2015344413084,21.5250447800053,21.2354387385914,23.2628756969137,19.8254406591928,22.5666162922712,13.7834951463994,NA,"Macaca_fascicularis","dog","GSE125483"
"1569","ENSCAFG00000020137","+","DDX19A","chr5",76326127,76326220,76329187,76329290,5.14917317629e-06,0.000175847790801,"0.632,0.618,0.67","1.0,0.715","MXE","5","DDX19A",23.2015344413084,21.5250447800053,21.2354387385914,23.2628756969137,19.8254406591928,22.5666162922712,13.7834951463994,NA,"Macaca_fascicularis","dog","GSE125483"
"1570","ENSCAFG00000020144","+","FCSK","chr5",76454152,76454272,76454446,76454618,0.00397879031642,0.0346217251617,"0.391,0.392,0.446","0.015,0.378","MXE","5","FCSK",12.705626755431,12.2644154961458,14.328589,11.896697,13.699409,12.976970918477,8.65460816538193,NA,"Macaca_fascicularis","dog","GSE125483"
"1571","ENSCAFG00000020149","-","COG4","chr5",76469064,76469127,76474549,76474716,0.000193860394767,0.00322966036883,"0.518,0.544,0.56","0.316,0.447","MXE","5","COG4",37.042072,33.3258552628205,35.321274,35.854485,25.329773,36.0726103333333,19.5518760876068,NA,"Macaca_fascicularis","dog","GSE125483"
"1572","ENSCAFG00000020149","-","COG4","chr5",76469064,76469127,76473554,76473720,0.000895621218907,0.0109424450023,"0.56,0.539,0.558","0.379,0.482","MXE","5","COG4",37.042072,33.3258552628205,35.321274,35.854485,25.329773,36.0726103333333,19.5518760876068,NA,"Macaca_fascicularis","dog","GSE125483"
"1573","ENSCAFG00000020149","-","COG4","chr5",76473554,76473720,NA,NA,0.000720525397635,0.0295204797914,"1.0,0.991,0.976","0.948,0.966","SE","5","COG4",37.042072,33.3258552628205,35.321274,35.854485,25.329773,36.0726103333333,19.5518760876068,NA,"Macaca_fascicularis","dog","GSE125483"
"1574","ENSCAFG00000020153","-","MTSS2","chr5",76617137,76617212,76623929,76624152,2.35913059465e-06,9.56310987392e-05,"0.408,0.542,0.487","0.232,0.269","MXE","5","MTSS2",6.90938575241325,5.17673781007044,8.57313333889904,7.21026051891469,6.17881646047482,7.56425987007566,3.78518475684842,NA,"Macaca_fascicularis","dog","GSE125483"
"1575","ENSCAFG00000020158","-",NA,"chr6",56621708,56621744,NA,NA,1.65396309204e-07,4.94906641619e-05,"1.0,1.0,1.0","0.399,0.785","SE","6","ENSCAFG00000020158",4.976903,4.911562,4.755806,4.959163,4.731898,4.89729066666667,3.21448666666667,NA,"Macaca_fascicularis","dog","GSE125483"
"1576","ENSCAFG00000020212","+","RPL35","chr9",58155908,58155990,58158409,58158540,1.33207842012e-06,6.03794818429e-05,"0.731,0.722,0.696","0.995,0.677","MXE","9","RPL35",136.742349806813,118.43612550644,108.597022990029,102.694416585376,141.552969247196,116.011263127406,86.6630315845453,NA,"Macaca_fascicularis","dog","GSE125483"
"1577","ENSCAFG00000020227","+","DENND1A","chr9",59218300,59218346,NA,NA,5.38466660471e-06,0.000758725165873,"1.0,1.0,1.0","0.897,0.834","SE","9","DENND1A",8.76051513963964,8.23715231941032,9.23967171805897,8.99512792239967,8.74260397153972,8.99843826003276,5.65991876365001,NA,"Macaca_fascicularis","dog","GSE125483"
"1578","ENSCAFG00000020239","-","SH3GLB1","chr6",61456706,61456840,NA,NA,0.000429544119101,0.0205371444089,"0.95,0.993,0.977","0.921,0.95","SE","6","SH3GLB1",48.6229804523015,44.4799519319546,47.3391416784523,52.7777908945964,59.008997748499,49.5799710084501,34.4963165601512,NA,"Macaca_fascicularis","dog","GSE125483"
"1579","ENSCAFG00000020242","-","RABGAP1","chr9",59709863,59709956,59722960,59723089,0.00187005348963,0.0191329096344,"0.266,0.212,0.204","0.008,0.285","MXE","9","RABGAP1",19.5240517640133,18.006808494753,16.7358824571282,28.1390853713847,17.114217531354,21.4663398641754,11.707008675369,NA,"Macaca_fascicularis","dog","GSE125483"
"1580","ENSCAFG00000020242","-","RABGAP1","chr9",59788069,59788244,59800891,59801061,0.000640338979298,0.00833611005426,"0.538,0.682,0.664","0.993,0.66","MXE","9","RABGAP1",19.5240517640133,18.006808494753,16.7358824571282,28.1390853713847,17.114217531354,21.4663398641754,11.707008675369,NA,"Macaca_fascicularis","dog","GSE125483"
"1581","ENSCAFG00000020251","+","NOB1","chr5",79958409,79958542,NA,NA,0.00139897219113,0.0478254536868,"1.0,1.0,0.972","0.892,1.0","SE","5","NOB1",22.9480232587225,19.4532950815888,22.0684440982287,18.3992011390231,21.8646173413849,21.1385561653248,13.7726374743246,NA,"Macaca_fascicularis","dog","GSE125483"
"1582","ENSCAFG00000020252","+","NQO1","chr5",79986312,79986443,79987546,79987660,1.27448546039e-06,5.88663834458e-05,"0.719,0.696,0.668","0.994,0.667","MXE","5","NQO1",172.623271149246,147.983627997306,124.963945702586,106.460053425108,170.534307689116,134.682423425647,106.172645228807,NA,"Macaca_fascicularis","dog","GSE125483"
"1583","ENSCAFG00000020254","-","NFAT5","chr5",80053877,80054321,NA,NA,0.0141169077537,0.0420766085474,"1.0,1.0,0.155","0.0,1.0","RI","5","NFAT5",0.427336218124755,0.323615301294625,0.465742434680267,0.410245965476658,0.430957645351118,0.434441539427227,0.251524315548581,NA,"Macaca_fascicularis","dog","GSE125483"
"1584","ENSCAFG00000020254","-","NFAT5","chr5",80054383,80053877,NA,NA,5.57928397835e-05,0.00166581478782,"1.0,1.0,1.0","0.0,0.197","A3SS","5","NFAT5",0.427336218124755,0.323615301294625,0.465742434680267,0.410245965476658,0.430957645351118,0.434441539427227,0.251524315548581,NA,"Macaca_fascicularis","dog","GSE125483"
"1585","ENSCAFG00000020284","+","TTLL11","chr9",60564366,60564942,60577270,60577366,0.000474628697745,0.00666619348438,"0.959,0.965,0.954","0.776,0.933","MXE","9","TTLL11",6.449191,5.33073321754386,6.5209154245614,6.0079105122807,6.81628261754386,6.32600564561403,4.04900527836257,NA,"Macaca_fascicularis","dog","GSE125483"
"1586","ENSCAFG00000020309","-","SPATA1","chr6",63355430,63355554,NA,NA,0.000421541366155,0.0202636608702,"1.0,1.0,0.966","0.946,0.838","SE","6","SPATA1",5.55797999145038,4.68714279938931,4.5115046189313,5.61583397679389,5.77248485984733,5.22843952905852,3.48654255307888,NA,"Macaca_fascicularis","dog","GSE125483"
"1587","ENSCAFG00000020309","-","SPATA1","chr6",63362870,63363099,NA,NA,9.75486092014e-06,0.00123119289651,"1.0,1.0,0.722","0.624,0.415","SE","6","SPATA1",5.55797999145038,4.68714279938931,4.5115046189313,5.61583397679389,5.77248485984733,5.22843952905852,3.48654255307888,NA,"Macaca_fascicularis","dog","GSE125483"
"1588","ENSCAFG00000020311","-","RPF1","chr6",63407004,63407158,NA,NA,2.85776649567e-06,0.000472321885358,"0.934,0.964,0.973","0.852,0.905","SE","6","RPF1",65.702454,58.229355,56.965267,59.89761,72.974632,60.8551103333333,43.7346623333333,NA,"Macaca_fascicularis","dog","GSE125483"
"1589","ENSCAFG00000020326","-","DUS2","chr5",81444257,81444379,NA,NA,0.000457493022365,0.0214876484631,"0.975,1.0,1.0","0.905,0.951","SE","5","DUS2",7.961452,7.84821378116343,6.080166,7.04224,9.826846,7.02795266666667,5.89168659372114,NA,"Macaca_fascicularis","dog","GSE125483"
"1590","ENSCAFG00000020330","-","ADGRL2","chr6",65602186,65602315,65604049,65604146,7.69682456158e-05,0.00157463367342,"0.914,0.908,0.897","1.0,0.937","MXE","6","ADGRL2",8.7742300289978,8.91399728997795,5.98795764812616,13.2561224529422,5.25893113277938,9.33943671002205,4.72430947425244,NA,"Macaca_fascicularis","dog","GSE125483"
"1591","ENSCAFG00000020337","-","EDC4","chr5",81604797,81604908,NA,NA,1.70785607878e-12,7.49016880265e-11,"0.138,0.115,0.092","0.002,0.044","RI","5","EDC4",19.9188914077852,19.0942171136553,20.8385011371774,20.5342151248959,18.9070847054538,20.4305358899528,12.6671006063697,NA,"Macaca_fascicularis","dog","GSE125483"
"1592","ENSCAFG00000020342","-","IFI44","chr6",68364910,68364907,NA,NA,0.000144707291002,0.00382991963519,"0.048,0.053,0.07","0.218,0.15","A5SS","6","IFI44",5.5109004059088,5.85473056647399,4.32184980282595,5.48331976172126,5.97767619010918,5.10535665681867,3.94413558552772,NA,"Macaca_fascicularis","dog","GSE125483"
"1593","ENSCAFG00000020353","-","NEXN","chr6",68983634,68983676,NA,NA,4.34448400588e-08,1.6295486417e-05,"1.0,1.0,1.0","0.759,0.413","SE","6","NEXN",2.78246403102248,2.52697672396328,3.55667399936689,3.02102900538145,4.98265583032605,3.12005567859027,2.50321085142978,NA,"Macaca_fascicularis","dog","GSE125483"
"1594","ENSCAFG00000020358","-","RIPOR1","chr5",81881766,81881899,NA,NA,0.00107474738954,0.0390472001785,"1.0,1.0,0.987","0.944,0.966","SE","5","RIPOR1",21.855602,28.905218,24.617998,26.265192,27.881069,24.246264,18.9287623333333,NA,"Macaca_fascicularis","dog","GSE125483"
"1595","ENSCAFG00000020363","+","ZDHHC1","chr5",82002753,82002866,82005667,82005750,3.51284101807e-09,4.86528481003e-07,"0.252,0.247,0.222","0.005,0.216","MXE","5","ZDHHC1",51.3726574559629,47.6578541807838,54.2965139511167,49.0465289169827,57.6510894614412,51.5719001080208,35.102981214075,NA,"Macaca_fascicularis","dog","GSE125483"
"1596","ENSCAFG00000020363","+","ZDHHC1","chr5",82002321,82002480,82005667,82005750,0.000121717541981,0.00222301708541,"0.523,0.546,0.515","0.375,0.456","MXE","5","ZDHHC1",51.3726574559629,47.6578541807838,54.2965139511167,49.0465289169827,57.6510894614412,51.5719001080208,35.102981214075,NA,"Macaca_fascicularis","dog","GSE125483"
"1597","ENSCAFG00000020374","-","ELMO3","chr5",82167209,82167347,NA,NA,3.33066907388e-16,2.92147258766e-14,"0.107,0.118,0.097","0.003,0.057","RI","5","ELMO3",28.9696484443856,21.6755135299258,27.666325893803,26.7001383479873,30.4205063125,27.7787042287253,17.3653399474753,NA,"Macaca_fascicularis","dog","GSE125483"
"1598","ENSCAFG00000020393","-","ACADM","chr6",70859050,70859191,70863490,70863599,9.14722321399e-06,0.000279804018067,"0.609,0.602,0.621","0.999,0.593","MXE","6","ACADM",223.844666,238.786697,217.904022,230.056519,195.81987,223.935069,144.868855666667,NA,"Macaca_fascicularis","dog","GSE125483"
"1599","ENSCAFG00000020393","-","ACADM","chr6",70865698,70865829,70873591,70873672,3.59639969694e-07,2.24145611112e-05,"0.654,0.65,0.668","0.999,0.657","MXE","6","ACADM",223.844666,238.786697,217.904022,230.056519,195.81987,223.935069,144.868855666667,NA,"Macaca_fascicularis","dog","GSE125483"
"1600","ENSCAFG00000020410","+","LRRIQ3","chr6",72160015,72160339,72182371,72182505,0.00532214022849,0.0424579058868,"0.527,0.757,0.577","0.266,0.342","MXE","6","LRRIQ3",0.455654626382306,0.309561115323855,0.317880347551343,0.42853052764613,0.459547977883096,0.400688500526593,0.25636969773565,NA,"Macaca_fascicularis","dog","GSE125483"
"1601","ENSCAFG00000020410","+","LRRIQ3","chr6",72247904,72248034,NA,NA,0.00030728412421,0.0161087899873,"1.0,1.0,0.739","0.414,0.712","SE","6","LRRIQ3",0.455654626382306,0.309561115323855,0.317880347551343,0.42853052764613,0.459547977883096,0.400688500526593,0.25636969773565,NA,"Macaca_fascicularis","dog","GSE125483"
"1602","ENSCAFG00000020410","+","LRRIQ3","chr6",72295424,72296154,NA,NA,4.00896242181e-05,0.00351193020576,"0.347,1.0,1.0","0.042,0.181","SE","6","LRRIQ3",0.455654626382306,0.309561115323855,0.317880347551343,0.42853052764613,0.459547977883096,0.400688500526593,0.25636969773565,NA,"Macaca_fascicularis","dog","GSE125483"
"1603","ENSCAFG00000020432","+","WLS","chr6",77124880,77125049,77127055,77127153,1.46926418376e-06,6.4260975616e-05,"0.413,0.414,0.415","0.003,0.399","MXE","6","WLS",122.431633122291,110.118837109446,98.2132516478459,113.907947139684,110.899691948889,111.517610636607,73.672843019445,NA,"Macaca_fascicularis","dog","GSE125483"
"1604","ENSCAFG00000023063","-","APOL5","chr10",28508187,28509082,28512119,28512243,0.00400399242381,0.0347613607576,"0.401,0.348,0.487","0.966,0.412","MXE","10","APOL5",17.1041576901114,18.631002191156,16.9619293140669,12.2591203060585,28.3749846340529,15.4417357700789,15.6686622750696,NA,"Macaca_fascicularis","dog","GSE125483"
"1605","ENSCAFG00000023173","+",NA,"chr17",63990232,63990351,NA,NA,1.38838140856e-05,0.00160060542387,"0.818,1.0,1.0","0.0,1.0","SE","17","ENSCAFG00000023173",1.438274,0.285285,0,0.457413,0.327606,0.631895666666667,0.204297,NA,"Macaca_fascicularis","dog","GSE125483"
"1606","ENSCAFG00000023230","-",NA,"chr6",39829964,39830143,NA,NA,0.000428685870939,0.0205371444089,"0.911,1.0,0.963","0.818,0.915","SE","6","ENSCAFG00000023230",7.53204720614035,13.3214504318182,3.58830836642743,5.16957571491228,3.56280629784689,5.42997709582669,5.62808557655503,NA,"Macaca_fascicularis","dog","GSE125483"
"1607","ENSCAFG00000023403","+","MPP3","chr9",19494822,19494843,NA,NA,5.63605250393e-05,0.0045188385305,"0.0,0.0,0.0","0.181,0.0","SE","9","MPP3",2.341497,3.1747,4.565059,2.255258,1.933514,3.053938,1.702738,NA,"Macaca_fascicularis","dog","GSE125483"
"1608","ENSCAFG00000023403","+","MPP3","chr9",19493309,19493374,NA,NA,0.000478124001863,0.0222237007101,"1.0,1.0,1.0","0.856,0.893","SE","9","MPP3",2.341497,3.1747,4.565059,2.255258,1.933514,3.053938,1.702738,NA,"Macaca_fascicularis","dog","GSE125483"
"1609","ENSCAFG00000023441","+","PHYH","chr2",23195552,23195634,23214872,23214954,1.41058215783e-05,0.000397353821409,"0.973,0.658,0.69","0.947,0.941","MXE","2","PHYH",49.1668173484664,44.2174825958093,75.5070647030064,54.5195549145156,60.6613061532038,59.7311456553295,34.959596249671,NA,"Macaca_fascicularis","dog","GSE125483"
"1610","ENSCAFG00000023455","+","HAVCR1","chr4",53055077,53055185,NA,NA,0.00085745431715,0.0333355706862,"1.0,0.704,0.781","0.428,0.641","SE","4","HAVCR1",3.25189497471424,3.15509045341185,2.6032518275026,2.75881952580533,3.17169821752684,2.87132210934072,2.10892955697956,NA,"Macaca_fascicularis","dog","GSE125483"
"1611","ENSCAFG00000023602","-",NA,"chr2",34769590,34769650,NA,NA,9.0625663447e-06,0.00116031348234,"1.0,1.0,0.791","0.496,0.813","SE","2","ENSCAFG00000023602",53.7927185397412,48.8627965064695,33.3510852828096,34.0032377560074,78.9970518669131,40.3823471928527,42.6199494577942,NA,"Macaca_fascicularis","dog","GSE125483"
"1612","ENSCAFG00000023602","-",NA,"chr2",34769590,34769650,34769787,34769838,0.00163089653256,0.017431259987,"0.993,0.963,1.0","0.948,0.966","MXE","2","ENSCAFG00000023602",53.7927185397412,48.8627965064695,33.3510852828096,34.0032377560074,78.9970518669131,40.3823471928527,42.6199494577942,NA,"Macaca_fascicularis","dog","GSE125483"
"1613","ENSCAFG00000023602","-",NA,"chr2",34769787,34769838,NA,NA,9.5038916591e-06,0.0012109958793,"1.0,1.0,0.875","0.409,0.814","SE","2","ENSCAFG00000023602",53.7927185397412,48.8627965064695,33.3510852828096,34.0032377560074,78.9970518669131,40.3823471928527,42.6199494577942,NA,"Macaca_fascicularis","dog","GSE125483"
"1614","ENSCAFG00000023602","-",NA,"chr2",34769787,34769838,NA,NA,0.000629915493886,0.0267122285313,"1.0,1.0,1.0","1.0,0.593","SE","2","ENSCAFG00000023602",53.7927185397412,48.8627965064695,33.3510852828096,34.0032377560074,78.9970518669131,40.3823471928527,42.6199494577942,NA,"Macaca_fascicularis","dog","GSE125483"
"1615","ENSCAFG00000023602","-",NA,"chr2",34767420,34767534,34769590,34769650,0.000139293464998,0.00248041863029,"0.6,0.594,0.578","0.985,0.602","MXE","2","ENSCAFG00000023602",53.7927185397412,48.8627965064695,33.3510852828096,34.0032377560074,78.9970518669131,40.3823471928527,42.6199494577942,NA,"Macaca_fascicularis","dog","GSE125483"
"1616","ENSCAFG00000023602","-",NA,"chr2",34769590,34769650,NA,NA,0.0004408729555,0.020854152181,"1.0,1.0,1.0","1.0,0.419","SE","2","ENSCAFG00000023602",53.7927185397412,48.8627965064695,33.3510852828096,34.0032377560074,78.9970518669131,40.3823471928527,42.6199494577942,NA,"Macaca_fascicularis","dog","GSE125483"
"1617","ENSCAFG00000023607","+","ZNF622","chr4",86942398,86943431,NA,NA,0.00800874433494,0.027318716787,"0.019,0.014,0.033","0.0,0.034","RI","4","ZNF622",13.5920227322404,13.7212517387626,14.1900555237088,12.2887009224396,13.9237984098361,13.3569263927963,9.21501671619957,NA,"Macaca_fascicularis","dog","GSE125483"
"1618","ENSCAFG00000023613","+","ANKRD54","chr10",26801527,26801626,NA,NA,7.33358034295e-05,0.00550142473558,"1.0,0.98,1.0","0.96,0.946","SE","10","ANKRD54",19.1978255137225,14.1627691619637,21.587909317356,18.6647521731736,19.778027168535,19.8168290014174,11.3135987768329,NA,"Macaca_fascicularis","dog","GSE125483"
"1619","ENSCAFG00000023616","-","SURF1","chr9",49790010,49790091,NA,NA,0.00562516851132,0.0209324452482,"0.18,1.0,1.0","1.0,1.0","RI","9","SURF1",41.012687968775,40.3447124363491,40.837820265012,33.6122400048038,43.5301899223379,38.4875827461969,27.958300786229,NA,"Macaca_fascicularis","dog","GSE125483"
"1620","ENSCAFG00000023734","-","CCDC136","chr14",7831948,7832242,NA,NA,0.000509989737329,0.0227878132463,"1.0,1.0,1.0","0.027,1.0","SE","14","CCDC136",1.16809803936605,2.29780047699386,1.14803327837423,1.00856815107362,0.887369380112474,1.1082331562713,1.06172328570211,NA,"Macaca_fascicularis","dog","GSE125483"
"1621","ENSCAFG00000023754","-",NA,"chr2",68823446,68824477,NA,NA,0.000303798476234,0.0160207073675,"1.0,1.0,1.0","0.0,1.0","SE","2","ENSCAFG00000023754",0.578443402736466,0.35607853420583,0.509711010113028,0.503405629982153,0.507161556216538,0.530520014277216,0.287746696807456,NA,"Macaca_fascicularis","dog","GSE125483"
"1622","ENSCAFG00000023874","+","RGS11","chr6",40226687,40227428,NA,NA,0.000519109740932,0.00813704518911,"0.845,0.783,0.85","0.537,0.724","A3SS","6","RGS11",12.9295677738095,8.33899148644689,12.5850403805861,10.9188443012821,10.4488795472527,12.1444841518926,6.26262367789986,NA,"Macaca_fascicularis","dog","GSE125483"
"1623","ENSCAFG00000023874","+","RGS11","chr6",40226794,40227428,NA,NA,6.20944759893e-05,0.000515216327803,"0.271,0.252,0.309","0.023,0.3","RI","6","RGS11",12.9295677738095,8.33899148644689,12.5850403805861,10.9188443012821,10.4488795472527,12.1444841518926,6.26262367789986,NA,"Macaca_fascicularis","dog","GSE125483"
"1624","ENSCAFG00000023898","-","MAP7D1","chr15",6049944,6050040,NA,NA,7.93251233766e-06,8.85556831877e-05,"0.041,0.033,0.031","0.0,0.014","RI","15","MAP7D1",26.1628667377261,43.0705527196382,38.8907260788114,36.0876050226098,56.6609901014212,33.7137326130491,33.2438476070198,NA,"Macaca_fascicularis","dog","GSE125483"
"1625","ENSCAFG00000024064","+","UNC13A","chr20",45229287,45229362,NA,NA,0.000786327086969,0.0113851738414,"1.0,0.593,1.0","0.089,1.0","A3SS","20","UNC13A",0.124866024653313,1.06843584992296,0.413341485978428,0.449671027118644,0.087232593220339,0.329292845916795,0.3852228143811,NA,"Macaca_fascicularis","dog","GSE125483"
"1626","ENSCAFG00000024171","-","SPINK2","chr13",48963775,48963828,NA,NA,0.000821598146651,0.0324147855459,"0.977,1.0,1.0","0.942,0.9","SE","13","SPINK2",6.03995000693241,4.738391805026,6.66867412651646,4.29435123570191,6.16395547227036,5.66765845638359,3.63411575909879,NA,"Macaca_fascicularis","dog","GSE125483"
"1627","ENSCAFG00000024189","+","SERPINF1","chr9",45895508,45895779,NA,NA,0.00105623222609,0.038604038632,"0.036,0.026,0.023","0.01,0.017","SE","9","SERPINF1",96.0709717085682,65.4595280704622,64.7437804768884,59.7373177863585,97.822009591319,73.5173566572717,54.4271792205937,NA,"Macaca_fascicularis","dog","GSE125483"
"1628","ENSCAFG00000024198","+",NA,"chr1",103118533,103119231,NA,NA,0.0002727692523,0.00534457253725,"1.0,1.0,1.0","0.03,1.0","A3SS","1","ENSCAFG00000024198",0.267200049816252,1.05317886320947,0.354466257247856,0.323019736218865,0.39248282278481,0.314895347760991,0.48188722866476,NA,"Macaca_fascicularis","dog","GSE125483"
"1629","ENSCAFG00000024219","-",NA,"chr1",703694,704426,NA,NA,0.00286092711913,0.0118689814267,"0.061,0.063,0.035","0.0,0.081","RI","1","ENSCAFG00000024219",21.8300185091694,20.7462503700108,23.8309970447681,21.5562243263215,22.1412976192017,22.405746626753,14.2958493297375,NA,"Macaca_fascicularis","dog","GSE125483"
