"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474231","FPKM.SRR8474260","FPKM.SRR8474271","FPKM.SRR8474282","FPKM.SRR8474293","..files.colon_mean_female","..files.colon_mean_male","Remark","Organism","Tissue","GEO_accession"
"2237","ENSCAFG00000016369","-","ATP6V1D","chr8",41335204,41335271,41335859,41335963,9.66853379536e-06,0.000359116969542,"0.225,0.0,0.209","0.238,0.221","MXE","8","ATP6V1D",45.22861735623,35.0530288099042,36.9628792124601,44.4281824329073,38.8028776325879,41.5699428663472,25.2552522816827,NA,"dog","colon","GSE125483"
"2238","ENSCAFG00000016378","-","CD6","chr18",55305819,55306122,NA,NA,0.00146890172011,0.0218974113565,"1.0,0.798,0.869","1.0,1.0","SE","18","CD6",5.432526,3.65081,9.316348,3.359563,6.209167,4.147633,5.17517166666667,NA,"dog","colon","GSE125483"
"2239","ENSCAFG00000016379","+","IQCE","chr6",14544058,14544193,NA,NA,0.000345307575205,0.00736011658917,"0.944,0.841,0.913","1.0,1.0","SE","6","IQCE",2.31768920939597,2.07521051431767,2.41528107337808,1.92460773266219,1.34062265234899,2.10583581879194,1.25196790857569,NA,"dog","colon","GSE125483"
"2240","ENSCAFG00000016379","+","IQCE","chr6",14540103,14540149,NA,NA,0.000188131820211,0.00461400971401,"0.664,0.84,0.879","1.0,1.0","SE","6","IQCE",2.31768920939597,2.07521051431767,2.41528107337808,1.92460773266219,1.34062265234899,2.10583581879194,1.25196790857569,NA,"dog","colon","GSE125483"
"2241","ENSCAFG00000016379","+","IQCE","chr6",14575201,14575302,NA,NA,0.000542735439255,0.0103226676402,"1.0,0.778,0.908","1.0,1.0","SE","6","IQCE",2.31768920939597,2.07521051431767,2.41528107337808,1.92460773266219,1.34062265234899,2.10583581879194,1.25196790857569,NA,"dog","colon","GSE125483"
"2242","ENSCAFG00000016379","+","IQCE","chr6",14538692,14538740,14540103,14540149,1.81749860071e-05,0.000583015784903,"0.496,0.322,0.098","0.0,0.0","MXE","6","IQCE",2.31768920939597,2.07521051431767,2.41528107337808,1.92460773266219,1.34062265234899,2.10583581879194,1.25196790857569,NA,"dog","colon","GSE125483"
"2243","ENSCAFG00000016385","-","ADGRE5","chr20",48206654,48206846,NA,NA,0.00012245257421,0.00328000567212,"0.979,0.932,0.931","1.0,1.0","SE","20","ADGRE5",44.9673766048683,39.0699843437813,24.9109156048683,32.7974165735245,8.43429013037679,38.9449258407247,11.115068578415,NA,"dog","colon","GSE125483"
"2244","ENSCAFG00000016385","-","ADGRE5","chr20",48206654,48206846,NA,NA,2.32054911953e-08,2.18527808549e-06,"0.901,0.759,0.883","1.0,1.0","SE","20","ADGRE5",44.9673766048683,39.0699843437813,24.9109156048683,32.7974165735245,8.43429013037679,38.9449258407247,11.115068578415,NA,"dog","colon","GSE125483"
"2245","ENSCAFG00000016385","-","ADGRE5","chr20",48207882,48208059,NA,NA,1.9475517743e-07,1.44209539189e-05,"0.932,0.894,0.931","1.0,1.0","SE","20","ADGRE5",44.9673766048683,39.0699843437813,24.9109156048683,32.7974165735245,8.43429013037679,38.9449258407247,11.115068578415,NA,"dog","colon","GSE125483"
"2246","ENSCAFG00000016397","-","VPS13D","chr2",84090064,84090245,NA,NA,0.00403190821861,0.048281073737,"1.0,1.0,1.0","0.612,1.0","SE","2","VPS13D",7.56439724120859,8.92649429908992,13.2067157241354,4.98063180458682,12.2810913689115,7.15717444829511,8.4959356976823,NA,"dog","colon","GSE125483"
"2247","ENSCAFG00000016410","+","PLEKHH1","chr8",41544858,41545041,NA,NA,0.00110849223318,0.0176230703448,"1.0,0.737,1.0","1.0,1.0","SE","8","PLEKHH1",1.75075302347842,2.04711952681958,1.83409790933719,1.99705817446271,0.505412260249232,1.93164357492024,0.779836723195474,NA,"dog","colon","GSE125483"
"2248","ENSCAFG00000016442","-","RDH11","chr8",41619501,41619686,41620922,41620984,5.02270405434e-06,0.000219171403585,"0.619,0.989,0.616","0.539,0.542","MXE","8","RDH11",16.009606534232,21.8565462830791,26.6580088130543,20.516658310039,32.3301028045406,19.46093704245,19.6627038725316,NA,"dog","colon","GSE125483"
"2249","ENSCAFG00000016444","-","FGD1","chrX",46199281,46199312,NA,NA,0.000343915524063,0.00733623115142,"0.549,0.964,0.635","1.0,1.0","SE","X","FGD1",2.69784754408298,1.88022918316832,1.10681954384724,2.02946935737859,0.705716779113626,2.2025153615433,0.604178774320289,NA,"dog","colon","GSE125483"
"2250","ENSCAFG00000016453","+","ADGRL1","chr20",48375127,48375298,NA,NA,0.000737159708008,0.0130047098096,"0.95,0.888,0.973","1.0,1.0","SE","20","ADGRL1",19.5288863035202,15.8483335639825,9.09650372684696,15.8829616381629,1.57791895739538,17.0867271685552,3.55814089474745,NA,"dog","colon","GSE125483"
"2251","ENSCAFG00000016465","-","MAGED2","chrX",46502854,46503104,NA,NA,0.000296436679298,0.00203017567492,"1.0,0.574,1.0","1.0,1.0","RI","X","MAGED2",45.439958626099,68.2405217191115,51.343288383156,43.2952916196205,60.1836659000463,52.3252573216103,37.1756514277341,NA,"dog","colon","GSE125483"
"2252","ENSCAFG00000016468","+","SEPSECS","chr3",85076621,85076775,NA,NA,2.04185654986e-05,0.00076966885597,"1.0,0.86,0.935","1.0,1.0","SE","3","SEPSECS",8.789532,9.811214,15.831683,8.53311,12.52873,9.04461866666667,9.453471,NA,"dog","colon","GSE125483"
"2253","ENSCAFG00000016468","+","SEPSECS","chr3",85073940,85074099,85080080,85080183,0.00352006149869,0.0336998135727,"0.346,0.039,0.354","0.413,0.355","MXE","3","SEPSECS",8.789532,9.811214,15.831683,8.53311,12.52873,9.04461866666667,9.453471,NA,"dog","colon","GSE125483"
"2254","ENSCAFG00000016484","+","ARHGEF11","chr7",41095404,41095497,NA,NA,1.66533453694e-15,5.92223638551e-13,"0.823,0.591,0.841","0.348,0.289","SE","7","ARHGEF11",31.3319682438593,31.3755583558933,48.4387920183778,33.8043916246687,27.4768571995052,32.1706394081404,25.305216405961,NA,"dog","colon","GSE125483"
"2255","ENSCAFG00000016515","-","PEAR1","chr7",41113380,41113469,41113674,41113887,0.000124149426074,0.00266651376002,"0.422,0.293,0.362","0.521,0.548","MXE","7","PEAR1",10.7357680354949,9.60004193583618,6.8436951774744,9.10409935767918,3.17721025802048,9.81330310967009,3.34030181183163,NA,"dog","colon","GSE125483"
"2256","ENSCAFG00000016531","+","ADGRA3","chr3",87367592,87367664,87373255,87373327,0.000834645543456,0.0115494369319,"0.393,0.297,0.343","0.583,0.556","MXE","3","ADGRA3",9.06323152479844,6.69421428927437,5.7431639799658,8.93775332054728,5.48380844392866,8.23173304487336,3.74232414129815,NA,"dog","colon","GSE125483"
"2257","ENSCAFG00000016534","-","ACTN1","chr8",42718091,42718157,NA,NA,0.000222859772906,0.00522116793593,"0.924,0.886,0.962","0.834,0.381","SE","8","ACTN1",182.842961008158,234.133984992057,86.7062616603693,262.822654645556,10.3531642586947,226.599866881924,32.3531419730213,NA,"dog","colon","GSE125483"
"2258","ENSCAFG00000016534","-","ACTN1","chr8",42718618,42718699,NA,NA,5.61946711386e-10,8.03583797282e-08,"0.031,0.022,0.014","0.083,0.424","SE","8","ACTN1",182.842961008158,234.133984992057,86.7062616603693,262.822654645556,10.3531642586947,226.599866881924,32.3531419730213,NA,"dog","colon","GSE125483"
"2259","ENSCAFG00000016534","-","ACTN1","chr8",42718091,42718157,42718618,42718699,8.47807247406e-07,4.55235630672e-05,"0.047,0.047,0.022","0.113,0.51","MXE","8","ACTN1",182.842961008158,234.133984992057,86.7062616603693,262.822654645556,10.3531642586947,226.599866881924,32.3531419730213,NA,"dog","colon","GSE125483"
"2260","ENSCAFG00000016544","-","PACRGL","chr3",88910248,88910316,NA,NA,0.000841505635276,0.0143581899019,"1.0,0.878,1.0","1.0,1.0","SE","3","PACRGL",5.97652210209663,5.06529922698268,6.58906594165907,4.50183541795807,5.08918735095716,5.18121891567913,3.89275109753874,NA,"dog","colon","GSE125483"
"2261","ENSCAFG00000016558","+","MTHFR","chr2",84451857,84452051,NA,NA,1.03479105618e-07,8.17757247818e-06,"0.832,0.593,0.532","1.0,1.0","SE","2","MTHFR",5.84619952426551,3.98345732927095,4.28540344896627,4.05131390032644,2.67701431425462,4.62699025128763,2.32080592107363,NA,"dog","colon","GSE125483"
"2262","ENSCAFG00000016586","-","SLTM","chr30",23876254,23876200,NA,NA,0.000141028018195,0.00242568191295,"0.38,0.379,0.523","0.622,1.0","A3SS","30","SLTM",24.1873606161393,21.3098125692911,30.4960776671572,21.2110067888153,18.3490918444935,22.2360599914152,16.2817231705502,NA,"dog","colon","GSE125483"
"2263","ENSCAFG00000016589","+","SRSF5","chr8",43516501,43517036,NA,NA,0.00379836091223,0.0462216570801,"0.597,0.007,0.511","0.469,0.534","SE","8","SRSF5",119.623091705114,106.868196534276,144.82018218716,126.76885171926,80.0513919053319,117.753379986217,74.957191364164,NA,"dog","colon","GSE125483"
"2264","ENSCAFG00000016589","+","SRSF5","chr8",43514976,43515029,NA,NA,0.000129580486073,0.0034301388806,"0.397,0.156,0.388","0.184,0.088","SE","8","SRSF5",119.623091705114,106.868196534276,144.82018218716,126.76885171926,80.0513919053319,117.753379986217,74.957191364164,NA,"dog","colon","GSE125483"
"2265","ENSCAFG00000016601","-","MLLT6","chr9",23511083,23511433,NA,NA,0.000775518242956,0.0135487598916,"0.97,0.851,0.875","0.984,0.96","SE","9","MLLT6",16.493053,17.749138,26.408819,11.520573,12.048442,15.2542546666667,12.819087,NA,"dog","colon","GSE125483"
"2266","ENSCAFG00000016630","-","PRR14","chr6",17516411,17516535,NA,NA,0.00119960764353,0.00645856832468,"0.23,0.005,0.199","0.57,0.181","RI","6","PRR14",19.2057396950092,18.0406087504621,24.0982797523105,18.9545138761553,15.6336152698706,18.7336207738755,13.2439650073937,NA,"dog","colon","GSE125483"
"2267","ENSCAFG00000016630","-","PRR14","chr6",17516607,17516411,NA,NA,0.00331727920661,0.0289420591649,"0.155,0.228,0.33","0.615,0.386","A3SS","6","PRR14",19.2057396950092,18.0406087504621,24.0982797523105,18.9545138761553,15.6336152698706,18.7336207738755,13.2439650073937,NA,"dog","colon","GSE125483"
"2268","ENSCAFG00000016633","+","HEPH","chrX",51100552,51101055,NA,NA,6.52944120993e-09,6.97514654469e-07,"0.808,0.576,0.936","0.98,0.964","SE","X","HEPH",4.4906474871745,15.9632792030703,56.8979218845705,7.32783010959969,86.9698267559269,9.26058559994816,47.9559162134991,NA,"dog","colon","GSE125483"
"2269","ENSCAFG00000016634","-","FBRS","chr6",17501122,17501243,NA,NA,0.000742553614352,0.0130701578018,"0.795,0.069,0.869","1.0,0.928","SE","6","FBRS",16.7483580603516,15.1180668021517,20.4042028055628,16.599467091577,13.8564402002099,16.1552973180268,11.4202143352576,NA,"dog","colon","GSE125483"
"2270","ENSCAFG00000016638","-","TSPAN17","chr4",36689341,36689512,NA,NA,3.5241811801e-06,0.000171001875681,"1.0,0.906,0.962","0.978,1.0","SE","4","TSPAN17",13.840835,20.323093,28.780853,10.583899,23.17333,14.9159423333333,17.318061,NA,"dog","colon","GSE125483"
"2271","ENSCAFG00000016640","-",NA,"chr6",17452771,17453059,NA,NA,8.63666416273e-06,0.000371101943285,"0.794,0.719,0.904","0.978,0.966","SE","6","ENSCAFG00000016640",12.375894,6.183346,21.450945724131,4.45046794726328,11.5380420906912,7.66990264908776,10.9963292716074,NA,"dog","colon","GSE125483"
"2272","ENSCAFG00000016653","-","PHKG2","chr6",17423302,17423357,NA,NA,4.92633001059e-07,3.17009336181e-05,"0.837,0.937,0.916","0.983,1.0","SE","6","PHKG2",25.722725,28.37678,41.906708,26.083611,34.560959,26.7277053333333,25.4892223333333,NA,"dog","colon","GSE125483"
"2273","ENSCAFG00000016673","+","RNF44","chr4",36797230,36797417,NA,NA,0.00284959930155,0.0370091880456,"0.862,0.848,1.0","0.96,1.0","SE","4","RNF44",6.7923566438152,6.00298188673622,9.72100806259314,5.92228216691505,3.447889585693,6.23920689915549,4.38963254942871,NA,"dog","colon","GSE125483"
"2274","ENSCAFG00000016690","-","ICE2","chr30",25286130,25286290,NA,NA,0.0023410738315,0.0318270636036,"0.734,0.868,1.0","1.0,1.0","SE","30","ICE2",5.99254999868282,5.3508578345627,4.84898,6.50670524762908,3.775914,5.95003769362487,2.87496466666667,NA,"dog","colon","GSE125483"
"2275","ENSCAFG00000016701","-","IDUA","chr3",91523326,91523448,NA,NA,0.00324096350752,0.0408933336684,"0.677,0.831,0.85","0.936,0.908","SE","3","IDUA",14.0352579128681,13.3845636228318,11.6330949883017,12.914475699879,10.0538736990722,13.444765745193,7.22898956245797,NA,"dog","colon","GSE125483"
"2276","ENSCAFG00000016701","-","IDUA","chr3",91523913,91524130,NA,NA,3.94071687229e-05,0.00132469844412,"0.929,0.648,0.731","0.886,1.0","SE","3","IDUA",14.0352579128681,13.3845636228318,11.6330949883017,12.914475699879,10.0538736990722,13.444765745193,7.22898956245797,NA,"dog","colon","GSE125483"
"2277","ENSCAFG00000016701","-","IDUA","chr3",91523448,91523556,NA,NA,0.00225680905852,0.0110236442474,"0.173,0.0,0.593","0.917,0.348","RI","3","IDUA",14.0352579128681,13.3845636228318,11.6330949883017,12.914475699879,10.0538736990722,13.444765745193,7.22898956245797,NA,"dog","colon","GSE125483"
"2278","ENSCAFG00000016701","-","IDUA","chr3",91523769,91523913,NA,NA,1.44694402782e-06,1.70149899568e-05,"0.132,0.0,0.156","0.186,0.243","RI","3","IDUA",14.0352579128681,13.3845636228318,11.6330949883017,12.914475699879,10.0538736990722,13.444765745193,7.22898956245797,NA,"dog","colon","GSE125483"
"2279","ENSCAFG00000016701","-","IDUA","chr3",91524130,91523769,NA,NA,0.000337181615242,0.00451074071946,"0.888,0.44,0.625","0.828,1.0","A3SS","3","IDUA",14.0352579128681,13.3845636228318,11.6330949883017,12.914475699879,10.0538736990722,13.444765745193,7.22898956245797,NA,"dog","colon","GSE125483"
"2280","ENSCAFG00000016704","+","KIAA1191","chr4",36976566,36976691,NA,NA,0.00418745308964,0.0497032475422,"0.984,0.962,0.97","0.99,0.981","SE","4","KIAA1191",58.2237333938731,76.0773769606127,107.32845166302,51.5061230153173,83.1108266630197,61.935744456601,63.4797594420132,NA,"dog","colon","GSE125483"
"2281","ENSCAFG00000016704","+","KIAA1191","chr4",36967569,36967677,36970417,36970596,0.00256266451729,0.0268211074479,"0.45,0.958,0.547","0.431,0.455","MXE","4","KIAA1191",58.2237333938731,76.0773769606127,107.32845166302,51.5061230153173,83.1108266630197,61.935744456601,63.4797594420132,NA,"dog","colon","GSE125483"
"2282","ENSCAFG00000016708","+","DGKQ","chr3",91547787,91547964,NA,NA,0.000330570894226,0.00220960545088,"0.096,0.0,0.067","0.07,0.061","RI","3","DGKQ",22.0938970649861,25.2818895827937,62.2302258721092,19.421256956753,38.3911717227105,22.2656812015109,33.5404658649399,NA,"dog","colon","GSE125483"
"2283","ENSCAFG00000016708","+","DGKQ","chr3",91548488,91548578,NA,NA,2.45292564038e-10,7.41717991258e-09,"0.057,0.0,0.095","0.117,0.073","RI","3","DGKQ",22.0938970649861,25.2818895827937,62.2302258721092,19.421256956753,38.3911717227105,22.2656812015109,33.5404658649399,NA,"dog","colon","GSE125483"
"2284","ENSCAFG00000016719","-","SFXN1","chr4",37493663,37493736,NA,NA,0,0,"0.11,0.119,0.335","0.024,0.0","SE","4","SFXN1",8.17857142808913,11.1211615408508,27.2062998501013,11.9436397494936,37.9804902012154,10.4144575728112,21.7289300171056,NA,"dog","colon","GSE125483"
"2285","ENSCAFG00000016732","+","SIPA1L1","chr8",45211412,45211475,NA,NA,6.06222059996e-07,3.77519898975e-05,"0.156,0.08,0.226","0.035,0.0","SE","8","SIPA1L1",10.506456248286,10.892331993144,9.89159503721841,10.4372568516161,5.34161725269344,10.6120150310154,5.07773742997062,NA,"dog","colon","GSE125483"
"2286","ENSCAFG00000016743","+","GAK","chr3",91591577,91591720,NA,NA,8.43676839501e-09,8.80388183058e-07,"0.738,0.842,0.789","0.936,0.983","SE","3","GAK",22.1106612071648,31.8857940493939,53.5691614892347,22.2628866922381,45.3416392815271,25.4197806495989,32.9702669235873,NA,"dog","colon","GSE125483"
"2287","ENSCAFG00000016743","+","GAK","chr3",91588291,91588325,NA,NA,9.60491317592e-08,5.7821577319e-06,"0.0,0.036,0.127","0.143,0.228","A3SS","3","GAK",22.1106612071648,31.8857940493939,53.5691614892347,22.2628866922381,45.3416392815271,25.4197806495989,32.9702669235873,NA,"dog","colon","GSE125483"
"2288","ENSCAFG00000016750","-","RRNAD1","chr7",41252973,41253455,NA,NA,0.000210226962957,0.00502065446411,"1.0,0.636,1.0","1.0,1.0","SE","7","RRNAD1",13.9787855976155,15.5692213487332,15.0294373944362,14.9550840620964,10.6422078986587,14.8343636694817,8.5572150976983,NA,"dog","colon","GSE125483"
"2289","ENSCAFG00000016770","-","HSD3B7","chr6",17222576,17222732,NA,NA,4.51973902749e-10,6.6313952324e-08,"0.929,0.865,0.887","1.0,1.0","SE","6","HSD3B7",14.626444,17.829241,23.044584,13.529328,25.968342,15.3283376666667,16.337642,NA,"dog","colon","GSE125483"
"2290","ENSCAFG00000016771","+","CASZ1","chr2",85215071,85215371,NA,NA,0.000217400775201,0.00513160764311,"0.044,0.007,0.03","0.109,0.033","SE","2","CASZ1",7.57910615377778,7.474097708,9.57861595944444,6.65964700644444,3.68194893944444,7.23761695607407,4.42018829962963,NA,"dog","colon","GSE125483"
"2291","ENSCAFG00000016788","+","GPATCH4","chr7",41363585,41363672,NA,NA,2.08522750978e-05,0.000783830930554,"0.771,0.929,0.825","1.0,1.0","SE","7","GPATCH4",6.77835001587302,8.18372939087302,8.31507308730159,5.82921980357143,3.95616765079365,6.93043307010582,4.09041357936508,NA,"dog","colon","GSE125483"
"2292","ENSCAFG00000016806","+","MEF2D","chr7",41464309,41464330,NA,NA,0.000563695977156,0.0106389742839,"0.0,0.441,0.78","0.071,0.0","SE","7","MEF2D",13.8680759288321,13.3184693722628,17.6456104854015,12.6968805729927,10.6220869653285,13.2944752913625,9.42256581691,NA,"dog","colon","GSE125483"
"2293","ENSCAFG00000016814","+","PNPO","chr9",24256842,24256971,NA,NA,2.45065593467e-05,0.000889045341561,"0.938,0.901,0.905","0.958,1.0","SE","9","PNPO",11.6923574391026,17.4833132764423,22.0689295072115,9.81926072115385,13.6629614551282,12.9983104788996,11.9106303207799,NA,"dog","colon","GSE125483"
"2294","ENSCAFG00000016814","+","PNPO","chr9",24255649,24255749,NA,NA,0.00174546098525,0.0250528805355,"0.513,0.631,0.425","0.682,0.787","SE","9","PNPO",11.6923574391026,17.4833132764423,22.0689295072115,9.81926072115385,13.6629614551282,12.9983104788996,11.9106303207799,NA,"dog","colon","GSE125483"
"2295","ENSCAFG00000016814","+","PNPO","chr9",24255649,24255749,24256564,24256618,8.664811324e-06,0.000329262830312,"0.17,0.01,0.113","0.128,0.204","MXE","9","PNPO",11.6923574391026,17.4833132764423,22.0689295072115,9.81926072115385,13.6629614551282,12.9983104788996,11.9106303207799,NA,"dog","colon","GSE125483"
"2296","ENSCAFG00000016817","+","KDM6B","chr5",32709591,32709687,NA,NA,0.0135570049549,0.0494752767032,"0.237,0.0,0.15","0.179,0.114","RI","5","KDM6B",7.93797103971119,7.95074196028881,11.4687521949458,6.41391849819495,7.38878073646209,7.43421049939832,6.2858443104693,NA,"dog","colon","GSE125483"
"2297","ENSCAFG00000016824","+","CYB5D1","chr5",32714439,32714516,NA,NA,5.93890060463e-08,5.04750524029e-06,"0.242,0.193,0.39","1.0,1.0","SE","5","CYB5D1",1.616942,1.838959,2.135803,1.55638,0.637412,1.67076033333333,0.924405,NA,"dog","colon","GSE125483"
"2298","ENSCAFG00000016832","-","CBX1","chr9",24361893,24361890,NA,NA,3.95782143122e-05,0.000916387885229,"1.0,0.0,0.324","1.0,1.0","A3SS","9","CBX1",22.7201976736453,14.1164736761084,14.6625895899015,20.9457951699507,7.69592728571429,19.2608221732348,7.4528389585386,NA,"dog","colon","GSE125483"
"2299","ENSCAFG00000016834","-","NUMB","chr8",46658926,46658959,NA,NA,7.59392548844e-14,2.16043183343e-11,"0.398,0.3,0.358","0.12,0.054","SE","8","NUMB",15.3420682376016,17.5899666207317,20.9725959981707,14.2770368993902,14.3514452123984,15.7363572525745,11.774680403523,NA,"dog","colon","GSE125483"
"2300","ENSCAFG00000016834","-","NUMB","chr8",46637980,46638055,46658926,46658959,0.00176255838448,0.0204390573224,"0.106,0.049,0.063","0.028,0.016","MXE","8","NUMB",15.3420682376016,17.5899666207317,20.9725959981707,14.2770368993902,14.3514452123984,15.7363572525745,11.774680403523,NA,"dog","colon","GSE125483"
"2301","ENSCAFG00000016834","-","NUMB","chr8",46623497,46623644,NA,NA,0,0,"0.038,0.201,0.13","0.569,0.68","SE","8","NUMB",15.3420682376016,17.5899666207317,20.9725959981707,14.2770368993902,14.3514452123984,15.7363572525745,11.774680403523,NA,"dog","colon","GSE125483"
"2302","ENSCAFG00000016835","+","GLMP","chr7",41588616,41588874,NA,NA,0.000365746769662,0.00765067911142,"1.0,0.908,1.0","1.0,1.0","SE","7","GLMP",32.469246,38.5672954362307,48.427589,26.261444,42.708279,32.4326618120769,30.3786226666667,NA,"dog","colon","GSE125483"
"2303","ENSCAFG00000016857","-","SEMA4A","chr7",41681834,41681985,NA,NA,0.00104537746254,0.0168576471838,"1.0,0.892,0.783","1.0,1.0","SE","7","SEMA4A",3.94335768135815,3.67470811883774,5.80007689846556,2.71238536728697,3.93947002546523,3.44348372249429,3.24651564131026,NA,"dog","colon","GSE125483"
"2304","ENSCAFG00000016866","-","RAB25","chr7",41755755,41755951,NA,NA,0.0011426012058,0.0180274855745,"1.0,0.947,1.0","1.0,1.0","SE","7","RAB25",12.361478,31.703745,32.012257,12.789884,35.563271,18.9517023333333,22.525176,NA,"dog","colon","GSE125483"
"2305","ENSCAFG00000016875","-","TTLL6","chr9",25019580,25019756,NA,NA,0.000818195840916,0.0140716388799,"1.0,0.718,1.0","1.0,1.0","SE","9","TTLL6",0.785518306393245,1.13748622436671,3.70125688299156,1.09504448250905,1.45595859589867,1.00601633775633,1.71907182629674,NA,"dog","colon","GSE125483"
"2306","ENSCAFG00000016876","+","ZNF410","chr8",47155139,47155280,NA,NA,9.49105621872e-07,5.52833569878e-05,"0.813,0.738,0.804","0.88,1.0","SE","8","ZNF410",13.4755549529318,13.1626497893897,15.7218267427204,13.1960165133626,13.0644985129637,13.2780737518947,9.5954417518947,NA,"dog","colon","GSE125483"
"2307","ENSCAFG00000016878","+","CALCOCO2","chr9",25071607,25071766,NA,NA,0.00038498283497,0.00793965908633,"1.0,0.004,1.0","1.0,1.0","SE","9","CALCOCO2",202.74379540667,149.009880476356,172.577212752613,190.272640639124,122.080794641613,180.675438840717,98.2193357980753,NA,"dog","colon","GSE125483"
"2308","ENSCAFG00000016880","+","ATP5MC1","chr9",25123876,25123924,25124666,25124744,6.22478013186e-05,0.00156889866589,"0.341,0.047,0.334","0.425,0.379","MXE","9","ATP5MC1",116.555982235172,217.120646840791,272.43957733923,156.127326343392,273.533466480749,163.267985139785,181.99101460666,NA,"dog","colon","GSE125483"
"2309","ENSCAFG00000016885","+","COQ6","chr8",47184287,47184418,NA,NA,0.000582715018673,0.0109292427548,"0.929,0.939,0.962","0.994,0.982","SE","8","COQ6",15.63502,21.128445,43.104027,16.598289,28.575594,17.7872513333333,23.893207,NA,"dog","colon","GSE125483"
"2310","ENSCAFG00000016885","+","COQ6","chr8",47188913,47189080,NA,NA,1.18727250253e-12,2.83968264831e-10,"0.762,0.931,0.881","0.978,1.0","SE","8","COQ6",15.63502,21.128445,43.104027,16.598289,28.575594,17.7872513333333,23.893207,NA,"dog","colon","GSE125483"
"2311","ENSCAFG00000016893","-","SNF8","chr9",25157827,25157966,NA,NA,0.000150321484747,0.00386325082812,"0.959,0.964,0.983","0.995,1.0","SE","9","SNF8",43.7990895353535,47.3255005434343,42.8051819252525,41.6112815676768,51.4775700626263,44.2452905488215,31.4275839959596,NA,"dog","colon","GSE125483"
"2312","ENSCAFG00000016895","-","TRAPPC1","chr5",32785739,32785810,NA,NA,0.000863530036677,0.0146335482315,"0.918,0.923,0.887","0.921,0.974","SE","5","TRAPPC1",47.256611,55.870956,56.182144,47.626564,58.423569,50.251377,38.2019043333333,NA,"dog","colon","GSE125483"
"2313","ENSCAFG00000016912","-","NPM1","chr4",40767260,40767380,40767941,40768021,1.85464797318e-05,0.000591094257259,"0.613,0.999,0.63","0.592,0.616","MXE","4","NPM1",256.104182933168,200.369751543317,162.514213798267,233.91647175495,146.555567904703,230.130135410478,103.023260567657,NA,"dog","colon","GSE125483"
"2314","ENSCAFG00000016923","-","ABCD4","chr8",47499414,47499554,NA,NA,3.53616469416e-05,0.00121130447641,"0.865,0.545,0.883","1.0,0.955","SE","8","ABCD4",6.45806853240202,5.24948425300737,6.35880709817617,5.11981827706636,8.48794563911525,5.60912368749192,4.94891757909714,NA,"dog","colon","GSE125483"
"2315","ENSCAFG00000016923","-","ABCD4","chr8",47491498,47491535,NA,NA,0.00159364511235,0.0233956797672,"0.813,0.872,0.979","1.0,0.966","SE","8","ABCD4",6.45806853240202,5.24948425300737,6.35880709817617,5.11981827706636,8.48794563911525,5.60912368749192,4.94891757909714,NA,"dog","colon","GSE125483"
"2316","ENSCAFG00000016938","-","MSTO1","chr7",42001495,42001627,NA,NA,0.000646589310866,0.0117917471692,"0.848,0.9,0.93","0.968,1.0","SE","7","MSTO1",7.38400848731786,8.61954380949811,8.56081421964382,6.66242828872099,5.11076378305451,7.55532686184565,4.55719266756611,NA,"dog","colon","GSE125483"
"2317","ENSCAFG00000016954","-","RUSC1","chr7",42235187,42235737,NA,NA,2.99250121477e-05,0.00105579321679,"0.808,0.479,0.788","0.892,0.919","SE","7","RUSC1",18.158112,15.412667,20.691963,17.327595,12.353807,16.9661246666667,11.0152566666667,NA,"dog","colon","GSE125483"
"2318","ENSCAFG00000016966","+","TPM1","chr30",27637442,27637568,27637770,27637896,4.75374950885e-05,0.00126019955266,"0.95,0.95,0.938","0.925,0.642","MXE","30","TPM1",1800.09889476597,1225.88194171478,700.987847722479,2245.92832814434,156.120015846805,1757.30305487503,285.702621189761,NA,"dog","colon","GSE125483"
"2319","ENSCAFG00000016966","+","TPM1","chr30",27655329,27655405,27655865,27655928,0.00280617044325,0.0287603360781,"0.475,0.5,0.468","0.426,0.244","MXE","30","TPM1",1800.09889476597,1225.88194171478,700.987847722479,2245.92832814434,156.120015846805,1757.30305487503,285.702621189761,NA,"dog","colon","GSE125483"
"2320","ENSCAFG00000016966","+","TPM1","chr30",27637770,27637896,NA,NA,2.44657274884e-07,1.72646270713e-05,"0.043,0.029,0.051","0.059,0.278","SE","30","TPM1",1800.09889476597,1225.88194171478,700.987847722479,2245.92832814434,156.120015846805,1757.30305487503,285.702621189761,NA,"dog","colon","GSE125483"
"2321","ENSCAFG00000016966","+","TPM1","chr30",27654822,27654898,NA,NA,1.70108371833e-12,3.92950338934e-10,"0.007,0.015,0.008","0.08,0.479","SE","30","TPM1",1800.09889476597,1225.88194171478,700.987847722479,2245.92832814434,156.120015846805,1757.30305487503,285.702621189761,NA,"dog","colon","GSE125483"
"2322","ENSCAFG00000016966","+","TPM1","chr30",27654822,27654898,NA,NA,1.91746618583e-12,4.35490408441e-10,"1.0,0.959,0.981","1.0,1.0","SE","30","TPM1",1800.09889476597,1225.88194171478,700.987847722479,2245.92832814434,156.120015846805,1757.30305487503,285.702621189761,NA,"dog","colon","GSE125483"
