"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474237","FPKM.SRR8474247","FPKM.SRR8474267","FPKM.SRR8474278","FPKM.SRR8474288","FPKM.SRR8474299","..files.spleen_mean_female","..files.spleen_mean_male","Remark","Organism","Tissue","GEO_accession"
"1591","ENSCAFG00000020330","-","ADGRL2","chr6",65637171,65637210,NA,NA,2.27310682499e-08,1.05852228386e-05,"0.097,0.125,0.0","0.475,0.454,0.521","SE","6","ADGRL2",5.31964867661523,7.0249323223673,6.77207159742242,9.31974860115313,4.37385428149907,4.28938225589283,5.48852485184557,6.87802105980442,NA,"dog","spleen","GSE125483"
"1592","ENSCAFG00000020363","+","ZDHHC1","chr5",82002321,82002480,NA,NA,0.000630716482546,0.0222997886794,"1.0,1.0,0.923","0.987,1.0,0.911","SE","5","ZDHHC1",16.5541720640539,15.3311841812052,9.53883613822166,7.11633833459756,12.3475420543616,18.2348053114201,12.8135167522124,13.5607759424076,NA,"dog","spleen","GSE125483"
"1593","ENSCAFG00000020365","-","LRRC36","chr5",82045567,82045760,NA,NA,2.74496855005e-05,0.002265171538,"1.0,1.0,0.35","0.212,0.402,0.257","SE","5","LRRC36",1.24880569755601,1.71616887135098,1.16613983367278,2.14816293618466,1.27972182382892,1.27384523557366,1.23155578501924,1.71272568103643,NA,"dog","spleen","GSE125483"
"1594","ENSCAFG00000020413","-","CDH5","chr5",82850767,82851439,NA,NA,4.85609986759e-05,0.00348437067705,"0.134,0.02,0.02","0.055,0.022,0.001","SE","5","CDH5",17.8831481664642,29.590740290644,35.3893609608748,21.12646283548,29.843382235966,22.6433398330498,27.7052971211017,24.4535143197246,NA,"dog","spleen","GSE125483"
"1595","ENSCAFG00000023057","+","MICALL2","chr6",15512929,15513266,NA,NA,1.55431223448e-15,1.9926282846e-13,"0.037,0.086,0.036","0.026,0.042,0.002","RI","6","MICALL2",15.0768568743689,20.7376178633799,10.2764965637066,6.68809152064152,8.33469475556875,24.0631539382239,11.2293493978814,17.1629544407484,NA,"dog","spleen","GSE125483"
"1596","ENSCAFG00000023063","-","APOL5","chr10",28506223,28506359,NA,NA,2.10368380382e-06,0.000366579424743,"0.977,0.9,0.971","0.917,0.947,0.87","SE","10","APOL5",42.2382001500696,54.4873696566852,37.8084227318942,45.0579651368384,39.2388747977019,40.4847655926184,39.7618325598886,46.676700128714,NA,"dog","spleen","GSE125483"
"1597","ENSCAFG00000023066","+","RHOA","chr20",39885665,39885796,NA,NA,6.23786688969e-10,5.2175300913e-07,"0.934,0.957,0.918","1.0,0.996,0.957","SE","20","RHOA",239.599075,216.108307,281.671173,318.853516,240.697128,271.493073,253.989125333333,268.818298666667,NA,"dog","spleen","GSE125483"
"1598","ENSCAFG00000023070","+","ACYP2","chr10",55176256,55176376,NA,NA,0.000667553932127,0.0232650492417,"0.035,0.022,0.005","0.01,0.0,0.006","SE","10","ACYP2",13.2794062593123,8.26332067191977,6.05438167406877,10.3161258159026,8.73411175716332,8.65449169484241,9.3559665635148,9.07797939422159,NA,"dog","spleen","GSE125483"
"1599","ENSCAFG00000023107","+","OAS2","chr26",10433849,10434120,NA,NA,0.000647298594307,0.02272142248,"1.0,0.979,0.992","0.981,0.953,0.942","SE","26","OAS2",51.1112511039125,49.1394406104333,48.0403767968027,61.57673431931,55.5402198161548,42.7234654068153,51.5639492389567,51.1465467788529,NA,"dog","spleen","GSE125483"
"1600","ENSCAFG00000023401","-","CYP4F22","chr20",46628457,46628602,NA,NA,0.000111809400901,0.00640551900465,"0.021,0.036,0.051","0.032,0.011,0.0","SE","20","CYP4F22",9.10820358522453,12.1739595736359,5.69763178625463,8.87043746982134,8.14318291485595,8.73729941976501,7.6496727621117,9.92723215440741,NA,"dog","spleen","GSE125483"
"1601","ENSCAFG00000023401","-","CYP4F22","chr20",46626727,46626872,NA,NA,0.00151646389665,0.0420004546589,"0.892,1.0,1.0","1.0,0.864,0.862","SE","20","CYP4F22",9.10820358522453,12.1739595736359,5.69763178625463,8.87043746982134,8.14318291485595,8.73729941976501,7.6496727621117,9.92723215440741,NA,"dog","spleen","GSE125483"
"1602","ENSCAFG00000023460","-","FBRSL1","chr26",543858,544073,NA,NA,0.000619948106652,0.021972131746,"1.0,0.872,0.73","0.643,0.77,0.394","SE","26","FBRSL1",5.68298172521073,8.30747659386973,7.60931969164751,2.32143030942529,6.89846353180077,8.96124432229885,6.73025498288634,6.53005040853129,NA,"dog","spleen","GSE125483"
"1603","ENSCAFG00000023460","-","FBRSL1","chr26",542234,542303,NA,NA,5.90635473863e-07,0.000139600619866,"1.0,1.0,0.979","0.955,0.865,0.902","SE","26","FBRSL1",5.68298172521073,8.30747659386973,7.60931969164751,2.32143030942529,6.89846353180077,8.96124432229885,6.73025498288634,6.53005040853129,NA,"dog","spleen","GSE125483"
"1604","ENSCAFG00000023460","-","FBRSL1","chr26",544955,545176,NA,NA,0.000388096985064,0.0159348376406,"1.0,1.0,1.0","1.0,1.0,0.671","SE","26","FBRSL1",5.68298172521073,8.30747659386973,7.60931969164751,2.32143030942529,6.89846353180077,8.96124432229885,6.73025498288634,6.53005040853129,NA,"dog","spleen","GSE125483"
"1605","ENSCAFG00000023460","-","FBRSL1","chr26",544955,545605,NA,NA,0.000238930831542,0.0111558215206,"1.0,1.0,1.0","1.0,1.0,0.673","SE","26","FBRSL1",5.68298172521073,8.30747659386973,7.60931969164751,2.32143030942529,6.89846353180077,8.96124432229885,6.73025498288634,6.53005040853129,NA,"dog","spleen","GSE125483"
"1606","ENSCAFG00000023549","-","AOPEP","chr1",71679876,71680021,NA,NA,0.000988683118968,0.0305958755896,"0.987,1.0,1.0","0.978,1.0,0.968","SE","1","AOPEP",10.6356032726394,13.53476870029,5.71827797808572,11.080343635514,13.4074332088302,15.1661215526909,9.92043815318511,13.260411296165,NA,"dog","spleen","GSE125483"
"1607","ENSCAFG00000023602","-",NA,"chr2",34769590,34769650,34769787,34769838,1.67783596769e-05,0.00111404265276,"1.0,0.152,1.0","0.264,0.0,0.0","MXE","2","ENSCAFG00000023602",15.0103755563771,11.2822525693161,11.955606676525,17.4319430055453,12.3082537116451,8.61947878003697,13.0914119815157,12.4445581182995,NA,"dog","spleen","GSE125483"
"1608","ENSCAFG00000023607","+","ZNF622","chr4",86942254,86943431,NA,NA,2.46805088469e-05,0.000996475544694,"1.0,1.0,1.0","0.902,0.904,0.797","A3SS","4","ZNF622",6.65130728009871,5.24237092790411,4.17449984452671,5.86187780803808,4.85613181015336,5.63439202309184,5.22731297825959,5.57954691967801,NA,"dog","spleen","GSE125483"
"1609","ENSCAFG00000023620","-",NA,"chr7",27695998,27696161,NA,NA,3.45759373355e-08,1.51076203805e-05,"1.0,1.0,0.939","0.76,0.912,0.82","SE","7","ENSCAFG00000023620",12.240396,15.39764,10.880408,17.286465,25.72603,24.558676,16.282278,19.080927,NA,"dog","spleen","GSE125483"
"1610","ENSCAFG00000023620","-",NA,"chr7",27690047,27690403,NA,NA,5.44893802378e-05,0.0037622089775,"1.0,0.917,0.968","0.918,0.918,0.845","SE","7","ENSCAFG00000023620",12.240396,15.39764,10.880408,17.286465,25.72603,24.558676,16.282278,19.080927,NA,"dog","spleen","GSE125483"
"1611","ENSCAFG00000023735","-",NA,"chr38",23436949,23437040,23454905,23454996,7.59306373332e-09,3.2188749411e-06,"0.876,0.947,0.981","0.983,0.971,1.0","MXE","38","ENSCAFG00000023735",12.1986516685124,20.5491612842377,22.7570267109635,20.338384015873,15.3724158043559,15.2217899900332,16.7760313946106,18.7031117633813,NA,"dog","spleen","GSE125483"
"1612","ENSCAFG00000023898","-","MAP7D1","chr15",6049944,6050040,NA,NA,4.54416106546e-05,0.000680356534087,"0.036,0.022,0.013","0.029,0.015,0.001","RI","15","MAP7D1",85.0344807018734,102.37749361854,71.0197927235142,35.8282281111111,69.4263491466408,145.393233543605,75.1602075240095,94.5329850910854,NA,"dog","spleen","GSE125483"
"1613","ENSCAFG00000023949","+","NIPSNAP3B","chr11",60718537,60718748,60749312,60749523,0.00242327525357,0.0371996376669,"0.807,0.751,0.864","0.797,0.666,0.586","MXE","11","NIPSNAP3B",21.7063261990399,18.530899038774,18.084198189808,29.0186464320532,17.5467798161004,15.9364835365583,19.1124347349828,21.1620096691285,NA,"dog","spleen","GSE125483"
"1614","ENSCAFG00000024175","+","NHSL2","chrX",56185003,56185159,56188175,56188303,0.000280937981791,0.00837485027237,"0.637,0.543,0.637","0.358,0.0,0.0","MXE","X","NHSL2",2.17605673530106,3.21588163990555,2.6707104609209,3.28059207792208,2.79903257497048,2.08842412066116,2.54859992373081,2.8616326128296,NA,"dog","spleen","GSE125483"
"1615","ENSCAFG00000024175","+","NHSL2","chrX",56185003,56185159,56188175,56188303,0.000687793571806,0.0156068008559,"0.637,0.5,0.637","0.358,0.0,0.0","MXE","X","NHSL2",2.17605673530106,3.21588163990555,2.6707104609209,3.28059207792208,2.79903257497048,2.08842412066116,2.54859992373081,2.8616326128296,NA,"dog","spleen","GSE125483"
"1616","ENSCAFG00000024187","+","DPEP2","chr5",81508260,81508330,NA,NA,0.000181158967188,0.00906385363227,"1.0,0.921,1.0","0.827,0.335,0.832","SE","5","DPEP2",1.957338,3.87412,1.843984,0.976617,1.248271,2.241611,1.68319766666667,2.364116,NA,"dog","spleen","GSE125483"
"1617","ENSCAFG00000024373","-","RPP38","chr2",21613394,21613575,NA,NA,0.000242207065315,0.0112193225271,"0.122,0.048,0.155","0.104,0.11,0.007","SE","2","RPP38",24.483395,19.718895,12.331725,18.354418,19.467234,18.98807,18.7607846666667,19.020461,NA,"dog","spleen","GSE125483"
"1618","ENSCAFG00000024818","-","RACK1","chr11",429753,429749,NA,NA,0.000390337645,0.00829981097789,"1.0,1.0,1.0","1.0,1.0,0.001","A5SS","11","RACK1",739.376196034905,474.229484441519,432.182055767912,496.040542554195,478.02682400245,489.002550200245,549.861691935089,486.424192398653,NA,"dog","spleen","GSE125483"
"1619","ENSCAFG00000024901","-","ZSCAN12","chr35",25530485,25530633,NA,NA,0.000319921855589,0.0139835020495,"1.0,1.0,1.0","1.0,0.808,0.689","SE","35","ZSCAN12",2.78477777161501,2.55526523599782,2.56638647389886,4.76730154948342,2.92586230261011,1.94344082517673,2.75900884937466,3.08866920355266,NA,"dog","spleen","GSE125483"
"1620","ENSCAFG00000024981","+","TMEM38B","chr11",61521495,61521646,61525882,61526039,0.0026076810613,0.0385279633481,"0.188,0.112,0.104","0.022,0.016,0.09","MXE","11","TMEM38B",6.92958356749311,6.97660042240588,6.51428888705234,10.6637543810836,6.71633620752984,7.90226750596878,6.7200695540251,8.51420743648609,NA,"dog","spleen","GSE125483"
"1621","ENSCAFG00000025113","-","CLEC12A","chr27",36045648,36045837,NA,NA,0.000240165004707,0.011160048433,"0.987,0.951,1.0","1.0,0.806,0.924","SE","27","CLEC12A",31.900322,18.946898,37.811699,41.459835,18.44512,16.04212,29.3857136666667,25.482951,NA,"dog","spleen","GSE125483"
"1622","ENSCAFG00000025281","+","CD1A8","chrJH374180.1",3193,3472,NA,NA,2.98591919912e-06,0.000480290025023,"1.0,0.826,1.0","1.0,0.968,1.0","SE","JH374180.1","CD1A8",1.5734421439528,7.42971403657817,17.0137870306785,9.08246655457227,5.6095724159292,6.46203984660767,8.06560053018683,7.6580734792527,NA,"dog","spleen","GSE125483"
"1623","ENSCAFG00000025287","-","GZMB","chr8",4491917,4492053,4509949,4510085,0.000375375446337,0.010292010372,"0.948,1.0,0.984","1.0,1.0,1.0","MXE","8","GZMB",9.17705071661362,3.51586368453215,3.24324905830681,3.3013743060471,1.79353014856779,3.08928330031827,4.73794330782941,3.30217376363251,NA,"dog","spleen","GSE125483"
"1624","ENSCAFG00000025296","-","CLEC1B","chr27",35933936,35934037,NA,NA,0.000569299921836,0.0205756237182,"0.775,0.97,0.698","0.82,1.0,1.0","SE","27","CLEC1B",3.60576864988251,2.35773070426318,5.10185533870426,4.86120831822759,4.31571963209131,2.14603012890232,4.34111454022603,3.1216563837977,NA,"dog","spleen","GSE125483"
"1625","ENSCAFG00000025384","+","PML","chr30",37265914,37266067,NA,NA,3.91150228907e-06,0.00057033619106,"0.187,0.175,0.117","0.091,0.146,0.089","SE","30","PML",19.6573331179477,25.8260159017418,20.9608451056418,8.79384674422567,20.1805614558879,24.2078922703521,20.2662465598258,19.6092516387732,NA,"dog","spleen","GSE125483"
"1626","ENSCAFG00000025390","-","SLC22A17","chr8",3595714,3595986,3596146,3596252,0.00119513488425,0.0223267401597,"0.6,0.661,0.605","0.573,0.656,0.983","MXE","8","SLC22A17",18.082827,20.004986,15.332561,10.671457,13.889915,25.280008,15.7684343333333,18.6521503333333,NA,"dog","spleen","GSE125483"
"1627","ENSCAFG00000025406","-",NA,"chr15",2481606,2481940,NA,NA,0.00439645319265,0.0260937638564,"0.05,0.061,0.071","0.07,0.071,0.002","RI","15","ENSCAFG00000025406",6.39294743904675,6.76216533730522,6.03890410082493,8.08783919706691,4.93287168194317,6.56427514573785,5.78824107393828,7.13809322670333,NA,"dog","spleen","GSE125483"
"1628","ENSCAFG00000025460","+","TRIM65","chr9",4716736,4716911,NA,NA,1.13307789262e-06,0.000235254292954,"1.0,1.0,1.0","0.867,0.864,0.811","SE","9","TRIM65",10.246082,14.655828,10.1734519141728,7.912263,11.0390051818182,11.3290036188594,10.4861796986637,11.2990315396198,NA,"dog","spleen","GSE125483"
"1629","ENSCAFG00000025460","+","TRIM65","chr9",4717045,4717111,NA,NA,0.000293590317097,0.013121918371,"1.0,1.0,1.0","0.888,0.912,0.94","SE","9","TRIM65",10.246082,14.655828,10.1734519141728,7.912263,11.0390051818182,11.3290036188594,10.4861796986637,11.2990315396198,NA,"dog","spleen","GSE125483"
"1630","ENSCAFG00000025598","+","HUS1","chr16",103565,103679,NA,NA,3.11056871372e-08,1.42284217335e-05,"0.042,0.095,0.058","0.086,0.032,0.006","SE","16","HUS1",27.445516143093,26.0169380060539,26.649131963126,33.8136991447441,23.9278440946615,24.555286570721,26.0074974002935,28.1286412405063,NA,"dog","spleen","GSE125483"
"1631","ENSCAFG00000028544","+",NA,"chr5",56285223,56285451,NA,NA,9.97313781559e-08,3.55154518877e-06,"0.034,0.095,0.042","0.104,0.047,0.001","RI","5","ENSCAFG00000028544",4.19804124104028,8.89842443260387,9.22889447288297,9.756932452902,7.13333073295274,8.31181091246432,6.85342214895866,8.98905593265673,NA,"dog","spleen","GSE125483"
"1632","ENSCAFG00000028603","-",NA,"chr1",105730589,105730868,NA,NA,7.21794742814e-05,0.00471663863747,"0.828,0.755,0.774","0.713,0.594,0.645","SE","1","ENSCAFG00000028603",30.7172485142135,24.2149595704359,83.3963763240682,37.6966088250158,30.229787655717,22.6264260366393,48.1144708313329,28.1793314773637,NA,"dog","spleen","GSE125483"
"1633","ENSCAFG00000028621","-","OLFML2A","chr9",58197953,58198184,NA,NA,5.67525126893e-09,3.61180393256e-06,"1.0,0.96,0.934","0.91,0.899,0.772","SE","9","OLFML2A",13.640781,47.458256,60.764866,29.654587,27.237585,45.194458,33.8810773333333,40.7691003333333,NA,"dog","spleen","GSE125483"
"1634","ENSCAFG00000028630","-","TRIM7","chr11",397678,397794,NA,NA,0.000892456649496,0.0285225637707,"1.0,1.0,0.98","1.0,1.0,0.903","SE","11","TRIM7",8.46970952965446,13.122450217638,8.91348363641052,12.5155731459515,11.4668202217638,8.2489477452295,9.61667112927626,11.295657036273,NA,"dog","spleen","GSE125483"
"1635","ENSCAFG00000028758","+","MTHFD2L","chr13",62671604,62671725,NA,NA,0.00153842733426,0.0424481246093,"1.0,1.0,1.0","1.0,1.0,0.801","SE","13","MTHFD2L",2.57856825710676,3.04006245041061,2.18474420151611,4.72712510360076,2.98303161528743,3.57544822994315,2.58211469130343,3.78087859465151,NA,"dog","spleen","GSE125483"
"1636","ENSCAFG00000028799","+",NA,"chrJH373987.1",6212,6380,NA,NA,0.00120360503524,0.0354126004087,"0.421,0.229,0.308","1.0,1.0,0.0","SE","JH373987.1","ENSCAFG00000028799",32.407579251497,22.847609,0,30.442623,24.2118960159681,25.3937453632735,18.8731584224884,26.2279924544245,NA,"dog","spleen","GSE125483"
"1637","ENSCAFG00000028821","+","MINPP1","chr26",37591586,37591684,37601070,37601204,4.77728429916e-05,0.00223115370955,"0.313,0.267,0.337","0.382,0.362,0.456","MXE","26","MINPP1",40.282124,62.016968,73.074554,47.083916,75.323486,110.146065,62.893388,73.0823163333333,NA,"dog","spleen","GSE125483"
"1638","ENSCAFG00000028827","+","UBE2V2","chr29",344803,344929,NA,NA,0.000270886133061,0.0122482760993,"0.813,0.959,1.0","1.0,0.931,0.988","SE","29","UBE2V2",32.670967,28.868071,24.941612,46.090187,30.833296,29.048466,29.4819583333333,34.668908,NA,"dog","spleen","GSE125483"
"1639","ENSCAFG00000028912","+","CD300H","chr9",5892562,5892920,NA,NA,0.00154225717491,0.0424672725608,"0.994,0.99,1.0","1.0,0.994,0.908","SE","9","CD300H",21.7463547314344,11.8116587960326,32.7286715030519,30.5281714267548,28.2676533636826,9.08777831332655,27.5808931993896,17.1425361787046,NA,"dog","spleen","GSE125483"
"1640","ENSCAFG00000028922","-","COX16","chr8",44024369,44024441,NA,NA,3.20585485325e-06,0.000499892928056,"1.0,1.0,1.0","0.923,0.966,0.876","SE","8","COX16",6.85859,3.689536,5.927088,12.508168,5.389487,4.509099,6.05838833333333,6.90226766666667,NA,"dog","spleen","GSE125483"
"1641","ENSCAFG00000028942","+","LYSMD4","chr3",40984633,40984926,NA,NA,0.000473998409809,0.0179977995424,"0.967,1.0,0.837","0.954,0.856,0.752","SE","3","LYSMD4",9.2261718573156,9.57425028415961,8.49300998669891,10.2109870096735,6.37150858645707,12.2596076070133,8.03023014349053,10.6816149669488,NA,"dog","spleen","GSE125483"
"1642","ENSCAFG00000029034","+","PDLIM3","chr16",45122345,45122430,45137163,45137297,9.99200722163e-16,5.50659517984e-12,"0.089,0.115,0.078","0.088,0.102,0.0","MXE","16","PDLIM3",150.54796483279,212.501736072204,103.327265209555,198.667476918567,160.823894431053,391.88691891911,138.233041491133,267.685377303294,NA,"dog","spleen","GSE125483"
"1643","ENSCAFG00000029034","+","PDLIM3","chr16",45122345,45122430,NA,NA,0.000100748665631,0.00591065568406,"0.982,1.0,0.972","0.945,1.0,0.849","SE","16","PDLIM3",150.54796483279,212.501736072204,103.327265209555,198.667476918567,160.823894431053,391.88691891911,138.233041491133,267.685377303294,NA,"dog","spleen","GSE125483"
"1644","ENSCAFG00000029170","+",NA,"chr5",41025233,41025978,NA,NA,3.91442434022e-12,9.54956438e-09,"0.067,0.099,0.07","0.092,0.046,0.013","SE","5","ENSCAFG00000029170",51.8913267043011,54.8364723043011,35.3357063670251,20.6008857602151,47.7089395401434,40.786392216129,44.9786575371565,38.7412500935484,NA,"dog","spleen","GSE125483"
"1645","ENSCAFG00000029170","+",NA,"chr5",41035757,41035926,NA,NA,7.44323221303e-05,0.00482081024417,"0.996,0.964,1.0","0.987,1.0,0.924","SE","5","ENSCAFG00000029170",51.8913267043011,54.8364723043011,35.3357063670251,20.6008857602151,47.7089395401434,40.786392216129,44.9786575371565,38.7412500935484,NA,"dog","spleen","GSE125483"
"1646","ENSCAFG00000029227","+","CSRP1","chr7",1415524,1415693,NA,NA,0.00153231096084,0.0423192484704,"1.0,1.0,1.0","1.0,1.0,0.741","SE","7","CSRP1",441.669489240764,552.899769041872,323.271406074507,262.673221184113,503.476370688424,1058.23390735099,422.805755334565,624.602299192325,NA,"dog","spleen","GSE125483"
"1647","ENSCAFG00000029249","+","ABT1","chr35",24358412,24358618,NA,NA,0.00158093372285,0.0432540511555,"1.0,0.988,1.0","1.0,0.956,0.927","SE","35","ABT1",16.68675,17.019701,19.630175,18.677895,16.52491,12.785905,17.613945,16.161167,NA,"dog","spleen","GSE125483"
"1648","ENSCAFG00000029252","-","RND3","chr19",51896452,51896562,51908037,51908125,8.50633154379e-05,0.00332794577153,"0.628,0.595,0.643","0.61,0.695,0.985","MXE","19","RND3",30.028725,29.910196,40.85437,49.636501,34.804436,57.134239,35.229177,45.560312,NA,"dog","spleen","GSE125483"
"1649","ENSCAFG00000029298","+","GGTA1P","chr9",61028278,61028377,61035743,61035881,0.000887387231083,0.0183849286861,"0.152,0.21,0.156","0.195,0.197,0.008","MXE","9","GGTA1P",90.1609977663773,85.6000368400421,100.380002908971,132.042060208892,90.6881001291765,75.3525948524073,93.7430336015083,97.6648973004471,NA,"dog","spleen","GSE125483"
"1650","ENSCAFG00000029298","+","GGTA1P","chr9",61028278,61028377,61035743,61035881,0.000716042839507,0.0159117422924,"0.151,0.212,0.159","0.195,0.197,0.008","MXE","9","GGTA1P",90.1609977663773,85.6000368400421,100.380002908971,132.042060208892,90.6881001291765,75.3525948524073,93.7430336015083,97.6648973004471,NA,"dog","spleen","GSE125483"
"1651","ENSCAFG00000029477","+",NA,"chr28",1789538,1789597,NA,NA,0.000136892020019,0.00744891056888,"0.977,0.986,1.0","0.948,0.917,0.934","SE","28","ENSCAFG00000029477",31.015314,29.083782,30.012625,36.355476,27.689106,27.707157,29.5723483333333,31.048805,NA,"dog","spleen","GSE125483"
"1652","ENSCAFG00000029570","-","KANK3","chr20",52909484,52909569,NA,NA,1.62371803222e-05,0.00156362978267,"0.978,0.973,0.985","0.951,1.0,0.928","SE","20","KANK3",46.3932221314416,57.9911530577299,34.0316654148728,17.9572165792564,63.8856064670581,35.6432177824527,48.1034980044575,37.1971958064797,NA,"dog","spleen","GSE125483"
"1653","ENSCAFG00000029660","-","CHN1","chr36",18798942,18799116,NA,NA,0.000183317531377,0.00914245439704,"1.0,0.862,1.0","0.894,1.0,0.619","SE","36","CHN1",3.73030943268727,4.47917239287585,2.62430968674699,2.29629889889995,2.8409761671032,4.57872920324777,3.06519842884582,3.78473349834119,NA,"dog","spleen","GSE125483"
"1654","ENSCAFG00000029660","-","CHN1","chr36",18834199,18834277,18867362,18867651,0.00105722889403,0.020587945,"0.441,0.859,0.72","0.608,0.293,0.071","MXE","36","CHN1",3.73030943268727,4.47917239287585,2.62430968674699,2.29629889889995,2.8409761671032,4.57872920324777,3.06519842884582,3.78473349834119,NA,"dog","spleen","GSE125483"
"1655","ENSCAFG00000029660","-","CHN1","chr36",18809761,18809846,18834199,18834277,2.10438324282e-05,0.00128858400569,"1.0,0.893,0.92","0.759,0.88,0.576","MXE","36","CHN1",3.73030943268727,4.47917239287585,2.62430968674699,2.29629889889995,2.8409761671032,4.57872920324777,3.06519842884582,3.78473349834119,NA,"dog","spleen","GSE125483"
"1656","ENSCAFG00000029690","-","ZNF517","chr13",38091588,38091715,NA,NA,0.000908711808403,0.0287988802984,"1.0,1.0,1.0","0.914,1.0,0.959","SE","13","ZNF517",18.037333,19.656628,13.190436,14.38217,17.474432,18.297398,16.234067,17.4453986666667,NA,"dog","spleen","GSE125483"
"1657","ENSCAFG00000029693","+","CAMLG","chr11",22820768,22821229,NA,NA,3.34327068112e-05,0.0026452499781,"0.879,1.0,0.913","0.822,0.847,0.409","SE","11","CAMLG",17.211851,16.172962,17.609335,25.9773656799431,17.071367,15.251394,17.2975176666667,19.1339072266477,NA,"dog","spleen","GSE125483"
"1658","ENSCAFG00000029693","+","CAMLG","chr11",22823012,22823078,NA,NA,5.03666230356e-06,0.000670219495167,"0.895,1.0,0.906","0.753,0.808,0.779","SE","11","CAMLG",17.211851,16.172962,17.609335,25.9773656799431,17.071367,15.251394,17.2975176666667,19.1339072266477,NA,"dog","spleen","GSE125483"
"1659","ENSCAFG00000029772","-","BORCS5","chr27",33839868,33840095,33865449,33865607,0.0031404014148,0.0439257669974,"0.469,0.55,0.548","0.574,0.529,0.965","MXE","27","BORCS5",14.3614398885516,13.3316728269731,11.3148137983521,12.1107565702515,9.5086538716392,9.93938976886383,11.7283025195143,11.7939397220295,NA,"dog","spleen","GSE125483"
"1660","ENSCAFG00000029831","+","CRBN","chr20",14261289,14261449,NA,NA,2.19212271835e-06,0.000377496426939,"1.0,0.967,1.0","0.905,0.958,0.918","SE","20","CRBN",25.079512,27.909494,26.946474,43.002296,29.722013,26.156395,27.249333,32.3560616666667,NA,"dog","spleen","GSE125483"
"1661","ENSCAFG00000029906","-","HIKESHI","chr21",13218712,13218864,NA,NA,0.00143869023701,0.0402654461649,"0.982,1.0,1.0","0.982,0.968,0.972","SE","21","HIKESHI",48.6026999021036,38.2599140420712,27.3803448923948,43.5872030315534,32.3993225946602,31.045726262945,36.1274557963862,37.6309477788565,NA,"dog","spleen","GSE125483"
"1662","ENSCAFG00000030005","-",NA,"chr1",112392236,112392406,NA,NA,2.0470806109e-05,0.00183266926251,"0.969,0.943,0.979","0.906,0.919,0.912","SE","1","ENSCAFG00000030005",31.2931346885011,48.2915384016256,29.1502432122878,22.5924635046617,29.1964360554626,34.5493931556299,29.8799379854172,35.1444650206391,NA,"dog","spleen","GSE125483"
"1663","ENSCAFG00000030005","-",NA,"chr1",112398059,112398227,NA,NA,0.000115731032053,0.00657202535803,"1.0,1.0,0.835","0.609,1.0,0.8","SE","1","ENSCAFG00000030005",31.2931346885011,48.2915384016256,29.1502432122878,22.5924635046617,29.1964360554626,34.5493931556299,29.8799379854172,35.1444650206391,NA,"dog","spleen","GSE125483"
"1664","ENSCAFG00000030055","-","FCER2","chr20",52457328,52457534,NA,NA,0.000912230111143,0.0288708502743,"0.017,0.087,0.079","0.079,0.03,0.012","SE","20","FCER2",7.27885751409396,8.15953702281879,7.36430088590604,5.75488708456376,5.93006564966443,9.28929370738255,6.85774134988814,7.7345726049217,NA,"dog","spleen","GSE125483"
"1665","ENSCAFG00000030145","+","AUH","chr1",95557507,95557595,95585819,95585906,1.17477123999e-05,0.000863221907145,"0.131,0.196,0.229","0.106,0.126,0.044","MXE","1","AUH",25.1450429424973,20.4860258647317,19.5700385996714,22.7741427382256,20.6412770240964,15.555337373494,21.7854528554217,19.6051686588171,NA,"dog","spleen","GSE125483"
"1666","ENSCAFG00000030179","+","RFK","chr1",82063847,82063999,NA,NA,4.3958494933e-06,0.000615734420652,"1.0,1.0,0.953","0.936,0.899,0.91","SE","1","RFK",7.575946,7.994637,7.499069,10.145063,8.094849,7.154446,7.723288,8.431382,NA,"dog","spleen","GSE125483"
"1667","ENSCAFG00000030180","+","IL18","chr5",20989359,20989494,20990511,20990645,5.09817808303e-07,9.6882963502e-05,"0.289,0.338,0.297","0.273,0.314,0.0","MXE","5","IL18",162.500573919277,139.770480583133,197.028656579518,172.602015472289,112.57457139759,75.8141410361446,157.367933965462,129.395545697189,NA,"dog","spleen","GSE125483"
"1668","ENSCAFG00000030200","-","CDK9","chr9",55616985,55617157,55617279,55617446,2.01836440772e-06,0.000258679215138,"0.655,0.7,0.689","0.661,0.734,0.993","MXE","9","CDK9",66.427208,67.499329,49.487598,60.229164,52.661415,77.593422,56.1920736666667,68.4406383333333,NA,"dog","spleen","GSE125483"
"1669","ENSCAFG00000030215","+",NA,"chr17",18586510,18586591,NA,NA,0.000153355995858,0.00807463449414,"1.0,0.662,0.678","1.0,1.0,1.0","SE","17","ENSCAFG00000030215",3.2204021756487,5.72622502994012,2.81531471057884,5.23580361277445,2.2487600998004,2.12814528942116,2.76149232867598,4.36339131071191,NA,"dog","spleen","GSE125483"
"1670","ENSCAFG00000030377","+","ZNF514","chr17",34912227,34912650,NA,NA,0.000193038710502,0.00519917593619,"0.626,0.779,0.801","1.0,1.0,1.0","A5SS","17","ZNF514",4.63520777722499,4.7963532172471,5.26034083747927,5.63914777335544,4.84017866003317,5.32169222443339,4.91190909157914,5.25239773834531,NA,"dog","spleen","GSE125483"
