"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474313","FPKM.SRR8474330","FPKM.SRR8474340","FPKM.SRR8474349","FPKM.SRR8474359","..files.liver_mean_female","..files.liver_mean_male","Remark","Organism","Tissue","GEO_accession"
"252","ENSMUSG00000035242","+","Oaz1","chr10",80828710,80828718,NA,NA,3.56922964148e-05,0.00424289145959,"0.972,1.0,0.973","1.0,1.0","A3SS","10","Oaz1",29.1412158127443,39.9038287345582,38.9199220097733,23.5383365547303,47.0549668760751,30.8611270340109,28.6582962952828,NA,"mus","liver","GSE125483"
"253","ENSMUSG00000035401","-","Emsy","chr7",98593330,98593666,NA,NA,0.000471245217501,0.0389025328237,"1.0,0.8,0.615","1.0,1.0","SE","7","Emsy",0.687726105006954,0.609605375347705,0.696412578117756,0.580835571917014,0.607364067454798,0.626055684090558,0.434592215190851,NA,"mus","liver","GSE125483"
"254","ENSMUSG00000035401","-","Emsy","chr7",98593330,98593810,NA,NA,0.000552179206956,0.0433052551005,"1.0,0.823,0.601","1.0,1.0","SE","7","Emsy",0.687726105006954,0.609605375347705,0.696412578117756,0.580835571917014,0.607364067454798,0.626055684090558,0.434592215190851,NA,"mus","liver","GSE125483"
"255","ENSMUSG00000035401","-","Emsy","chr7",98602582,98602747,NA,NA,8.47435711561e-05,0.0105492294729,"1.0,1.0,0.878","0.533,0.883","SE","7","Emsy",0.687726105006954,0.609605375347705,0.696412578117756,0.580835571917014,0.607364067454798,0.626055684090558,0.434592215190851,NA,"mus","liver","GSE125483"
"256","ENSMUSG00000035469","+","Rcbtb1","chr14",59205624,59205722,NA,NA,3.53204942282e-05,0.00571136032958,"1.0,0.329,0.615","1.0,1.0","SE","14","Rcbtb1",3.45350612595674,12.3489244198003,10.8418250021631,10.9495459608985,10.6102300968386,8.91732550221851,7.15068503300057,NA,"mus","liver","GSE125483"
"257","ENSMUSG00000035469","+","Rcbtb1","chr14",59206803,59206930,NA,NA,8.39466023361e-06,0.0020997496738,"1.0,0.056,0.365","1.0,1.0","SE","14","Rcbtb1",3.45350612595674,12.3489244198003,10.8418250021631,10.9495459608985,10.6102300968386,8.91732550221851,7.15068503300057,NA,"mus","liver","GSE125483"
"258","ENSMUSG00000035469","+","Rcbtb1","chr14",59206803,59206930,NA,NA,0.000664833251143,0.0489095229422,"1.0,1.0,0.589","0.264,0.473","SE","14","Rcbtb1",3.45350612595674,12.3489244198003,10.8418250021631,10.9495459608985,10.6102300968386,8.91732550221851,7.15068503300057,NA,"mus","liver","GSE125483"
"259","ENSMUSG00000035842","+","Ddx11","chr17",66149099,66149212,NA,NA,1.93331649497e-05,0.00215887008605,"0.403,0.698,0.874","1.0,1.0","RI","17","Ddx11",0.639969813792063,0.941309997736532,0.776997550777124,1.02449049177607,0.792364503998793,0.868590101101555,0.523120684925306,NA,"mus","liver","GSE125483"
"260","ENSMUSG00000036002","-","Fam214b","chr4",43039814,43039918,NA,NA,7.0086515136e-07,0.000343533434346,"0.0,0.119,1.0","1.0,1.0","SE","4","Fam214b",3.30060482077985,4.65078887285057,3.18550403681279,1.69007752070719,4.54198520925164,3.21382373811254,2.57582974868814,NA,"mus","liver","GSE125483"
"261","ENSMUSG00000036053","+","Fmnl2","chr2",53130411,53130458,NA,NA,5.84299715725e-05,0.00790063882857,"0.644,0.601,0.9","1.0,1.0","SE","2","Fmnl2",1.86445952625976,1.5001935282115,1.18611521735273,1.92422510042583,1.33931885982967,1.7629593849657,0.8418113590608,NA,"mus","liver","GSE125483"
"262","ENSMUSG00000036053","+","Fmnl2","chr2",53130411,53130505,NA,NA,4.62410309254e-06,0.00145444504954,"0.235,0.463,0.88","1.0,1.0","SE","2","Fmnl2",1.86445952625976,1.5001935282115,1.18611521735273,1.92422510042583,1.33931885982967,1.7629593849657,0.8418113590608,NA,"mus","liver","GSE125483"
"263","ENSMUSG00000036112","-","Metap2","chr10",93879573,93880072,NA,NA,0.000780639802854,0.0316987071462,"0.729,1.0,0.956","1.0,1.0","RI","10","Metap2",4.35959855787823,4.41712398928665,4.13890831421479,4.93806218591586,4.25569515259995,4.57159491102691,2.79820115560491,NA,"mus","liver","GSE125483"
"264","ENSMUSG00000036555","-","Iqce","chr5",140692793,140692928,NA,NA,5.57707639748e-06,0.00165049893008,"0.721,1.0,1.0","0.508,0.216","SE","5","Iqce",0.385578025089308,0.402926149621999,0.42461857655562,0.401296087480269,0.442571130597325,0.396600087397192,0.289063235717648,NA,"mus","liver","GSE125483"
"265","ENSMUSG00000036555","-","Iqce","chr5",140674360,140677415,NA,NA,3.13474578517e-08,1.20015981489e-05,"0.07,1.0,0.068","1.0,1.0","RI","5","Iqce",0.385578025089308,0.402926149621999,0.42461857655562,0.401296087480269,0.442571130597325,0.396600087397192,0.289063235717648,NA,"mus","liver","GSE125483"
"266","ENSMUSG00000036561","+","Ppp6r2","chr15",89253250,89253261,NA,NA,8.6857665264e-05,0.0108908131609,"1.0,1.0,1.0","0.839,0.867","A5SS","15","Ppp6r2",2.33891712798288,2.59712972520064,2.62430575195292,2.26682847854468,2.59708873814874,2.4009584439094,1.74046483003389,NA,"mus","liver","GSE125483"
"267","ENSMUSG00000036672","-","Cenpt","chr8",105845436,105846315,NA,NA,8.97862312388e-07,0.0002005225831,"1.0,1.0,1.0","0.402,0.343","RI","8","Cenpt",0.431770464070214,0.405652472024136,0.290667437739989,0.391546822270982,0.351719298683489,0.409656586121777,0.214128912141159,NA,"mus","liver","GSE125483"
"268","ENSMUSG00000036775","-","Decr2","chr17",26083938,26084010,NA,NA,0.00132305208896,0.0448832860559,"0.06,0.075,0.069","0.048,0.031","RI","17","Decr2",60.2652459027516,80.6795496909159,44.746289707124,66.8227818239729,72.1772744070863,69.2558591392135,38.9745213714034,NA,"mus","liver","GSE125483"
"269","ENSMUSG00000036990","+","Otud4","chr8",79661037,79661040,NA,NA,3.65346175535e-08,1.9114911904e-05,"0.0,0.0,0.714","1.0,1.0","A3SS","8","Otud4",4.52319804916008,4.11631004730731,4.98951379076087,4.51237717873024,3.6560736395751,4.38396175839921,2.88186247677866,NA,"mus","liver","GSE125483"
"270","ENSMUSG00000037058","+","Paip2","chr18",35600044,35600117,NA,NA,5.72373259899e-10,1.12220932269e-06,"0.0,0.0,0.497","1.0,1.0","SE","18","Paip2",10.3276457975148,15.4666001296244,9.6862786342841,14.6931576625247,9.053243296244,13.4958011965546,6.24650731017603,NA,"mus","liver","GSE125483"
"271","ENSMUSG00000037058","+","Paip2","chr18",35608737,35608819,NA,NA,0.000344185052736,0.0303288907425,"1.0,1.0,0.953","0.777,0.712","SE","18","Paip2",10.3276457975148,15.4666001296244,9.6862786342841,14.6931576625247,9.053243296244,13.4958011965546,6.24650731017603,NA,"mus","liver","GSE125483"
"272","ENSMUSG00000037062","-","Sh3glb1","chr3",144691457,144691532,NA,NA,0.000228870601167,0.0220235299344,"0.925,0.871,0.985","1.0,1.0","SE","3","Sh3glb1",7.89542675157359,7.58623062220437,7.01310232690505,9.27856424976564,7.0194344742199,8.25340720784787,4.67751226704165,NA,"mus","liver","GSE125483"
"273","ENSMUSG00000037112","-","Sik2","chr9",50894081,50893389,NA,NA,9.25661775643e-05,0.00807177068361,"0.83,0.658,0.765","1.0,1.0","A3SS","9","Sik2",0.481887037739805,0.645633486004822,0.961921090680365,0.701141217003879,0.828706364503617,0.609553913582835,0.596875818394661,NA,"mus","liver","GSE125483"
"274","ENSMUSG00000037112","-","Sik2","chr9",50893389,50895343,NA,NA,1.65076834437e-05,0.00192350398387,"0.752,0.56,0.683","1.0,1.0","RI","9","Sik2",0.481887037739805,0.645633486004822,0.961921090680365,0.701141217003879,0.828706364503617,0.609553913582835,0.596875818394661,NA,"mus","liver","GSE125483"
"275","ENSMUSG00000037112","-","Sik2","chr9",50893957,50894081,NA,NA,7.83819120176e-06,0.00208376320338,"0.744,0.522,0.593","1.0,1.0","SE","9","Sik2",0.481887037739805,0.645633486004822,0.961921090680365,0.701141217003879,0.828706364503617,0.609553913582835,0.596875818394661,NA,"mus","liver","GSE125483"
"276","ENSMUSG00000037326","-","Capn15","chr17",25973090,25973379,NA,NA,4.08759033843e-07,0.000213712848194,"0.448,0.391,0.542","1.0,1.0","SE","17","Capn15",3.63468916145924,3.67350184430093,2.98927274044336,2.4855200317682,3.17169665054983,3.26457034584279,2.0536564636644,NA,"mus","liver","GSE125483"
"277","ENSMUSG00000037339","-","Fam53a","chr5",33608227,33600880,NA,NA,0.00144935557315,0.044206201932,"0.66,0.726,0.782","1.0,0.846","A3SS","5","Fam53a",1.76327868806232,2.3471437904323,2.49111309809085,1.80233751920123,2.26345287941628,1.97091999923195,1.58485532583571,NA,"mus","liver","GSE125483"
"278","ENSMUSG00000037364","-","Srrt","chr5",137301647,137302125,NA,NA,0.000758948111188,0.0312920144305,"0.834,1.0,0.861","1.0,1.0","RI","5","Srrt",8.35532862700229,9.06701201334859,8.00587830797101,8.23469818440122,8.07707702631579,8.55234627491737,5.36098511142893,NA,"mus","liver","GSE125483"
"279","ENSMUSG00000037426","+","Depdc5","chr5",32886978,32887048,NA,NA,0.000198129236853,0.0196687156965,"0.335,0.573,0.89","1.0,1.0","SE","5","Depdc5",0.853951101579752,0.820295139289961,1.00788699813148,0.895496365296416,0.876905257771361,0.856580868722043,0.628264085300947,NA,"mus","liver","GSE125483"
"280","ENSMUSG00000037447","+","Arid5a","chr1",36317203,36317609,NA,NA,0.000390456590906,0.0192775849732,"1.0,1.0,0.598","1.0,0.09","A3SS","1","Arid5a",0.0761209704944179,0.0395905272727273,0.0425870933014354,0.0581049519936204,0.0735237799043062,0.0579388165869219,0.0387036244019139,NA,"mus","liver","GSE125483"
"281","ENSMUSG00000037514","+","Pank2","chr2",131282591,131282768,NA,NA,0.000556248395941,0.0433052551005,"0.797,0.902,0.827","1.0,1.0","SE","2","Pank2",4.17733114393323,4.64784341775244,4.98135691897394,4.3435773220684,4.91728463192182,4.38958396125136,3.29954718363192,NA,"mus","liver","GSE125483"
"282","ENSMUSG00000037514","+","Pank2","chr2",131288581,131288685,NA,NA,0.000282068644876,0.0257223645051,"0.028,0.095,0.067","0.0,0.021","SE","2","Pank2",4.17733114393323,4.64784341775244,4.98135691897394,4.3435773220684,4.91728463192182,4.38958396125136,3.29954718363192,NA,"mus","liver","GSE125483"
"283","ENSMUSG00000037679","+","Inf2","chr12",112612547,112612604,NA,NA,0.000206928572376,0.0204130481617,"0.887,0.97,0.859","1.0,1.0","SE","12","Inf2",6.05293588421269,5.79171006610552,7.27359294805995,4.4661011225621,7.20424819338945,5.4369156909601,4.8259470471498,NA,"mus","liver","GSE125483"
"284","ENSMUSG00000037907","-","Ankrd13b","chr11",77473200,77473168,NA,NA,3.16508534182e-06,0.000591418803872,"0.408,0.58,0.535","0.0,0.0","A3SS","11","Ankrd13b",0.769632823651993,0.852689887470695,0.573776327689502,0.864879487366502,0.468387119041417,0.829067399496397,0.347387815576973,NA,"mus","liver","GSE125483"
"285","ENSMUSG00000037921","+","Ddx60","chr8",61984079,61984189,NA,NA,0.000667302385058,0.0489095229422,"0.611,0.662,0.611","1.0,1.0","SE","8","Ddx60",0.82971612540304,0.734843920082911,0.807534034776601,0.78128002648549,0.385438094771994,0.781946690657147,0.397657376516198,NA,"mus","liver","GSE125483"
"286","ENSMUSG00000038127","+","Ccdc50","chr16",27436367,27436412,NA,NA,0.000189515581998,0.0189813067175,"0.811,0.805,0.838","1.0,0.902","SE","16","Ccdc50",5.96298515059613,6.42217677150133,6.49420387637458,7.465451139831,5.82242993876606,6.61687102064282,4.10554460504688,NA,"mus","liver","GSE125483"
"287","ENSMUSG00000038215","-","Cep44","chr8",56550062,56550121,NA,NA,3.87176755228e-05,0.00595379157427,"0.489,1.0,1.0","0.238,0.083","SE","8","Cep44",1.45772795800525,1.31588351427165,1.46456240009843,1.51307588418635,1.13125573622047,1.42889578548775,0.8652727121063,NA,"mus","liver","GSE125483"
"288","ENSMUSG00000038495","+","Otud7b","chr3",96130230,96130343,NA,NA,1.72147942482e-05,0.00349272709609,"0.0,0.0,1.0","1.0,1.0","SE","3","Otud7b",2.60541105206405,3.15720684337218,3.23714030388847,3.13968639973859,2.70505514867661,2.96743476505827,1.98073181752169,NA,"mus","liver","GSE125483"
"289","ENSMUSG00000038611","+","Phrf1","chr7",141261212,141261287,NA,NA,6.17373982048e-07,0.000179450037449,"0.585,0.796,0.612","0.938,1.0","A3SS","7","Phrf1",1.48041571642263,1.57698493679553,1.40602570483514,1.4282417584536,1.38951868903403,1.49521413722392,0.931848131289723,NA,"mus","liver","GSE125483"
"290","ENSMUSG00000038690","-","Atp5j2","chr5",145188322,145188258,NA,NA,0.000507707672553,0.023717201275,"0.737,1.0,1.0","0.26,0.441","A3SS","5","Atp5j2",27.0652179676346,29.4040203203267,27.5754414742892,28.3007452474289,25.5371317525711,28.2566611784634,17.7041910756201,NA,"mus","liver","GSE125483"
"291","ENSMUSG00000038696","+","Mapkap1","chr2",34435132,34435222,NA,NA,0.000107822295614,0.0124352404905,"1.0,1.0,0.955","0.88,0.882","SE","2","Mapkap1",4.83747245158906,5.86352750751417,5.16150017664449,8.11776342793791,8.71947251391969,6.27292112901371,4.62699089685473,NA,"mus","liver","GSE125483"
"292","ENSMUSG00000038733","-","Wdr26","chr1",181180465,181180648,NA,NA,4.86782478604e-06,0.00149709474057,"0.145,0.084,0.164","0.032,0.085","SE","1","Wdr26",11.1176222183922,11.6018319897553,13.4150290406171,13.7184882773292,11.6212585218754,12.1459808284922,8.3454291874975,NA,"mus","liver","GSE125483"
"293","ENSMUSG00000038773","+","Kdm3b","chr18",34803449,34804049,NA,NA,0.000162987687678,0.0172514495442,"0.91,1.0,1.0","0.732,0.816","SE","18","Kdm3b",2.01029518857751,2.13388975069173,2.14194879113161,2.16423749663001,1.96272558815183,2.10280747863308,1.36822479309448,NA,"mus","liver","GSE125483"
"294","ENSMUSG00000039065","+","Atpsckmt","chr15",31603448,31603574,NA,NA,5.84040123719e-06,0.00169642024825,"0.243,1.0,0.387","1.0,1.0","SE","15","Atpsckmt",1.93014413605183,2.2353262570503,1.13659975838415,1.27870274009146,1.15292187252287,1.8147243777312,0.763173876969007,NA,"mus","liver","GSE125483"
"295","ENSMUSG00000039221","+","Rpl22l1","chr3",28806669,28806736,NA,NA,0.000113518914852,0.00884915807368,"0.214,0.185,0.309","0.11,0.149","A3SS","3","Rpl22l1",5.36243007541478,7.41173427099045,7.70129672850679,4.55880610960282,7.048939231272,5.77765681866935,4.91674531992626,NA,"mus","liver","GSE125483"
"296","ENSMUSG00000039318","+","Rab3gap2","chr1",185275947,185277146,NA,NA,0.00118846835385,0.0413648725756,"0.01,0.029,0.123","0.069,0.147","RI","1","Rab3gap2",1.69934064018519,2.09409044518519,1.85198441546296,1.92355231537037,1.79532353833333,1.90566113358025,1.2157693179321,NA,"mus","liver","GSE125483"
"297","ENSMUSG00000039648","-","Kyat1","chr2",30194053,30194160,NA,NA,2.2426125076e-05,0.00418754490258,"1.0,0.444,0.074","1.0,1.0","SE","2","Kyat1",38.1980084912761,47.6807597677044,45.6625332699282,44.551240826206,48.6339412743756,43.4766696950622,31.4321581814346,NA,"mus","liver","GSE125483"
"298","ENSMUSG00000039958","+","Etfbkmt","chr6",149142605,149142715,NA,NA,4.58931961511e-05,0.00685556934886,"1.0,1.0,1.0","1.0,0.777","SE","6","Etfbkmt",5.58126929807692,3.50660634855769,4.63624441826923,6.45006867067308,7.0387291963141,5.1793147724359,3.89165787152778,NA,"mus","liver","GSE125483"
"299","ENSMUSG00000039977","-","Deup1","chr9",15592331,15592477,NA,NA,7.31803273646e-06,0.0019790231633,"0.495,1.0,1.0","0.396,0.0","SE","9","Deup1",0.0551835998187859,0.0691926351555421,0.089105634551495,0.0919559498640894,0.015463370884929,0.0721107282794725,0.0348563351454747,NA,"mus","liver","GSE125483"
"300","ENSMUSG00000040242","+","Fgfr1op2","chr6",146585681,146585818,NA,NA,3.41283083968e-05,0.00561920677863,"0.866,1.0,0.897","1.0,1.0","SE","6","Fgfr1op2",8.4926833851483,8.58172667893484,8.05630415587789,9.31281687638017,8.04790151721152,8.79574231348777,5.36806855769647,NA,"mus","liver","GSE125483"
"301","ENSMUSG00000040482","+","Dxo","chr17",34838683,34838812,NA,NA,0.000479377758923,0.023791340628,"0.014,0.065,0.043","0.082,0.113","RI","17","Dxo",5.50523504844467,6.15112431208567,6.29020162111168,5.34459482253952,7.320668109128,5.66698472768995,4.53695657674656,NA,"mus","liver","GSE125483"
"302","ENSMUSG00000040483","+","Xaf1","chr11",72304665,72304861,NA,NA,4.37933334746e-05,0.00664166372342,"0.548,0.501,0.476","0.912,0.848","SE","11","Xaf1",1.67420490211132,1.28188106931115,1.25071252271273,1.28896348091277,0.804709813819578,1.41501648411175,0.685140778844103,NA,"mus","liver","GSE125483"
"303","ENSMUSG00000040612","+","Ildr2","chr1",166291415,166291472,NA,NA,0.000672678210725,0.0490742220243,"0.753,1.0,0.597","0.25,0.0","SE","1","Ildr2",5.3535643254151,6.24518957362744,2.25353990667798,6.31713681977942,2.32506008629257,5.97196357294065,1.52619999765685,NA,"mus","liver","GSE125483"
"304","ENSMUSG00000040669","-","Phc1","chr6",122322083,122322324,NA,NA,0.000549195638041,0.0267608056355,"1.0,1.0,0.163","0.0,0.185","RI","6","Phc1",0.49345998206532,0.462119607324901,0.333195021144044,0.457610504247687,0.356642738531244,0.471063364545969,0.229945919891763,NA,"mus","liver","GSE125483"
"305","ENSMUSG00000040761","-","Spen","chr4",141480745,141480814,NA,NA,1.76109404837e-09,2.52050808381e-06,"0.0,0.458,0.202","1.0,1.0","SE","4","Spen",1.28716003030733,1.34417724125204,1.99113747902619,1.41873077897651,1.06608104854851,1.35002268351196,1.0190728425249,NA,"mus","liver","GSE125483"
"306","ENSMUSG00000040785","+","Ttc3","chr16",94370861,94370971,NA,NA,9.43108078455e-05,0.0108908131609,"1.0,1.0,1.0","0.611,0.579","A5SS","16","Ttc3",0.706632744512947,0.7981244527127,0.722423389765721,1.15431907589396,0.773291965043157,0.886358757706536,0.498571784936293,NA,"mus","liver","GSE125483"
"307","ENSMUSG00000041268","-","Dmxl2","chr9",54396370,54396367,NA,NA,0.000248059685131,0.0141070464414,"0.793,1.0,0.456","1.0,1.0","A3SS","9","Dmxl2",1.62452712638314,2.10822519066616,2.16788573872789,2.11838276432066,2.06257383229206,1.95037836045665,1.41015319033998,NA,"mus","liver","GSE125483"
"308","ENSMUSG00000041777","-","Cir1","chr2",73305938,73306276,NA,NA,8.84694390092e-05,0.00640805666337,"0.107,0.068,0.118","0.039,0.016","RI","2","Cir1",4.67572816334283,4.15231627920228,5.82337122760367,5.2551998300095,5.62187695441595,4.6944147575182,3.81508272733987,NA,"mus","liver","GSE125483"
"309","ENSMUSG00000041890","-","Git2","chr5",114752330,114752327,NA,NA,0.00145326199012,0.044206201932,"0.49,0.354,0.555","0.138,0.121","A3SS","5","Git2",0.811370416138694,0.656674816956572,0.907245633164382,0.748887750489575,0.688522776235457,0.738977661194947,0.53192280313328,NA,"mus","liver","GSE125483"
"310","ENSMUSG00000042198","+","Chchd7","chr4",3939378,3939423,NA,NA,0.000997688513346,0.0357527828892,"0.833,0.632,0.783","0.923,0.912","A3SS","4","Chchd7",2.1997938773399,2.05428806034483,1.73919846502463,2.1117469864532,1.97242810024631,2.12194297471264,1.23720885509031,NA,"mus","liver","GSE125483"
"311","ENSMUSG00000042289","+","Hsd3b7","chr7",127801942,127802013,NA,NA,0.000593305903986,0.0278957863629,"0.211,0.184,0.188","0.163,0.127","RI","7","Hsd3b7",102.14922725316,121.643548678223,120.977727174792,95.208743820874,106.88184517732,106.333839917419,75.9531907840373,NA,"mus","liver","GSE125483"
"312","ENSMUSG00000042500","-","Ago4","chr4",126511399,126511533,NA,NA,0.000394194102243,0.0339721675477,"1.0,1.0,0.735","1.0,0.0","SE","4","Ago4",0.851182405210883,0.758806932488844,0.789457229163668,1.02228344062185,0.850237475744926,0.877424259440526,0.546564901636198,NA,"mus","liver","GSE125483"
"313","ENSMUSG00000042700","+","Sipa1l1","chr12",82265956,82266025,NA,NA,0.00033564125357,0.0297431246455,"0.0,0.67,0.336","1.0,0.717","SE","12","Sipa1l1",2.07164482719038,2.71023097743245,2.30901390894893,2.27833857316883,2.23848298110261,2.35340479259722,1.51583229668385,NA,"mus","liver","GSE125483"
"314","ENSMUSG00000042831","+","Alkbh6","chr7",30312388,30312505,NA,NA,2.40882673378e-05,0.00239098357279,"0.701,0.409,0.911","1.0,1.0","RI","7","Alkbh6",1.65629437944284,1.95028149247518,1.8091956106308,1.73714021869997,1.73054802433557,1.78123869687266,1.17991454498879,NA,"mus","liver","GSE125483"
"315","ENSMUSG00000044349","+","Snhg11","chr2",158376744,158376824,NA,NA,0.000680772318479,0.0492069761076,"1.0,1.0,1.0","0.239,1.0","SE","2","Snhg11",0.136142928646872,0.844447555920667,2.61316131263936,0.365142402182842,2.14531160004694,0.448577628916794,1.5861576375621,NA,"mus","liver","GSE125483"
"316","ENSMUSG00000044533","+","Rps2","chr17",24720452,24720533,NA,NA,0.000419892767266,0.0220649532603,"0.006,1.0,1.0","1.0,1.0","RI","17","Rps2",66.2915506256831,50.3583358519126,80.3269837912568,33.3744697092896,65.937046920765,50.0081187289618,48.7546769040073,NA,"mus","liver","GSE125483"
"317","ENSMUSG00000045098","+","Kmt5b","chr19",3796639,3796708,NA,NA,0.000124079947376,0.013802794146,"0.908,0.552,0.85","0.965,1.0","SE","19","Kmt5b",1.12675454995933,1.73090192638286,1.40060467760304,1.96974216607918,1.72288824796638,1.60913288080712,1.04116430852314,NA,"mus","liver","GSE125483"
"318","ENSMUSG00000045438","-","Cox19","chr5",139338739,139338842,NA,NA,2.47507192919e-05,0.00441153445561,"0.55,1.0,1.0","0.449,0.214","SE","5","Cox19",3.62767921483854,4.46557763784361,4.99084681932212,3.58680373231919,5.67399432532693,3.89335352833378,3.55494704821635,NA,"mus","liver","GSE125483"
"319","ENSMUSG00000045934","+","Mtmr11","chr3",96164873,96164996,NA,NA,1.49855373147e-05,0.00182551090925,"0.287,0.523,0.268","1.0,1.0","RI","3","Mtmr11",1.33609918359788,0.80051974973545,0.392944827513228,1.09684410873016,0.402046695767196,1.07782101402116,0.264997174426808,NA,"mus","liver","GSE125483"
"320","ENSMUSG00000045962","-","Wnk1","chr6",119952684,119952969,NA,NA,3.39683427771e-05,0.00561920677863,"0.374,0.374,0.388","1.0,0.687","SE","6","Wnk1",2.78025497248631,2.59958359391019,2.62357672087623,3.01890559921139,2.72488972389923,2.79958138853596,1.78282214825849,NA,"mus","liver","GSE125483"
"321","ENSMUSG00000047412","+","Zbtb44","chr9",31064178,31064232,NA,NA,0.000126894701432,0.00884915807368,"0.734,1.0,0.867","1.0,1.0","A3SS","9","Zbtb44",3.89047631484852,2.53146822545766,3.7616127888877,4.02283291178675,3.22376473289798,3.48159248403098,2.32845917392856,NA,"mus","liver","GSE125483"
"322","ENSMUSG00000047617","-","Paxx","chr2",25459859,25460008,NA,NA,2.64871864163e-05,0.00253520212842,"0.054,0.065,0.044","0.127,0.111","RI","2","Paxx",13.5806114486931,14.661178106486,4.99232847870281,11.4985598799613,5.87671447289448,13.2467831450468,3.6230143171991,NA,"mus","liver","GSE125483"
"323","ENSMUSG00000047617","-","Paxx","chr2",25460074,25460166,NA,NA,0.000383772810379,0.0209900230983,"0.063,0.138,0.04","0.105,0.217","RI","2","Paxx",13.5806114486931,14.661178106486,4.99232847870281,11.4985598799613,5.87671447289448,13.2467831450468,3.6230143171991,NA,"mus","liver","GSE125483"
"324","ENSMUSG00000047638","-","Nr1h4","chr10",89478349,89478449,NA,NA,3.44614931924e-07,0.000200195748416,"0.925,0.981,0.983","1.0,1.0","SE","10","Nr1h4",44.8289762809379,55.4502808792879,53.0543382900564,45.7864559648285,52.6223016521928,48.6885710416848,35.2255466474164,NA,"mus","liver","GSE125483"
"325","ENSMUSG00000048307","-","Ankrd46","chr15",36484139,36485794,NA,NA,0.000996849748471,0.0372387390198,"0.048,0.037,0.07","0.027,0.033","RI","15","Ankrd46",9.53457679122773,10.9514829331546,10.2217776571538,8.28609457556024,11.8978754474239,9.59071809998086,7.3732177015259,NA,"mus","liver","GSE125483"
"326","ENSMUSG00000048668","-","Rhno1","chr6",128362838,128362367,NA,NA,5.19255611846e-05,0.00773171606039,"1.0,0.362,0.466","1.0,1.0","A5SS","6","Rhno1",0.5673166296,0.8258138962,0.6249976734,0.7463453338,0.5733333942,0.713158619866667,0.3994436892,NA,"mus","liver","GSE125483"
"327","ENSMUSG00000048856","+","Slc25a47","chr12",108855618,108855938,NA,NA,0,0,"0.089,0.129,0.081","0.044,0.028","RI","12","Slc25a47",108.545806951424,125.515916824121,130.495485238191,91.3824847417085,127.982997083417,108.481402839085,86.1594941072027,NA,"mus","liver","GSE125483"
"328","ENSMUSG00000048897","+","Zfp710","chr7",80088534,80088632,NA,NA,9.18582536227e-05,0.0111689667292,"0.37,0.457,0.201","0.0,0.078","SE","7","Zfp710",1.17370491308114,1.48756084392146,1.32913776638753,1.29998101414958,1.57028394181346,1.32041559038406,0.966473902733663,NA,"mus","liver","GSE125483"
"329","ENSMUSG00000049295","-","Zfp219","chr14",52020190,52020374,NA,NA,3.43923398628e-05,0.00561920677863,"0.754,0.626,1.0","0.469,0.317","SE","14","Zfp219",3.9155859086081,3.85142090927196,3.66955112591281,3.42748219716751,3.29594489289666,3.73149633834919,2.32183200626982,NA,"mus","liver","GSE125483"
"330","ENSMUSG00000049411","-","Tmem241","chr18",12074617,12074643,12104098,12104180,0.000217684619338,0.046693350848,"0.851,0.559,0.597","1.0,1.0","MXE","18","Tmem241",0.639688587062472,0.666558240584847,0.712091499556934,0.800888100354453,0.732436623393886,0.702378309333924,0.48150937431694,NA,"mus","liver","GSE125483"
"331","ENSMUSG00000049606","-","Zfp644","chr5",106636323,106636416,NA,NA,0.00092393008922,0.036413715281,"0.652,0.752,0.483","1.0,0.634","RI","5","Zfp644",1.03561234033283,0.625403557531605,1.04018621112778,0.980758315191772,0.468895231269195,0.880591404352069,0.503027147465658,NA,"mus","liver","GSE125483"
"332","ENSMUSG00000049606","-","Zfp644","chr5",106634830,106635436,NA,NA,1.95821278646e-05,0.00379192192045,"0.557,1.0,0.739","1.0,1.0","SE","5","Zfp644",1.03561234033283,0.625403557531605,1.04018621112778,0.980758315191772,0.468895231269195,0.880591404352069,0.503027147465658,NA,"mus","liver","GSE125483"
"333","ENSMUSG00000052760","-","A630001G21Rik","chr1",85723387,85723181,NA,NA,0.00139414567476,0.0434176795854,"1.0,0.079,0.642","1.0,1.0","A3SS","1","A630001G21Rik",0.28764280620155,0.442123862679956,0.273223677002584,0.346154534514581,0.237224945736434,0.358640401132029,0.170149540913006,NA,"mus","liver","GSE125483"
"334","ENSMUSG00000053332","+","Gas5","chr1",161036207,161036548,NA,NA,0.00086188977949,0.033157406811,"0.923,0.933,0.912","0.875,0.766","A3SS","1","Gas5",8.36710956914894,8.0383786087766,7.3169935912234,8.44748408510638,8.02021980744681,8.28432408767731,5.1124044662234,NA,"mus","liver","GSE125483"
"335","ENSMUSG00000053333","+","Dis3l2","chr1",86791415,86791457,86812511,86812589,0.000190956237767,0.046693350848,"1.0,0.0,0.0","1.0,0.725","MXE","1","Dis3l2",1.28268877451972,1.3115046966633,1.83192377755308,1.29953466734075,1.81251178328278,1.29790937950792,1.21481185361195,NA,"mus","liver","GSE125483"
