"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474303","FPKM.SRR8474304","FPKM.SRR8474305","FPKM.SRR8474306","FPKM.SRR8474307","FPKM.SRR8474308","..files.spleen_mean_female","..files.spleen_mean_male","Remark","Organism","Tissue","GEO_accession"
"234","ENSMUSG00000029916","+","Agk","chr6",40352432,40354807,NA,NA,0.000180347556688,0.0175025423623,"0.207,0.474,0.258","1.0,1.0,0.379","A5SS","6","Agk",1.68517190142205,1.6903049632198,1.45572338623595,1.65138590563553,1.76028379169593,1.68415411411517,1.71158095634363,1.59742706443118,NA,"mus","spleen","GSE125483"
"235","ENSMUSG00000030016","+","Zfp638","chr6",83928652,83930165,NA,NA,0.000266035359947,0.0333975182584,"0.884,0.802,0.905","0.982,0.907,0.983","SE","6","Zfp638",5.47184539683744,5.56238284857685,4.66395807242252,5.8239156940544,4.84623126065781,5.41439942378242,5.27433784433903,5.31990638777145,NA,"mus","spleen","GSE125483"
"236","ENSMUSG00000030083","-","Abtb1","chr6",88836524,88836725,NA,NA,3.37630038242e-05,0.00929320328669,"1.0,1.0,1.0","0.943,0.927,0.981","SE","6","Abtb1",9.38325387679967,6.58765202570958,12.7981189646236,7.77953452180173,9.65498531633073,8.24073523611682,8.16112419271904,9.986969121075,NA,"mus","spleen","GSE125483"
"237","ENSMUSG00000030102","+","Itpr1","chr6",108431460,108431496,NA,NA,9.29858627413e-05,0.0181064515354,"0.399,0.399,0.0","0.0,1.0,1.0","SE","6","Itpr1",6.6867045998144,5.66869498815437,4.2280429802391,7.92369818663683,6.34497264632349,7.78274786969813,6.59880516805866,6.27948192223011,NA,"mus","spleen","GSE125483"
"238","ENSMUSG00000030142","-","Clec4e","chr6",123286518,123288893,NA,NA,0.000826178468352,0.0394313410442,"0.047,0.08,0.09","0.221,0.178,0.274","RI","6","Clec4e",0.506813987512588,0.447404912386707,1.19390223484391,0.313292593756294,0.330249425579053,0.556649438872105,0.444767925612622,0.671336272037597,NA,"mus","spleen","GSE125483"
"239","ENSMUSG00000030187","-","Klra2","chr6",131245214,131245378,NA,NA,0.000190487866523,0.0293213524,"1.0,1.0,1.0","0.949,0.731,0.92","SE","6","Klra2",6.45017345363541,5.57970012855638,7.05058126185458,5.98513132718651,5.49441115331928,7.97514324657534,6.34975150948367,6.49529534755883,NA,"mus","spleen","GSE125483"
"240","ENSMUSG00000030577","-","Cd22","chr7",30872999,30872875,NA,NA,0.000635300005995,0.0302687016014,"0.936,0.912,0.962","0.967,0.942,0.962","A3SS","7","Cd22",101.177206823284,104.353467845894,64.3765218980563,130.37690844645,123.406902857001,121.295683093812,116.352017932236,98.6435457225968,NA,"mus","spleen","GSE125483"
"241","ENSMUSG00000030638","+","Sh3gl3","chr7",82270772,82270779,NA,NA,0.000505178600246,0.0253201250508,"0.577,0.0,0.0","1.0,0.0,1.0","A3SS","7","Sh3gl3",0.419730579995369,0.378880211623061,0.38346246144941,0.347519672377865,0.393196623060894,0.470659580226904,0.414245471636953,0.383570904607548,NA,"mus","spleen","GSE125483"
"242","ENSMUSG00000030759","+","Far1","chr7",113553641,113553813,113554116,113554288,3.6428637884e-12,1.1241877651e-08,"0.994,0.996,0.975","0.941,0.971,0.921","MXE","7","Far1",5.97736643674736,5.6194763396648,5.01348393370577,6.3651408795779,4.34559107970205,6.25714729596524,5.4074049051107,5.78533041667701,NA,"mus","spleen","GSE125483"
"243","ENSMUSG00000030775","-","Trat1","chr16",48761364,48761475,NA,NA,0.000409862654915,0.0453611707584,"1.0,0.594,0.91","1.0,1.0,0.942","SE","16","Trat1",2.242239,2.99780154362272,1.17527433140407,2.67364560300107,2.73235887202572,2.791017,2.84039247188281,2.03038631146838,NA,"mus","spleen","GSE125483"
"244","ENSMUSG00000030795","+","Fus","chr7",127974399,127974434,NA,NA,0.000104217792539,0.0196605235191,"0.843,0.916,0.868","0.878,0.972,0.93","SE","7","Fus",22.0589909189397,26.3850414759299,20.7617783975203,24.6752284472852,27.3476114763574,21.607774761522,25.1134759046031,22.4986659212484,NA,"mus","spleen","GSE125483"
"245","ENSMUSG00000030795","+","Fus","chr7",127972770,127975887,NA,NA,0.000734064719453,0.0379511459957,"0.716,0.841,0.813","0.797,0.931,0.901","RI","7","Fus",22.0589909189397,26.3850414759299,20.7617783975203,24.6752284472852,27.3476114763574,21.607774761522,25.1134759046031,22.4986659212484,NA,"mus","spleen","GSE125483"
"246","ENSMUSG00000030882","+","Dnhd1","chr7",105651501,105652306,NA,NA,3.05213586593e-06,0.00179938909877,"0.892,0.711,0.827","1.0,1.0,1.0","SE","7","Dnhd1",0.769117472714011,0.569975095484384,0.525186712817452,0.797549330482064,0.645853979775877,0.805053135800013,0.673627403686758,0.697284505337842,NA,"mus","spleen","GSE125483"
"247","ENSMUSG00000030979","-","Uros","chr7",133690593,133691085,NA,NA,0.000295461048592,0.0223541505544,"0.438,0.463,0.434","0.297,0.214,0.401","RI","7","Uros",10.1739541283557,7.26786038870246,21.9279309435123,10.5800863853468,5.22658707522371,6.74369263087248,6.41271336493288,14.2273238190716,NA,"mus","spleen","GSE125483"
"248","ENSMUSG00000030979","-","Uros","chr7",133691166,133690593,NA,NA,6.44774097847e-06,0.000829656545165,"1.0,0.98,0.973","0.921,0.826,1.0","A3SS","7","Uros",10.1739541283557,7.26786038870246,21.9279309435123,10.5800863853468,5.22658707522371,6.74369263087248,6.41271336493288,14.2273238190716,NA,"mus","spleen","GSE125483"
"249","ENSMUSG00000030979","-","Uros","chr7",133691085,133691166,NA,NA,0.000191658623589,0.0293213524,"1.0,0.985,0.983","0.96,0.928,1.0","SE","7","Uros",10.1739541283557,7.26786038870246,21.9279309435123,10.5800863853468,5.22658707522371,6.74369263087248,6.41271336493288,14.2273238190716,NA,"mus","spleen","GSE125483"
"250","ENSMUSG00000031012","-","Cask","chrX",13552372,13552441,NA,NA,3.62621044303e-11,2.41841039972e-07,"0.113,0.575,0.297","1.0,1.0,1.0","SE","X","Cask",0.745278721815199,0.859160585237835,0.831199937998907,0.924396090541279,1.10814922733734,1.34321513253144,1.10350831503554,0.833624916785128,NA,"mus","spleen","GSE125483"
"251","ENSMUSG00000031012","-","Cask","chrX",13550946,13550982,13552372,13552441,4.93448615302e-10,7.61391213411e-07,"0.314,0.656,0.353","1.0,1.0,1.0","MXE","X","Cask",0.745278721815199,0.859160585237835,0.831199937998907,0.924396090541279,1.10814922733734,1.34321513253144,1.10350831503554,0.833624916785128,NA,"mus","spleen","GSE125483"
"252","ENSMUSG00000031105","+","Slc25a14","chrX",48628135,48628183,NA,NA,3.50729557637e-05,0.00950727316841,"0.166,0.09,0.0","0.338,1.0,0.544","SE","X","Slc25a14",2.38772431049069,2.15337347969543,1.84189215736041,2.40974176522843,2.39343644373942,2.13319369120135,2.2266678715454,2.21311941102651,NA,"mus","spleen","GSE125483"
"253","ENSMUSG00000031310","-","Zmym3","chrX",101409632,101409611,NA,NA,0.000439963964669,0.0290518140541,"0.873,0.888,0.835","0.944,1.0,0.944","A5SS","X","Zmym3",7.22117943560653,6.64180578905373,6.02556900635831,7.74987002480987,8.2442836698666,8.31184238162324,7.73264394684786,6.99887282225824,NA,"mus","spleen","GSE125483"
"254","ENSMUSG00000031342","+","Gpm6b","chrX",166385481,166386951,NA,NA,0.000509941825763,0.0329549904899,"0.721,0.83,0.713","0.852,1.0,0.95","RI","X","Gpm6b",1.91128843107143,4.27757122660714,2.40772966392857,2.04416302392857,5.89372823910714,5.95303002696429,5.37477649755952,2.12106037297619,NA,"mus","spleen","GSE125483"
"255","ENSMUSG00000031389","-","Arhgap4","chrX",73904579,73904708,NA,NA,0.000249180419797,0.0329671756252,"1.0,0.995,0.959","0.964,0.958,0.963","SE","X","Arhgap4",36.3517347035163,37.8420703214065,26.6197103687847,49.5554128540407,42.3111656394818,45.5240808899445,41.8924389502776,37.5089526421139,NA,"mus","spleen","GSE125483"
"256","ENSMUSG00000031508","-","Ankrd10","chr8",11623696,11623858,NA,NA,1.82693671948e-05,0.00580204653162,"0.04,0.073,0.155","0.155,0.136,0.185","SE","8","Ankrd10",12.3815668796049,11.2286869034971,9.84155193392952,13.4415762067539,12.0402076601709,13.084767093433,12.1178872190337,11.8882316734294,NA,"mus","spleen","GSE125483"
"257","ENSMUSG00000031540","+","Kat6a","chr8",22861516,22861602,NA,NA,8.25818637595e-06,0.00330000899447,"1.0,0.911,1.0","0.564,1.0,0.839","SE","8","Kat6a",19.6892285117647,19.6887640930283,14.6749185581699,23.7814301885621,17.7443026576253,22.5696807533769,20.0009158346768,19.3818590861656,NA,"mus","spleen","GSE125483"
"258","ENSMUSG00000031543","+","Ank1","chr8",23132483,23132561,NA,NA,5.63509543178e-05,0.00762240899692,"0.95,0.848,0.865","0.781,0.767,0.76","RI","8","Ank1",5.78111581326236,4.09006070555186,15.4442373395431,3.90904013572854,2.10562550506395,3.48114268123013,3.22560963061531,8.378131096178,NA,"mus","spleen","GSE125483"
"259","ENSMUSG00000031543","+","Ank1","chr8",23131437,23131554,NA,NA,0.000242840161561,0.0328673037197,"0.04,0.0,0.018","0.02,0.083,0.092","SE","8","Ank1",5.78111581326236,4.09006070555186,15.4442373395431,3.90904013572854,2.10562550506395,3.48114268123013,3.22560963061531,8.378131096178,NA,"mus","spleen","GSE125483"
"260","ENSMUSG00000031756","+","Cenpn","chr8",116936251,116937161,NA,NA,0.000679484177826,0.0372286283243,"0.204,0.222,0.336","0.131,0.108,0.133","RI","8","Cenpn",4.60555586854888,3.94427034790528,8.64914301700061,2.8686881284153,2.32299154735883,2.52714693564056,2.93146961030156,5.37446233798826,NA,"mus","spleen","GSE125483"
"261","ENSMUSG00000031796","-","Cfap20","chr8",95424616,95424696,NA,NA,1.96807636532e-06,0.00128054568775,"1.0,0.972,1.0","0.937,0.832,0.972","SE","8","Cfap20",4.57562988137497,4.77682626061559,5.26981234823635,5.02075021253651,5.30354897753314,4.79024862210739,4.95687462008537,4.95539748071594,NA,"mus","spleen","GSE125483"
"262","ENSMUSG00000031812","+","Map1lc3b","chr8",121593545,121595985,NA,NA,0.000876780617312,0.0399966687486,"0.159,0.148,0.156","0.132,0.079,0.134","RI","8","Map1lc3b",8.98315781681522,8.45190496408142,10.5685400488227,8.10397689423972,8.07695470200878,8.54453867686577,8.35779944765199,9.21855825329255,NA,"mus","spleen","GSE125483"
"263","ENSMUSG00000031889","+","D230025D16Rik","chr8",105238466,105239670,NA,NA,4.67533259448e-05,0.00725144085404,"0.035,0.038,0.05","0.061,0.069,0.141","RI","8","D230025D16Rik",7.19385593920068,6.55360693558673,7.52473920727041,3.86614903380102,4.36853997363946,6.9223145994898,5.94815383623866,6.19491472675737,NA,"mus","spleen","GSE125483"
"264","ENSMUSG00000031896","-","Ctrl","chr8",105932905,105932979,NA,NA,0.0011884647509,0.0449587519182,"0.662,1.0,0.903","0.364,0.329,0.632","RI","8","Ctrl",1.59571514532872,1.5241935700692,0.491803629757785,1.29851421799308,1.46111168252595,2.05810670242215,1.6811373183391,1.12867766435986,NA,"mus","spleen","GSE125483"
"265","ENSMUSG00000032115","+","Hyou1","chr9",44379595,44379676,NA,NA,0.00123330038177,0.0495012917938,"0.189,0.189,0.118","0.037,0.045,0.0","A5SS","9","Hyou1",10.8797419466113,11.7272794448133,9.13617829709544,10.1268702721992,9.21901447275242,10.5090157250346,10.4851032142001,10.0475968386353,NA,"mus","spleen","GSE125483"
"266","ENSMUSG00000032187","+","Smarca4","chr9",21677952,21678051,NA,NA,4.20797261729e-05,0.0105901967464,"0.03,0.04,0.018","0.0,0.005,0.012","SE","9","Smarca4",23.2292247762162,25.7779750435521,23.4110855039382,26.2374539967568,26.0227642892664,24.7852600478764,25.5286664602316,24.2925880923037,NA,"mus","spleen","GSE125483"
"267","ENSMUSG00000032363","+","Adamts7","chr9",90193865,90194042,NA,NA,7.11210527071e-06,0.00220617505497,"0.65,0.364,0.696","0.8,1.0,1.0","RI","9","Adamts7",0.5021416472461,0.779373785418656,0.686308598535498,0.523113990608087,0.903268282553327,0.801993759471506,0.828211942481163,0.570521412129895,NA,"mus","spleen","GSE125483"
"268","ENSMUSG00000032366","-","Tpm1","chr9",67032465,67032541,NA,NA,6.83325559191e-05,0.01485923499,"0.243,0.195,0.253","0.305,0.354,0.295","SE","9","Tpm1",15.6920122198921,15.8298919953739,15.1869266670779,14.1801533048574,16.7048205458751,15.2008478383963,15.9118534598818,15.0196973972758,NA,"mus","spleen","GSE125483"
"269","ENSMUSG00000032366","-","Tpm1","chr9",67031950,67032026,67032465,67032541,0.000118856832196,0.0458490230196,"0.304,0.273,0.318","0.371,0.472,0.365","MXE","9","Tpm1",15.6920122198921,15.8298919953739,15.1869266670779,14.1801533048574,16.7048205458751,15.2008478383963,15.9118534598818,15.0196973972758,NA,"mus","spleen","GSE125483"
"270","ENSMUSG00000032422","-","Snx14","chr9",88400722,88400749,NA,NA,0.000414821682329,0.0454766477616,"0.084,0.053,0.0","0.031,0.0,0.0","SE","9","Snx14",5.80643811380383,6.43314170836745,5.74962404617652,6.00567394661863,6.13839062911413,6.76431929015883,6.44528387588014,5.85391203553299,NA,"mus","spleen","GSE125483"
"271","ENSMUSG00000032449","-","Slc25a36","chr9",97090092,97090174,NA,NA,4.75780699603e-05,0.0116372752616,"0.0,0.02,0.011","0.078,0.134,0.078","SE","9","Slc25a36",8.59141000875547,8.42144942370231,7.83474947352512,8.51664665822389,9.27776879768606,10.4185724765478,9.37259689931206,8.31426871350149,NA,"mus","spleen","GSE125483"
"272","ENSMUSG00000032456","+","Nmnat3","chr9",98296732,98296980,NA,NA,0.00104113750369,0.0449336029787,"0.8,0.58,1.0","1.0,0.924,1.0","A5SS","9","Nmnat3",2.72382345463629,1.75014633852918,4.19981362709832,2.07843743745004,1.91303266846523,2.11930074940048,1.92749325213163,3.00069150639488,NA,"mus","spleen","GSE125483"
"273","ENSMUSG00000032489","+","Kif9","chr9",110477998,110478241,NA,NA,2.49346365777e-08,3.50095421044e-05,"1.0,1.0,1.0","1.0,0.054,0.061","SE","9","Kif9",1.47259820079107,1.42418766891577,1.66416766449511,2.01326618054909,1.91462371405305,2.09374120544439,1.8108508628044,1.71667734861176,NA,"mus","spleen","GSE125483"
"274","ENSMUSG00000032525","+","Nktr","chr9",121738387,121740075,NA,NA,2.66706072893e-07,0.000273650688714,"0.055,0.048,0.067","0.166,0.099,0.13","SE","9","Nktr",7.88745700610816,4.13914796321007,6.66973049010948,8.92137957134802,7.0479886162665,6.87357735728046,6.02023797891901,7.82618902252189,NA,"mus","spleen","GSE125483"
"275","ENSMUSG00000032534","-","Cep63","chr9",102623555,102623593,NA,NA,8.75295901082e-06,0.00333575267902,"0.115,0.0,1.0","0.494,1.0,1.0","SE","9","Cep63",4.87725402979787,4.52519185163576,4.27358366055428,5.64138855344863,4.30962864586372,5.27553735892894,4.70345261880947,4.93074208126693,NA,"mus","spleen","GSE125483"
"276","ENSMUSG00000032604","+","Qars","chr9",108512569,108512699,NA,NA,6.35380173103e-05,0.00797971098536,"1.0,0.728,1.0","1.0,1.0,1.0","RI","9","Qars",13.6717827805843,12.4129709520694,14.0999209140292,13.4761386279671,12.761900118381,12.4303117781497,12.5350609495334,13.7492807741935,NA,"mus","spleen","GSE125483"
"277","ENSMUSG00000032743","+","D430042O09Rik","chr7",125728308,125728364,NA,NA,1.4356416056e-10,4.92908564324e-07,"0.427,0.101,0.583","1.0,1.0,1.0","SE","7","D430042O09Rik",1.57351893474189,1.27417873639237,1.13366241138944,1.72832967704553,1.29395703892075,1.6676731183425,1.41193629788521,1.47850367439229,NA,"mus","spleen","GSE125483"
"278","ENSMUSG00000032745","-","Gpbp1","chr13",111443320,111443406,NA,NA,8.28312949853e-05,0.0168678660788,"0.011,0.008,0.009","0.024,0.034,0.031","SE","13","Gpbp1",28.4511172020487,40.7691537923175,28.112023015621,36.5765104435339,24.191633771831,29.3367622578745,31.432516607341,31.0465502204012,NA,"mus","spleen","GSE125483"
"279","ENSMUSG00000033027","-","Klrc3","chr6",129641547,129641521,NA,NA,0.00032666514431,0.0187754680563,"0.155,0.239,1.0","1.0,0.523,1.0","A3SS","6","Klrc3",1.80212952853261,2.29065167391304,1.38047964945652,2.05877347690217,1.45439108695652,2.11525561141304,1.95343279076087,1.74712755163043,NA,"mus","spleen","GSE125483"
"280","ENSMUSG00000033027","-","Klrc3","chr6",129641571,129641521,NA,NA,0.000282590388851,0.0170543299672,"0.37,0.335,1.0","1.0,0.725,1.0","A3SS","6","Klrc3",1.80212952853261,2.29065167391304,1.38047964945652,2.05877347690217,1.45439108695652,2.11525561141304,1.95343279076087,1.74712755163043,NA,"mus","spleen","GSE125483"
"281","ENSMUSG00000033166","-","Dis3","chr14",99099118,99099186,NA,NA,9.91577903897e-07,0.00075578067835,"0.224,0.321,0.185","0.108,0.024,0.058","SE","14","Dis3",5.58194395125097,6.04672843551715,6.47643446298685,6.41862427108589,4.66876524838793,5.36028149342275,5.35859172577594,6.1590008951079,NA,"mus","spleen","GSE125483"
"282","ENSMUSG00000033257","+","Ttll4","chr1",74690693,74690889,NA,NA,6.36561952168e-05,0.0143104779896,"0.029,0.061,0.048","0.126,0.129,0.151","SE","1","Ttll4",4.29745037173592,3.87079367528412,4.72120753483127,4.54945202003991,3.41000375206038,4.35782306350308,3.87954016361586,4.52270330886903,NA,"mus","spleen","GSE125483"
"283","ENSMUSG00000033423","+","Eri3","chr4",117552967,117553043,NA,NA,0.000158229149385,0.0258961902954,"0.941,1.0,1.0","0.804,0.772,0.784","SE","4","Eri3",10.3830527416029,10.1192011832391,10.1598427811773,10.1069798413701,13.4552988380446,10.3502906129032,11.308263544729,10.2166251213834,NA,"mus","spleen","GSE125483"
"284","ENSMUSG00000033526","-","Ppip5k1","chr2",121347683,121347642,NA,NA,0.00119735095015,0.0466194386075,"0.137,0.0,0.0","0.137,0.06,0.241","A3SS","2","Ppip5k1",1.92296307504405,1.75092171271824,1.84255208593625,2.13896464055742,1.48881686040365,1.89598438667307,1.71190765326499,1.96815993384591,NA,"mus","spleen","GSE125483"
"285","ENSMUSG00000033632","+","AW554918","chr18",25399925,25400107,NA,NA,1.87746902769e-06,0.00125213103129,"0.692,1.0,0.471","1.0,1.0,1.0","SE","18","AW554918",2.8286192026237,2.79303797989448,2.23423298060744,2.96260768900613,2.61611119036076,3.04908870839869,2.81941262621798,2.67515329074576,NA,"mus","spleen","GSE125483"
"286","ENSMUSG00000033671","-","Cep350","chr1",155961143,155961187,NA,NA,4.72417438135e-06,0.00247111372493,"1.0,1.0,1.0","0.469,1.0,0.673","SE","1","Cep350",6.96143043940678,6.54966726083535,6.20888109691283,8.23939383656174,5.53784306422518,7.30636268504843,6.46462433670299,7.13656845762712,NA,"mus","spleen","GSE125483"
"287","ENSMUSG00000033788","+","Dysf","chr6",84096476,84096518,NA,NA,7.61142480699e-06,0.00327499967058,"0.0,0.0,0.0","0.159,1.0,0.31","SE","6","Dysf",2.43635432444765,2.47831465934198,1.88892944092219,2.09345607744957,2.99870661023055,2.91094514445245,2.79598880467499,2.13957994760647,NA,"mus","spleen","GSE125483"
"288","ENSMUSG00000033809","-","Alg3","chr16",20608485,20608646,NA,NA,0.000239458642888,0.0325920317159,"1.0,0.946,0.916","0.825,0.915,0.734","SE","16","Alg3",6.42981343668639,6.42157996153846,5.14761302662722,5.33982842307692,6.53591473491124,6.6398033668639,6.5324326877712,5.63908496213018,NA,"mus","spleen","GSE125483"
"289","ENSMUSG00000033918","-","Parl","chr16",20285835,20286919,NA,NA,0.000633414534521,0.0371634243248,"0.102,0.065,0.089","0.046,0.035,0.076","RI","16","Parl",5.24080173985619,5.80204108757062,5.47171947637391,5.18182534488957,5.872732096302,6.55283850205444,6.07587056197569,5.29811552037322,NA,"mus","spleen","GSE125483"
"290","ENSMUSG00000034021","+","Pds5b","chr5",150793548,150793611,NA,NA,0.000372331384068,0.0433741673921,"0.867,0.955,0.953","0.944,1.0,1.0","SE","5","Pds5b",7.90885916160179,8.25075074712877,7.84965615164143,8.83948732005285,7.74049848053664,8.52958095304401,8.17361006023647,8.19933421109869,NA,"mus","spleen","GSE125483"
"291","ENSMUSG00000034022","-","Cpsf1","chr15",76596147,76596219,NA,NA,0.00123098648719,0.0460062660634,"0.25,0.194,0.244","0.154,0.102,0.169","RI","15","Cpsf1",13.9599374919283,14.242228829874,12.2497586929218,15.8579623617172,17.4877870989888,15.4048261227603,15.7116140172077,14.0225528488558,NA,"mus","spleen","GSE125483"
"292","ENSMUSG00000034028","+","Cd226","chr18",89206569,89206641,NA,NA,1.61475994798e-08,2.5339383019e-05,"1.0,1.0,1.0","0.0,1.0,0.0","SE","18","Cd226",5.29405544162748,4.33686939705582,4.28965741014107,4.14682685831118,6.23342981087712,4.59860943794725,5.05630288196006,4.57684657002658,NA,"mus","spleen","GSE125483"
"293","ENSMUSG00000034041","+","Lyl1","chr8",84702723,84702995,NA,NA,0.000738933778016,0.0408810119892,"0.968,0.992,0.962","0.962,0.911,0.973","A5SS","8","Lyl1",35.0446827579931,28.796201910969,37.8961085272996,33.1275145435317,41.5950232729956,32.8763851028037,34.4225367622561,35.3561019429415,NA,"mus","spleen","GSE125483"
"294","ENSMUSG00000034101","-","Ctnnd1","chr2",84602903,84602900,NA,NA,1.55977449511e-05,0.00176498232712,"0.878,0.862,0.753","1.0,0.881,0.987","A3SS","2","Ctnnd1",11.5461916558273,10.3926465555404,11.425506796147,9.80333354078426,11.1626116131985,12.0489646901216,11.2014076196202,10.9250106642529,NA,"mus","spleen","GSE125483"
"295","ENSMUSG00000034109","-","Golim4","chr3",75902400,75902484,NA,NA,0.000194935291197,0.0294055122693,"0.381,0.379,0.445","0.269,0.164,0.238","SE","3","Golim4",2.04589699322616,2.50407481773844,2.89519524810332,1.9378976380961,1.68835058824061,2.14655042928107,2.11299194508671,2.29299662647519,NA,"mus","spleen","GSE125483"
"296","ENSMUSG00000034156","+","Tspoap1","chr11",87781334,87781370,NA,NA,0.000330278439971,0.0241457130936,"0.266,0.225,0.275","0.077,0.108,0.0","A5SS","11","Tspoap1",1.34014076660701,0.900857123276134,1.31462083987788,1.95260186630172,1.59918691925466,1.58036461122223,1.36013621791767,1.5357878242622,NA,"mus","spleen","GSE125483"
"297","ENSMUSG00000034165","+","Ccnd3","chr17",47593644,47593653,NA,NA,4.54664563998e-07,7.83971612494e-05,"0.664,0.648,0.787","0.845,1.0,1.0","A3SS","17","Ccnd3",6.99745003954416,6.30414255623932,34.5744556098006,14.5590984095727,4.68858158153846,5.49589515179487,5.49620642985755,18.7103346863058,NA,"mus","spleen","GSE125483"
"298","ENSMUSG00000034165","+","Ccnd3","chr17",47578773,47578792,NA,NA,0.000635553624353,0.0361382852514,"1.0,0.932,1.0","0.803,1.0,0.813","A5SS","17","Ccnd3",6.99745003954416,6.30414255623932,34.5744556098006,14.5590984095727,4.68858158153846,5.49589515179487,5.49620642985755,18.7103346863058,NA,"mus","spleen","GSE125483"
"299","ENSMUSG00000034165","+","Ccnd3","chr17",47593608,47593653,NA,NA,2.65355693196e-07,6.00533103164e-05,"0.866,0.799,0.86","0.907,1.0,1.0","A3SS","17","Ccnd3",6.99745003954416,6.30414255623932,34.5744556098006,14.5590984095727,4.68858158153846,5.49589515179487,5.49620642985755,18.7103346863058,NA,"mus","spleen","GSE125483"
"300","ENSMUSG00000034206","+","Polq","chr16",37013286,37013448,NA,NA,0.000881868829045,0.041026943024,"0.0,0.0,0.132","0.234,0.119,0.132","A5SS","16","Polq",2.2540664125968,1.9390549728446,4.66471721239029,1.60098180743418,1.16948379989675,1.3399237307176,1.48282083448632,2.83992181080709,NA,"mus","spleen","GSE125483"
"301","ENSMUSG00000034343","+","Ube2f","chr1",91254214,91254259,NA,NA,0.000274819029205,0.0168664356738,"0.574,0.682,0.682","0.902,1.0,0.647","A3SS","1","Ube2f",4.15800143214205,4.48709941155847,4.79005835365302,3.91562450305361,3.71891560144764,3.90954970888939,4.03852157396517,4.28789476294956,NA,"mus","spleen","GSE125483"
"302","ENSMUSG00000034427","+","Myo15b","chr11",115887204,115887365,NA,NA,7.11810532006e-06,0.00161897351002,"0.133,1.0,0.133","0.234,1.0,1.0","A5SS","11","Myo15b",0.0561417377498225,0.039330068986507,0.0960569301004362,0.0259053810490007,0.0584847647357208,0.0423711585675155,0.0467286640965811,0.0593680162997531,NA,"mus","spleen","GSE125483"
"303","ENSMUSG00000034663","+","Bmp2k","chr5",97074632,97074743,NA,NA,0.000294486321399,0.035711676471,"0.951,0.785,1.0","1.0,1.0,1.0","SE","5","Bmp2k",16.2939757846698,15.5744545642689,14.5899753347877,17.9166482875,16.3823868056604,19.4967398152123,17.1511937283805,16.2668664689858,NA,"mus","spleen","GSE125483"
"304","ENSMUSG00000034758","-","Tle6","chr10",81595405,81595375,NA,NA,6.672549836e-07,0.000109824104346,"1.0,1.0,1.0","0.559,0.711,0.76","A3SS","10","Tle6",0.973555903173575,0.75068287111399,0.876278468264249,0.948176144106218,0.911954033678757,0.700616313147668,0.787751072646805,0.932670171848014,NA,"mus","spleen","GSE125483"
"305","ENSMUSG00000034801","-","Sos2","chr12",69618183,69618180,NA,NA,0.000386670055175,0.0205901804381,"0.706,0.87,0.891","1.0,1.0,0.885","A3SS","12","Sos2",4.66116758139535,3.68869777707306,4.38372250317125,4.99785899870801,4.11847196124031,5.11699913154804,4.3080562899538,4.68091636109154,NA,"mus","spleen","GSE125483"
"306","ENSMUSG00000034863","-","Ano8","chr8",71481242,71482132,NA,NA,0.000784664702556,0.0392585468924,"0.577,0.63,0.742","1.0,1.0,1.0","RI","8","Ano8",3.2597187926099,3.46029799342778,2.79187443259822,3.09518558901709,4.21232465225646,3.37137643069958,3.68133302546127,3.0489262714084,NA,"mus","spleen","GSE125483"
"307","ENSMUSG00000035293","+","G2e3","chr12",51367751,51367774,NA,NA,2.5091685818e-07,6.00533103164e-05,"0.274,0.0,0.43","1.0,0.43,1.0","A3SS","12","G2e3",5.99936823154958,4.34253600672077,7.18928277212782,5.40415141237636,4.73381861653563,5.46837271645955,4.84824244657198,6.19760080535125,NA,"mus","spleen","GSE125483"
"308","ENSMUSG00000035382","+","Pcsk7","chr9",45927036,45927118,NA,NA,0.000389916886296,0.0442862715468,"1.0,1.0,1.0","0.807,1.0,0.881","SE","9","Pcsk7",8.08735932468281,6.94315345886198,6.01039655267205,6.57378225067282,8.54469388619762,6.38180352691273,7.28988362399078,6.89051270934256,NA,"mus","spleen","GSE125483"
"309","ENSMUSG00000035382","+","Pcsk7","chr9",45915987,45916088,NA,NA,0.000156668049209,0.0257989725231,"0.911,0.895,0.923","0.977,1.0,1.0","SE","9","Pcsk7",8.08735932468281,6.94315345886198,6.01039655267205,6.57378225067282,8.54469388619762,6.38180352691273,7.28988362399078,6.89051270934256,NA,"mus","spleen","GSE125483"
"310","ENSMUSG00000035476","+","Tab3","chrX",85593651,85593754,NA,NA,8.24303761326e-06,0.00330000899447,"0.197,0.338,0.333","0.671,0.9,0.786","SE","X","Tab3",5.70329742807652,5.03376779439675,8.98164212712758,5.14310468398855,4.10926572315108,5.48994625003766,4.8776599225285,6.60934807973088,NA,"mus","spleen","GSE125483"
"311","ENSMUSG00000035597","+","Prpf39","chr12",65056250,65056304,NA,NA,3.31244238816e-07,6.78867166151e-05,"0.993,1.0,0.993","0.975,0.994,0.885","A3SS","12","Prpf39",10.1252343272332,10.5535465378123,7.83964096640762,12.2055446008189,12.4479939163533,11.114303334921,11.3719479296955,10.0568066314866,NA,"mus","spleen","GSE125483"
