"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474318","FPKM.SRR8474335","FPKM.SRR8474344","FPKM.SRR8474354","FPKM.SRR8474364","FPKM.SRR8474367","..files.thyroid_mean_female","..files.thyroid_mean_male","Remark","Organism","Tissue","GEO_accession"
"232","ENSMUSG00000036564","+","Ndrg4","chr8",95712324,95712363,NA,NA,0.000156178727438,0.0210491934888,"0.436,0.0,0.177","0.097,0.0,0.0","SE","8","Ndrg4",0.481043361945637,1.40160194951972,0.670473292049867,0.691588764152872,1.20625616370325,0.497854927447374,0.858078025206076,0.791528127733497,NA,"mus","thyroid","GSE125483"
"233","ENSMUSG00000036639","+","Nudt1","chr5",140332394,140332473,NA,NA,6.72531709538e-05,0.0117756278646,"1.0,1.0,0.74","0.634,0.372,0.716","SE","5","Nudt1",3.9337487107943,4.35560775899525,3.45338138764426,2.32700305431093,3.14630929803123,3.27053483163612,3.53878650803349,3.2900751724372,NA,"mus","thyroid","GSE125483"
"234","ENSMUSG00000036639","+","Nudt1","chr5",140332422,140332473,NA,NA,9.97562898675e-06,0.00296174978873,"1.0,1.0,0.911","0.787,0.626,0.81","SE","5","Nudt1",3.9337487107943,4.35560775899525,3.45338138764426,2.32700305431093,3.14630929803123,3.27053483163612,3.53878650803349,3.2900751724372,NA,"mus","thyroid","GSE125483"
"235","ENSMUSG00000036748","-","Cuedc2","chr19",46332701,46332698,NA,NA,0.000132678126261,0.0113865048358,"0.82,0.908,1.0","0.627,0.738,0.775","A3SS","19","Cuedc2",9.43541305810008,13.0393207031383,12.2582497718405,11.2490298206107,10.9953520691264,12.5970865428329,11.241254527283,11.9502294612666,NA,"mus","thyroid","GSE125483"
"236","ENSMUSG00000036864","-","Proser3","chr7",30550757,30550834,NA,NA,6.00246576177e-06,0.00208417819654,"0.59,0.545,0.469","0.21,0.178,0.0","SE","7","Proser3",1.63843906105576,3.09750725885096,2.82972645834217,3.2715160761077,2.93682169641721,3.22127845643417,2.66915413200481,2.99594220373118,NA,"mus","thyroid","GSE125483"
"237","ENSMUSG00000037211","+","Spry1","chr3",37640519,37640808,NA,NA,4.23299687868e-06,0.00163617309541,"0.542,0.59,0.976","1.0,1.0,1.0","SE","3","Spry1",11.0251092474191,15.6526010698555,25.3150109445974,14.0150213891948,19.9129485323469,23.6732203169305,13.5642439021565,22.9670599312916,NA,"mus","thyroid","GSE125483"
"238","ENSMUSG00000037742","-","Eef1a1","chr9",78479192,78479277,NA,NA,0.000541914562377,0.035738478857,"0.004,0.01,0.004","0.009,0.005,1.0","RI","9","Eef1a1",1128.06867199679,1117.3961419631,878.538251139591,1186.66231229322,890.34490619655,822.565201821099,1144.0423754177,863.81611971908,NA,"mus","thyroid","GSE125483"
"239","ENSMUSG00000037805","+","Rpl10a","chr17",28329047,28329373,NA,NA,0.000779903882199,0.0457143660181,"0.015,0.058,0.04","0.055,0.047,0.048","RI","17","Rpl10a",73.5229184216372,60.2255281834636,67.6477961139449,55.3899115886466,54.5222584615385,56.4190250530646,63.0461193979158,59.529693209516,NA,"mus","thyroid","GSE125483"
"240","ENSMUSG00000038095","-","Sbno1","chr5",124413184,124413289,NA,NA,0.000387282565006,0.0396693531336,"1.0,0.0,0.518","1.0,1.0,1.0","SE","5","Sbno1",3.83331906802789,3.5137839831937,1.10338840219736,3.41729532032308,3.52699420308032,0.910813129584107,3.58813279051489,1.84706524495393,NA,"mus","thyroid","GSE125483"
"241","ENSMUSG00000038305","+","Spats2l","chr1",57900633,57900840,NA,NA,5.50555520062e-08,5.03590836374e-05,"1.0,0.869,1.0","0.821,0.536,0.708","SE","1","Spats2l",1.82451344310409,1.45438051983584,1.35461361086929,1.5526771278448,1.42727506964308,1.29926847867181,1.61052369692824,1.36038571972806,NA,"mus","thyroid","GSE125483"
"242","ENSMUSG00000038526","-","Car14","chr3",95901458,95901480,NA,NA,6.38119781105e-06,0.00213554116221,"0.517,0.0,0.19","0.0,0.0,0.0","SE","3","Car14",2.47125206409752,0.365385219819111,0.988153056232796,2.95385896224931,2.24140075894613,1.02877346834448,1.93016541538865,1.41944242784114,NA,"mus","thyroid","GSE125483"
"243","ENSMUSG00000038593","-","Tctn1","chr5",122247531,122247617,NA,NA,1.29714875619e-07,8.94078448187e-05,"0.783,0.444,0.282","0.833,0.937,1.0","SE","5","Tctn1",2.66125066437613,4.16339237263412,4.04769135322483,3.7007320185654,3.72409308125377,3.97118403086196,3.50845835185855,3.91432282178019,NA,"mus","thyroid","GSE125483"
"244","ENSMUSG00000038677","+","Scube3","chr17",28165986,28166148,NA,NA,0.00040026658426,0.0401953982605,"0.798,0.456,0.853","1.0,1.0,0.838","SE","17","Scube3",0.788900636589778,1.09935967107644,1.39099593396653,1.22406687539575,1.19749208310719,1.35459223541384,1.03744239435399,1.31436008416252,NA,"mus","thyroid","GSE125483"
"245","ENSMUSG00000038766","-","Gabpb2","chr3",95203925,95204640,NA,NA,0.000200363289838,0.0190846033571,"0.684,1.0,0.256","1.0,0.675,1.0","RI","3","Gabpb2",3.60216265703201,3.44497724642742,4.26408233792435,3.36899752938894,3.50378156230197,3.30669760181054,3.47204581094946,3.69152050067895,NA,"mus","thyroid","GSE125483"
"246","ENSMUSG00000038930","-","Rccd1","chr7",80321276,80321343,NA,NA,0.000257778933502,0.0299861734621,"0.822,1.0,1.0","0.481,0.702,1.0","SE","7","Rccd1",0.881645295681905,1.25997946131442,1.48229473420286,1.01380356819045,0.986893811953907,0.967752363049259,1.05180944172892,1.14564696973534,NA,"mus","thyroid","GSE125483"
"247","ENSMUSG00000039137","-","Whrn","chr4",63429085,63429118,NA,NA,2.17195618351e-05,0.0054261822409,"0.406,0.185,0.237","0.0,0.0,0.0","SE","4","Whrn",0.548737812866294,1.54614415087911,1.27170930734633,1.43198979555677,1.39726720471582,1.45990382267957,1.17562391976739,1.37629344491391,NA,"mus","thyroid","GSE125483"
"248","ENSMUSG00000039199","-","Zdhhc1","chr8",105473205,105473299,NA,NA,6.15258947113e-05,0.0110563112198,"1.0,1.0,0.986","0.93,0.972,0.954","SE","8","Zdhhc1",12.6499817928419,18.9125611922256,17.3750079556767,18.512318298886,15.748382773169,18.8464754299597,16.6916204279845,17.3232887196018,NA,"mus","thyroid","GSE125483"
"249","ENSMUSG00000039199","-","Zdhhc1","chr8",105473240,105473069,NA,NA,2.46407405453e-05,0.0032989023442,"1.0,1.0,0.848","0.59,0.798,0.761","A3SS","8","Zdhhc1",12.6499817928419,18.9125611922256,17.3750079556767,18.512318298886,15.748382773169,18.8464754299597,16.6916204279845,17.3232887196018,NA,"mus","thyroid","GSE125483"
"250","ENSMUSG00000039232","-","Stx11","chr10",12944151,12944286,NA,NA,4.47419611879e-05,0.00925842239288,"1.0,1.0,0.657","1.0,1.0,1.0","SE","10","Stx11",9.61776439486814,9.57636705060584,11.5343895388453,9.0564633613685,9.92167575908767,19.4897956079829,9.41686493561416,13.648620301972,NA,"mus","thyroid","GSE125483"
"251","ENSMUSG00000039382","+","Wdr45","chrX",7723314,7723357,NA,NA,1.67602471901e-08,1.8071074944e-05,"0.483,1.0,0.714","0.0,0.0,0.082","SE","X","Wdr45",10.253088447432,10.1564002969789,9.569762081571,7.58443504471299,9.29931978851964,9.38315878912387,9.33130792970796,9.4174135530715,NA,"mus","thyroid","GSE125483"
"252","ENSMUSG00000039382","+","Wdr45","chrX",7723314,7723364,NA,NA,0.000177925395621,0.0230615696102,"0.468,1.0,0.701","0.0,0.164,0.295","SE","X","Wdr45",10.253088447432,10.1564002969789,9.569762081571,7.58443504471299,9.29931978851964,9.38315878912387,9.33130792970796,9.4174135530715,NA,"mus","thyroid","GSE125483"
"253","ENSMUSG00000039456","+","Morc3","chr16",93862503,93862536,NA,NA,1.75881551783e-05,0.00299730387635,"1.0,1.0,1.0","0.793,0.982,0.88","A5SS","16","Morc3",7.22880419963168,5.23165922725599,6.0494132694291,6.77995505966851,5.47212475653775,4.77654093130755,6.41347282885206,5.43269298575813,NA,"mus","thyroid","GSE125483"
"254","ENSMUSG00000039456","+","Morc3","chr16",93862503,93862640,NA,NA,4.88443652191e-09,2.48129375313e-06,"1.0,1.0,1.0","0.473,0.804,0.506","RI","16","Morc3",7.22880419963168,5.23165922725599,6.0494132694291,6.77995505966851,5.47212475653775,4.77654093130755,6.41347282885206,5.43269298575813,NA,"mus","thyroid","GSE125483"
"255","ENSMUSG00000039637","-","Coro7","chr16",4635460,4635438,NA,NA,4.06103460238e-06,0.000849517675885,"0.433,1.0,1.0","0.0,0.276,0.433","A3SS","16","Coro7",2.84331709430149,4.49620210467466,4.47760673743769,3.98575220961875,3.72120122605416,4.09058123319413,3.77509046953163,4.09646306556199,NA,"mus","thyroid","GSE125483"
"256","ENSMUSG00000039678","+","Tbc1d13","chr2",30135408,30135552,NA,NA,0.000267040529352,0.0305619680687,"1.0,0.856,1.0","0.665,0.722,1.0","SE","2","Tbc1d13",6.22527135431235,8.71219612417885,7.70100808179699,7.54982379254079,8.17515941364696,7.62316997308752,7.49576375701066,7.83311248951049,NA,"mus","thyroid","GSE125483"
"257","ENSMUSG00000039678","+","Tbc1d13","chr2",30136867,30136983,NA,NA,4.8340687015e-05,0.00953954686506,"1.0,0.432,1.0","0.16,0.213,1.0","SE","2","Tbc1d13",6.22527135431235,8.71219612417885,7.70100808179699,7.54982379254079,8.17515941364696,7.62316997308752,7.49576375701066,7.83311248951049,NA,"mus","thyroid","GSE125483"
"258","ENSMUSG00000039678","+","Tbc1d13","chr2",30136672,30136713,NA,NA,0.000480772358002,0.0447686478456,"1.0,0.959,1.0","0.913,0.803,1.0","SE","2","Tbc1d13",6.22527135431235,8.71219612417885,7.70100808179699,7.54982379254079,8.17515941364696,7.62316997308752,7.49576375701066,7.83311248951049,NA,"mus","thyroid","GSE125483"
"259","ENSMUSG00000039782","+","Cpeb2","chr5",43268868,43268892,NA,NA,2.87354423533e-05,0.006845049675,"0.0,0.123,0.193","0.0,0.0,0.0","SE","5","Cpeb2",3.41235962026612,6.13655830731832,3.12291537269703,7.72316776688843,5.20938120790686,6.23265497095701,5.75736189815762,4.8549838505203,NA,"mus","thyroid","GSE125483"
"260","ENSMUSG00000039844","+","Rapgef1","chr2",29720642,29720738,NA,NA,4.5026245421e-07,0.000242738858867,"1.0,1.0,1.0","1.0,0.551,0.46","SE","2","Rapgef1",6.47870631956669,10.3961582863913,9.87507992186865,8.54904719756263,10.0151094934326,9.7460715718348,8.47463726784021,9.87875366237868,NA,"mus","thyroid","GSE125483"
"261","ENSMUSG00000039850","+","Endov","chr11",119499845,119499885,NA,NA,9.92100464751e-05,0.0156388223214,"1.0,0.934,1.0","0.802,0.974,0.726","SE","11","Endov",1.91147919029,3.77898992196155,3.05827033561421,1.9132868639622,2.07107556565657,2.39379839638319,2.53458532540458,2.50771476588466,NA,"mus","thyroid","GSE125483"
"262","ENSMUSG00000040183","-","Ankrd6","chr4",32874206,32874370,NA,NA,7.52822360006e-09,1.02815459114e-05,"1.0,0.0,0.0","1.0,1.0,1.0","SE","4","Ankrd6",1.15575277159029,2.63213934270586,2.63292065327734,2.49620165948512,2.20766694796421,2.79812683275516,2.09469792459376,2.54623814466557,NA,"mus","thyroid","GSE125483"
"263","ENSMUSG00000040312","+","Cchcr1","chr17",35517790,35517939,NA,NA,3.66800213488e-05,0.00803043333228,"1.0,0.492,1.0","0.35,0.392,0.392","SE","17","Cchcr1",2.13971777832244,3.68649729103123,3.35620895279593,3.00755974872912,3.46209091684822,3.90247951416122,2.9445916060276,3.57359312793512,NA,"mus","thyroid","GSE125483"
"264","ENSMUSG00000040345","+","Arhgap9","chr10",127324344,127324459,NA,NA,1.93192316522e-06,0.000824528707556,"1.0,0.775,1.0","0.656,0.179,0.433","SE","10","Arhgap9",0.589504312120412,0.937294828096118,0.909853908898865,0.771398785318194,0.616630507525746,0.989361950356483,0.766065975178241,0.838615455593698,NA,"mus","thyroid","GSE125483"
"265","ENSMUSG00000040407","+","Akap9","chr5",4004802,4004943,NA,NA,0.000201819309567,0.0255214220728,"0.0,1.0,1.0","0.0,0.251,0.0","SE","5","Akap9",4.00828128590173,3.82882595728893,4.27271216161433,3.89088354832142,4.08351782906524,3.81182063998733,3.90933026383736,4.05601687688897,NA,"mus","thyroid","GSE125483"
"266","ENSMUSG00000040410","+","Fbxl4","chr4",22390676,22390713,NA,NA,0.000207416186768,0.0169322433442,"0.926,0.943,0.857","1.0,0.955,1.0","A3SS","4","Fbxl4",7.37488532675092,6.76708115876777,7.47524802501317,5.7904068657188,6.02780479699842,6.38949007925224,6.6441244504125,6.63084763375461,NA,"mus","thyroid","GSE125483"
"267","ENSMUSG00000040506","+","Ambra1","chr2",91805023,91805110,NA,NA,0.000100767575243,0.0156388223214,"0.752,0.726,0.757","1.0,0.9,0.88","SE","2","Ambra1",4.96983184024828,10.1333280486769,8.8727316618752,7.52170860666449,7.56265160601111,8.01412737602091,7.54162283186322,8.14983688130241,NA,"mus","thyroid","GSE125483"
"268","ENSMUSG00000040687","-","Madd","chr2",91140556,91140626,NA,NA,0.000318715776248,0.0351032870549,"0.881,1.0,0.895","0.751,0.856,0.712","SE","2","Madd",3.92486933788246,4.94220989049087,4.98974517477438,4.17654165507374,4.69317066409861,5.06385773959938,4.34787362781569,4.91559119282412,NA,"mus","thyroid","GSE125483"
"269","ENSMUSG00000040712","-","Camta2","chr11",70683278,70683350,NA,NA,0.000112015029649,0.0168730874808,"0.948,1.0,0.915","0.76,0.836,0.847","SE","11","Camta2",5.60731698982139,12.1506208427117,11.8530164908777,10.7492881434607,11.665777691569,11.0633563768005,9.5024086586646,11.5273835197491,NA,"mus","thyroid","GSE125483"
"270","ENSMUSG00000040712","-","Camta2","chr11",70683278,70683365,NA,NA,7.35191428115e-05,0.0124472161953,"0.921,1.0,0.875","0.681,0.75,0.759","SE","11","Camta2",5.60731698982139,12.1506208427117,11.8530164908777,10.7492881434607,11.665777691569,11.0633563768005,9.5024086586646,11.5273835197491,NA,"mus","thyroid","GSE125483"
"271","ENSMUSG00000040712","-","Camta2","chr11",70683278,70683417,NA,NA,5.98927895519e-05,0.0108580857235,"0.907,1.0,0.865","0.622,0.722,0.726","SE","11","Camta2",5.60731698982139,12.1506208427117,11.8530164908777,10.7492881434607,11.665777691569,11.0633563768005,9.5024086586646,11.5273835197491,NA,"mus","thyroid","GSE125483"
"272","ENSMUSG00000040728","-","Esrp1","chr4",11338721,11338831,NA,NA,0.000522158648448,0.0463897651776,"0.193,0.194,0.172","0.071,0.153,0.081","SE","4","Esrp1",6.45622677176844,9.00923798477399,10.1876419397304,9.06685136986519,11.545694763521,11.4083504082474,8.17743870880254,11.0472290371663,NA,"mus","thyroid","GSE125483"
"273","ENSMUSG00000041264","+","Uspl1","chr5",149185484,149185661,NA,NA,2.10168495465e-05,0.00531544666432,"1.0,1.0,0.462","0.433,0.534,0.087","SE","5","Uspl1",1.65240774438367,1.70249419505763,1.50792802549326,1.39281783922641,1.61966643553428,1.57685610461028,1.5825732595559,1.56815018854594,NA,"mus","thyroid","GSE125483"
"274","ENSMUSG00000041528","-","Rnf123","chr9",108056448,108056432,NA,NA,0.000222932590296,0.0177656042791,"0.0,0.0,0.02","0.079,0.044,0.051","A3SS","9","Rnf123",5.66295314480308,8.48256801228901,7.73110952324548,7.55859030115487,8.14062596668641,7.76175136156352,7.23470381941565,7.87782895049847,NA,"mus","thyroid","GSE125483"
"275","ENSMUSG00000041718","+","Alg13","chrX",144355583,144355652,NA,NA,0.000558266268369,0.0484836796626,"0.717,0.73,0.852","1.0,0.938,1.0","SE","X","Alg13",1.40642945722628,1.59571295167883,1.30803481751825,1.46944435153285,1.52667298277372,1.56438567693431,1.49052892014599,1.46636449240876,NA,"mus","thyroid","GSE125483"
"276","ENSMUSG00000041757","+","Plekha6","chr1",133280338,133280407,NA,NA,0.000315529731887,0.0349402274997,"1.0,0.559,1.0","0.67,0.477,0.289","SE","1","Plekha6",1.52259429976057,1.41019562617717,1.16926710486832,1.1951462972067,1.1232849858739,1.29820087430168,1.37597874104815,1.19691765501463,NA,"mus","thyroid","GSE125483"
"277","ENSMUSG00000041939","+","Mvk","chr5",114444651,114444689,NA,NA,3.94491064828e-05,0.008409915668,"0.439,0.266,0.444","0.0,0.237,0.0","SE","5","Mvk",3.60267212224299,4.39265540037383,3.99542754616822,3.21478550616822,3.72250888897196,3.52486360074766,3.73670434292835,3.74760001196261,NA,"mus","thyroid","GSE125483"
"278","ENSMUSG00000041945","-","Mfsd9","chr1",40784506,40786166,NA,NA,0.000137414422015,0.0139613052767,"1.0,1.0,0.381","0.023,0.12,0.076","RI","1","Mfsd9",1.07437152663415,1.41109024195122,1.30532765639024,1.01338954360976,1.18105818146341,1.35850324253659,1.16628377073171,1.28162969346341,NA,"mus","thyroid","GSE125483"
"279","ENSMUSG00000042298","+","Ttc19","chr11",62284130,62284169,NA,NA,0.000177809791924,0.0230615696102,"0.948,0.737,0.866","0.914,1.0,1.0","SE","11","Ttc19",5.28108630245989,5.38069728128342,5.13035022802139,5.1512590002139,5.20764853433155,4.46343976342246,5.2710141946524,4.93381284192513,NA,"mus","thyroid","GSE125483"
"280","ENSMUSG00000042642","-","Flad1","chr3",89411157,89411380,NA,NA,0.000500528136682,0.045981252951,"0.902,0.935,0.927","1.0,1.0,1.0","SE","3","Flad1",5.81628068705652,6.8041528436506,6.98868245192072,6.77851069635429,7.42179600146807,6.23821913824321,6.4663147423538,6.88289919721067,NA,"mus","thyroid","GSE125483"
"281","ENSMUSG00000042826","-","Fgf11","chr11",69798762,69798678,NA,NA,5.73115155333e-09,3.19702737483e-06,"1.0,1.0,1.0","0.796,0.416,0.423","A3SS","11","Fgf11",2.28167600854139,3.63001099967148,2.84351166885677,3.30489455321945,2.81211756997372,2.38843140998686,3.07219385381077,2.68135354960578,NA,"mus","thyroid","GSE125483"
"282","ENSMUSG00000043065","+","Spice1","chr16",44375641,44375792,NA,NA,5.38317753155e-05,0.0103065210198,"0.953,0.946,0.765","0.929,1.0,1.0","SE","16","Spice1",2.25604224907681,2.55594194516248,1.92209942836041,2.42307355779173,2.15020188940177,2.22601891118907,2.41168591734367,2.09944007631708,NA,"mus","thyroid","GSE125483"
"283","ENSMUSG00000043088","+","Il17re","chr6",113459359,113459375,NA,NA,2.12290863033e-06,0.000887549106142,"1.0,1.0,1.0","0.786,0.883,0.62","SE","6","Il17re",3.21448153629857,6.05691952096115,4.89088575085208,4.37075693302658,4.61443105521472,5.22075681714383,4.5473859967621,4.90869120773688,NA,"mus","thyroid","GSE125483"
"284","ENSMUSG00000043183","+","Simc1","chr13",54528303,54528536,NA,NA,0.000224834590125,0.0274164369839,"1.0,1.0,1.0","0.761,0.936,0.693","SE","13","Simc1",1.56451367154185,1.79090218748899,1.93116331506608,2.39150031806167,1.80949118431718,1.39928657321586,1.9156387256975,1.71331369086637,NA,"mus","thyroid","GSE125483"
"285","ENSMUSG00000043411","+","Usp48","chr4",137637759,137637764,NA,NA,0.000547192968541,0.029585468028,"1.0,1.0,1.0","1.0,0.789,0.959","A3SS","4","Usp48",10.8645693124097,11.1851629853397,11.7197211914103,8.76971591399959,11.4764716723106,11.2476096264712,10.2731494039163,11.4812674967307,NA,"mus","thyroid","GSE125483"
"286","ENSMUSG00000043557","-","Mdga1","chr17",29833021,29832969,NA,NA,3.23749555804e-05,0.00386996344027,"1.0,1.0,1.0","1.0,0.731,0.869","A3SS","17","Mdga1",0.604992914661061,0.37875419926432,0.630971198528639,0.831133344298476,1.03734496857593,0.761905487230688,0.604960152741286,0.810073884778419,NA,"mus","thyroid","GSE125483"
"287","ENSMUSG00000043587","-","Pxylp1","chr9",96860790,96861008,NA,NA,0.000103034404975,0.0158703971452,"0.496,1.0,1.0","0.496,0.329,0.424","SE","9","Pxylp1",7.22995745705921,6.63569458848406,7.61910204960963,6.34813253106701,7.22035365777489,8.27145984791802,6.73792819220343,7.70363851843418,NA,"mus","thyroid","GSE125483"
"288","ENSMUSG00000043822","-","Adamtsl5","chr10",80342393,80342908,NA,NA,3.25254845279e-08,1.23922096051e-05,"1.0,1.0,1.0","0.605,0.776,0.507","RI","10","Adamtsl5",1.96456173803473,2.00213177128335,1.81225774290555,2.88897082401525,1.7621488888183,1.4420432240576,2.28522144444444,1.67214995192715,NA,"mus","thyroid","GSE125483"
"289","ENSMUSG00000044037","+","Als2cl","chr9",110894295,110894392,NA,NA,1.9003102425e-09,3.24414630232e-06,"1.0,0.947,1.0","0.694,0.833,0.77","SE","9","Als2cl",7.87792577290498,12.6288145351011,13.7486930467449,9.28998532143464,12.025019527112,14.2278991468638,9.93224187648024,13.3338705735736,NA,"mus","thyroid","GSE125483"
"290","ENSMUSG00000044229","+","Nxpe4","chr9",48361426,48361514,NA,NA,3.25446536831e-07,0.00018519715982,"1.0,1.0,1.0","1.0,0.456,0.427","SE","9","Nxpe4",0.889647498562003,1.48911552749112,1.48812900236847,0.977645865504991,1.30439723718491,1.60862799864659,1.1188029638527,1.46705141273332,NA,"mus","thyroid","GSE125483"
"291","ENSMUSG00000044348","-","Slc25a53","chrX",137015382,137016248,NA,NA,0.000928238926558,0.049195961227,"0.092,0.0,0.008","0.092,0.108,0.087","RI","X","Slc25a53",0.541886059525305,0.615796746954665,0.509327981790782,0.546708742057014,0.424317238729122,0.477484208840889,0.568130516178995,0.470376476453598,NA,"mus","thyroid","GSE125483"
"292","ENSMUSG00000044501","+","Zfp758","chr17",22372035,22372088,NA,NA,0.000485082319009,0.0449655945123,"0.851,0.534,0.504","0.784,1.0,1.0","SE","17","Zfp758",5.73454715501009,3.16879492266308,4.67215066509751,5.26398534532616,3.51991764862139,4.53235916408877,4.72244247433311,4.24147582593589,NA,"mus","thyroid","GSE125483"
"293","ENSMUSG00000044551","-","9930012K11Rik","chr14",70155956,70155953,NA,NA,1.42847577103e-05,0.00217323109347,"0.242,0.324,0.04","0.427,0.49,0.407","A3SS","14","9930012K11Rik",2.80250965803709,2.50399080448223,3.59834059582689,2.01563288678516,2.317798811051,3.36703221367852,2.44071111643483,3.09439054018547,NA,"mus","thyroid","GSE125483"
"294","ENSMUSG00000045251","-","Zfp688","chr7",127421404,127421518,NA,NA,0.000458069042839,0.0434444556093,"0.35,0.881,0.69","1.0,0.864,1.0","SE","7","Zfp688",3.40442078383321,3.35302598939283,4.06807284308705,2.94916981967813,3.00038231967813,3.75953668068764,3.23553886430139,3.60933061448427,NA,"mus","thyroid","GSE125483"
"295","ENSMUSG00000046311","+","Zfp62","chr11",49214222,49214654,NA,NA,0.000380937888913,0.0395462983126,"0.117,0.117,0.044","0.045,0.017,0.03","SE","11","Zfp62",8.86098394851485,6.81140660445544,8.67389682326733,7.9964634379538,0.827501147359736,7.67121778630363,7.8896179969747,5.72420525231023,NA,"mus","thyroid","GSE125483"
"296","ENSMUSG00000046727","+","Cystm1","chr18",36350693,36350808,NA,NA,0.000349278004832,0.037659522142,"0.067,0.035,0.041","0.021,0.037,0.016","SE","18","Cystm1",25.103273343816,27.7260372206055,29.6120308974419,25.7017710650082,28.9241684320582,31.8000957793945,26.1770272098099,30.1120983696315,NA,"mus","thyroid","GSE125483"
"297","ENSMUSG00000046873","-","Mbtps2","chrX",157593724,157593873,NA,NA,0.000168993073051,0.0223354328679,"1.0,1.0,1.0","0.729,0.921,0.744","SE","X","Mbtps2",1.90245746867887,1.57222058080158,1.77520373023256,1.92239160207818,1.60317117199406,1.54149863275606,1.79902321718621,1.63995784499423,NA,"mus","thyroid","GSE125483"
"298","ENSMUSG00000047098","+","Rnf31","chr14",55595301,55595472,NA,NA,3.81369211766e-08,1.29157039718e-05,"1.0,1.0,1.0","0.638,0.656,0.574","RI","14","Rnf31",3.8908069691315,4.86557194523893,5.08935116166725,4.6880543332752,4.48747686937565,4.75482958423439,4.48147774921521,4.77721920509243,NA,"mus","thyroid","GSE125483"
"299","ENSMUSG00000047115","+","Fam221a","chr6",49385372,49385455,NA,NA,3.15695748145e-05,0.00728550559419,"1.0,0.887,1.0","0.787,0.875,0.869","SE","6","Fam221a",2.30498221269561,2.31506690897069,3.67698762111527,1.87112652369407,2.41934035221512,2.3968733960767,2.16372521512012,2.8310671231357,NA,"mus","thyroid","GSE125483"
"300","ENSMUSG00000047412","+","Zbtb44","chr9",31064178,31064232,NA,NA,0.000230940522589,0.0179757657931,"0.881,1.0,1.0","0.949,0.832,0.565","A3SS","9","Zbtb44",4.09387586671663,3.27209574649395,4.31456604689005,1.24045971673268,4.21139733668772,3.45602678706777,2.86881044331442,3.99399672354851,NA,"mus","thyroid","GSE125483"
"301","ENSMUSG00000047459","+","Dynlrb1","chr2",155242730,155242734,NA,NA,1.69027108725e-05,0.00235722388709,"1.0,1.0,0.665","1.0,1.0,1.0","A3SS","2","Dynlrb1",83.2052707443013,49.0986776967294,49.3708074895937,76.518855531219,42.0636892765114,52.6668135569871,69.6076013240832,48.0337701076974,NA,"mus","thyroid","GSE125483"
"302","ENSMUSG00000047528","-","Als2cr12","chr1",58669480,58670369,NA,NA,6.80173333342e-05,0.00923885945161,"0.27,1.0,1.0","0.024,0.024,0.069","RI","1","Als2cr12",0.421286382508834,0.186358606890459,0.260054000883392,0.120914130742049,0.170590423144876,0.0421794679034158,0.242853040047114,0.157607963977228,NA,"mus","thyroid","GSE125483"
"303","ENSMUSG00000047804","-","Akap10","chr11",61904774,61904859,NA,NA,1.03569623322e-07,8.16048962836e-05,"0.827,0.767,0.645","1.0,1.0,1.0","SE","11","Akap10",3.47419367245388,3.55463068345993,3.9387420536351,2.57309840985894,3.37121082855371,3.22567592590296,3.20064092192425,3.51187626936392,NA,"mus","thyroid","GSE125483"
"304","ENSMUSG00000048497","+","Mmgt2","chr11",62660163,62660369,NA,NA,0.000389494737293,0.0396974586477,"0.255,0.313,0.435","0.07,0.117,0.245","SE","11","Mmgt2",5.28529375888118,5.41477402919559,5.40194950428746,4.60951118987342,4.83856126194365,5.78607869354839,5.10319299265006,5.34219648659317,NA,"mus","thyroid","GSE125483"
"305","ENSMUSG00000048796","-","Cyb561d1","chr3",108200759,108200626,NA,NA,1.59627674945e-05,0.00299730387635,"1.0,0.855,1.0","0.758,0.73,0.511","A5SS","3","Cyb561d1",2.85010213212741,3.26958898014156,3.17697128116398,2.68502649449469,2.7990980043256,3.2321381525757,2.93490586892122,3.06940247935509,NA,"mus","thyroid","GSE125483"
"306","ENSMUSG00000048930","-","Tada3","chr6",113376945,113377315,NA,NA,0.000227068706199,0.019121874855,"0.244,0.182,0.265","0.091,0.09,0.117","RI","6","Tada3",3.35424020576874,4.86833325341231,5.32982022096317,4.29021890883338,3.84779183028586,4.75613114009786,4.17093078933814,4.6445810637823,NA,"mus","thyroid","GSE125483"
"307","ENSMUSG00000049624","-","Slc17a5","chr9",78574753,78574737,NA,NA,0.000701093559372,0.0335222877603,"0.0,0.023,0.029","0.093,0.077,0.104","A3SS","9","Slc17a5",8.3387250248139,10.8292810118555,10.2167794312104,10.2645131541219,9.81021448166529,10.2326699313482,9.81083973026377,10.0865546147413,NA,"mus","thyroid","GSE125483"
"308","ENSMUSG00000050379","-","Sept6","chrX",36920368,36920413,NA,NA,4.84288232923e-05,0.00953954686506,"0.29,0.754,0.38","1.0,1.0,0.55","SE","X","Sept6",0.86749897723133,0.841453259360453,0.581924531876138,0.849343021250759,0.641383925925926,0.623505676077717,0.852765085947514,0.61560471129326,NA,"mus","thyroid","GSE125483"
